date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-10-04,40453.0,594.0,,,,,,,0.001755123229426742,0.0016835016835016836,0.009022816601982548,0.0016835016835016836
2020-10-05,40561.0,595.0,,,,,,,0.0030817780626710392,0.0033613445378151267,0.01035477429057469,0.0016806722689075633
2020-10-06,40691.0,596.0,,,,,,,0.002457545894669583,0.0,0.012705512275441744,0.003355704697986577
2020-10-07,40788.0,598.0,,,,,,,0.0006129253702069237,-0.0033444816053511705,0.0057369814651368044,0.0033444816053511705
2020-10-08,40931.0,600.0,,,,,,,0.003273802252571401,0.0016666666666666668,0.010774229801373042,0.005
2020-10-09,41113.0,602.0,,,,,,,0.0045484396662856036,0.003322259136212625,0.01293994600248097,0.008305647840531562
2020-10-10,41304.0,603.0,,,,,,,0.008207437536316095,0.003316749585406302,0.015349602944024791,0.008291873963515755
2020-10-11,41519.0,605.0,,,,,,,0.007081095402105059,0.0,0.014162190804210118,0.009917355371900829
2020-10-12,41752.0,608.0,,,,,,,0.0070655297949798815,-0.001644736842105263,0.013388580187775436,0.008223684210526315
2020-10-13,41982.0,609.0,,,,,,,0.00993282835500929,0.003284072249589491,0.017054928302605882,0.009852216748768471
2020-10-14,42104.0,609.0,,,,,,,0.004963898916967509,0.006568144499178982,0.009619038571157135,0.013136288998357963
2020-10-15,42381.0,612.0,,,,,,,0.007243812085604398,0.0032679738562091504,0.009107854934994455,0.00980392156862745
2020-10-16,42750.0,616.0,,,,,,,0.008070175438596491,0.00487012987012987,0.014479532163742691,0.011363636363636364
2020-10-17,43280.0,619.0,,,,,,,0.006816081330868762,0.004846526655896607,0.011206099815157116,0.009693053311793216
2020-10-18,43789.0,621.0,,,,,,,0.006714014935257713,0.00966183574879227,0.011715270958459888,0.012882447665056359
2020-10-19,44317.0,623.0,,,,,,,0.005957081932441276,0.009630818619582664,0.012794187332175012,0.016051364365971106
2020-10-20,44964.0,626.0,,,,,,,0.006649764255849124,0.006389776357827476,0.01174272751534561,0.011182108626198084
2020-10-21,45295.0,630.0,,,,,,,0.004327188431394194,0.006349206349206349,0.005850535379180925,0.014285714285714284
2020-10-22,45879.0,635.0,,,,,,,0.0017219207044617366,0.006299212598425197,0.014342073715643324,0.015748031496062992
