date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-08-16,40976.0,813.0,,,,,,,0.0001952362358453729,0.0012300123001230013,-0.001073799297149551,0.004920049200492005
2020-08-17,41014.0,819.0,,,,,,,-0.0001219095918466865,-0.004884004884004884,-0.00017067342858536109,-0.004884004884004884
2020-08-18,41159.0,827.0,,,,,,,-0.0008260647731966278,-0.004836759371221282,-0.0011662090915717095,-0.007255139056831924
2020-08-19,41369.0,828.0,,,,,,,-0.0019096424859194078,0.0024154589371980675,-0.00031424496603737096,0.0024154589371980675
2020-08-20,41632.0,831.0,,,,,,,-0.0014411990776325902,0.0,-0.0016093389700230591,0.0
2020-08-21,41790.0,837.0,,,,,,,0.0005503709021296961,-0.0011947431302270011,0.000765733429050012,-0.0023894862604540022
2020-08-22,41929.0,845.0,,,,,,,0.0008585942903479693,-0.005917159763313609,0.0011686422285291805,-0.0047337278106508885
2020-08-23,42105.0,847.0,,,,,,,-0.0012350077187982425,0.003541912632821724,-0.000997506234413965,0.0
2020-08-24,42138.0,849.0,,,,,,,-4.746309744173905e-05,0.0,0.0006882149129052162,0.001177856301531213
2020-08-25,42249.0,853.0,,,,,,,-0.0003313687897938413,-0.0023446658851113715,-7.100759781296599e-05,-0.0011723329425556855
2020-08-26,42380.0,856.0,,,,,,,0.001557338367154318,0.0,0.001604530438886267,-0.0011682242990654205
2020-08-27,42583.0,859.0,,,,,,,-0.00016438484841368618,0.0,-0.0006810229434281286,-0.002328288707799767
2020-08-28,42764.0,864.0,,,,,,,0.00021045739406977832,-0.0011574074074074071,-9.353661958656816e-05,-0.0023148148148148147
2020-08-29,42939.0,867.0,,,,,,,0.0003027550711474417,0.0011534025374855825,-6.986655488017886e-05,-0.0011534025374855825
2020-08-30,43063.0,872.0,,,,,,,0.0002322179132898312,-0.0034403669724770644,0.0014629728537259366,0.0
2020-08-31,43094.0,874.0,,,,,,,0.0007193576832041584,0.0011441647597254007,0.0017635865781779367,0.0011441647597254007
2020-09-01,43191.0,876.0,,,,,,,0.000254682688523072,0.001141552511415525,0.0012271074992475286,-0.001141552511415525
2020-09-02,43388.0,879.0,,,,,,,4.6095694662118564e-05,-0.0011376564277588168,0.0013828708398635568,0.0
2020-09-03,43584.0,882.0,,,,,,,-0.0005047723935389134,-0.002267573696145125,0.00227147577092511,-0.0011337868480725626
2020-09-04,43774.0,886.0,,,,,,,-0.0002969799424315804,-0.001128668171557562,0.0011193859368574953,-0.0033860045146726857
2020-09-05,43962.0,890.0,,,,,,,-0.0003639506846822256,-0.0022471910112359553,0.0012738273963877895,-0.0022471910112359553
2020-09-06,44096.0,892.0,,,,,,,0.001201923076923077,0.0033632286995515697,0.003242924528301887,0.0
2020-09-07,44158.0,895.0,,,,,,,0.0010190678925675982,0.0,0.0013361112369219624,0.0033519553072625693
2020-09-08,44266.0,898.0,,,,,,,0.0009488094700221387,-0.0022271714922049,0.0001581349116703565,-0.0011135857461024498
2020-09-09,44465.0,900.0,,,,,,,0.00130439671651861,0.0011111111111111113,0.0002473855841673226,0.0022222222222222227
2020-09-10,44639.0,901.0,,,,,,,0.002710634198794776,0.0011098779134295226,0.00448038710544591,0.002219755826859045
2020-09-11,44816.0,904.0,,,,,,,0.0013834344876829704,-0.0022123893805309734,0.004797393787932881,-0.0011061946902654867
2020-09-12,44988.0,906.0,,,,,,,0.0016004267804747936,0.0,0.0057126344803058605,-0.0011037527593818985
2020-09-13,45175.0,911.0,,,,,,,0.0019922523519645824,-0.003293084522502744,0.0031211953514111786,-0.0021953896816684962
2020-09-14,45282.0,914.0,,,,,,,0.0003091736230731858,0.0032822757111597373,0.0014796166247073893,0.0032822757111597373
2020-09-15,45432.0,915.0,,,,,,,-0.0007703821095263251,0.0010928961748633882,0.0038959323824617007,0.0
2020-09-16,45689.0,918.0,,,,,,,-0.0010286939963667404,0.0010893246187363835,0.0043993083674407395,-0.002178649237472767
2020-09-17,45984.0,920.0,,,,,,,0.0017179888656924148,0.0010869565217391304,0.004262352122477385,0.002173913043478261
2020-09-18,46223.0,921.0,,,,,,,0.0033100404560500183,0.0010857763300760044,0.006338835644592518,0.002171552660152009
