date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-10-16,287231.0,5408.0,,,,,,,0.005309315498675282,0.0027736686390532547,0.008077122594706004,0.01238905325443787
2020-10-17,293641.0,5517.0,,,,,,,0.0020569334663756078,0.0029001268805510247,0.007975725460681581,0.008337864781584194
2020-10-18,298872.0,5607.0,,,,,,,0.002867448272170026,0.002140181915462814,0.009127653309778098,0.0035669698591046907
2020-10-19,303638.0,5673.0,,,,,,,0.00217364098037795,0.0012339150361360832,0.0065472701045323715,0.0005288207297726071
2020-10-20,309107.0,5786.0,,,,,,,0.0039080318465773995,0.002246802627030764,0.01109648115377523,0.0076045627376425855
2020-10-21,315826.0,5927.0,,,,,,,0.0023905568255938397,0.004049266070524717,0.008881472709656583,0.0097857263371014
2020-10-22,322879.0,6043.0,,,,,,,0.0008950721477705272,-0.0004964421644878371,0.008662687879979807,0.01274201555518782
2020-10-23,330396.0,6164.0,,,,,,,0.0024062034649329897,0.008436080467229072,0.006670782939260766,0.013140817650876057
2020-10-24,337410.0,6289.0,,,,,,,0.005151003230491094,0.004770233741453332,0.011060727305059128,0.00969947527428844
2020-10-25,343498.0,6391.0,,,,,,,0.005446902165369231,0.0012517602879048662,0.009633243861681871,0.005632921295571898
2020-10-26,348924.0,6464.0,,,,,,,0.003805986403916039,-0.0006188118811881187,0.009345874746363106,0.006497524752475247
2020-10-27,355601.0,6590.0,,,,,,,0.006248576353834775,0.004704097116843702,0.009848116287636986,0.009863429438543249
2020-10-28,363075.0,6755.0,,,,,,,0.005646216346484886,0.005033308660251665,0.008640088136060042,0.00384900074019245
2020-10-29,370417.0,6868.0,,,,,,,0.006770747562881833,0.011648223645893999,0.010029237319021536,0.012376237623762377
2020-10-30,378729.0,7041.0,,,,,,,0.0037203382893837024,0.004118733134497941,0.00917542622825292,-0.000142025280499929
2020-10-31,387481.0,7196.0,,,,,,,0.00514605877449475,0.004307948860478044,0.009734670861280941,0.005002779321845468
2020-11-01,395440.0,7306.0,,,,,,,0.0036364555937689657,0.003832466465918423,0.006883471575966011,-0.002053107035313441
2020-11-02,402194.0,7375.0,,,,,,,0.004806138331253078,0.00623728813559322,0.007653023167923938,0.003389830508474576
2020-11-03,411093.0,7532.0,,,,,,,0.0031136506824489835,0.004514073287307488,0.00746546401909057,0.0002655337227827934
2020-11-04,420617.0,7731.0,,,,,,,0.002584298780125387,-0.0010347949812443411,0.007065810464151474,0.007372914241365929
2020-11-05,430467.0,7924.0,,,,,,,0.0028039315441137184,0.0006309944472488643,0.008146965969516827,0.008076728924785462
2020-11-06,440188.0,8126.0,,,,,,,0.004693449162630512,-0.0036918533103618015,0.011027106599907313,0.003322667979325621
2020-11-07,450934.0,8312.0,,,,,,,0.0039429273463522365,0.0006015399422521655,0.008502352894215118,0.00348893166506256
2020-11-08,460331.0,8450.0,,,,,,,0.0027892972665321263,-0.005088757396449704,0.0058262424212143,0.0
2020-11-09,469018.0,8565.0,,,,,,,0.002441270910711316,-0.002451838879159369,0.004814314162782665,0.001050788091068301
2020-11-10,479197.0,8756.0,,,,,,,0.0037333288814412452,-0.0036546368204659657,0.0043990258703622935,-0.0003426222019186844
2020-11-11,489808.0,8947.0,,,,,,,0.0038484467383137883,0.007265005029618867,0.006678126939535491,0.004247233709623337
2020-11-12,500865.0,9145.0,,,,,,,0.0045920557435636345,0.0064516129032258064,0.008533237499126512,0.002952433023510115
2020-11-13,512652.0,9317.0,,,,,,,0.00543838705398594,0.0061178490930557045,0.008643290185154844,0.0021466137168616507
2020-11-14,525176.0,9508.0,,,,,,,0.003914878059926578,0.002524190155658393,0.007178545858912059,-0.0007362221287336981
2020-11-15,535857.0,9603.0,,,,,,,0.002608904987711274,0.004477767364365302,0.004286591385388266,0.0026033531188170357
2020-11-16,545689.0,9697.0,,,,,,,0.0020396233019173925,0.0030937403320614623,0.00020891020343089195,0.0020624935547076412
2020-11-17,557657.0,9856.0,,,,,,,0.0005720362158100768,0.00294237012987013,0.0009504049980543596,0.006290584415584416
2020-11-18,570153.0,10112.0,,,,,,,0.002430926435535725,-0.002670094936708861,0.0011312752892644606,-0.00860363924050633
2020-11-19,583510.0,10369.0,,,,,,,0.003382975441723364,-0.0030861220947053718,0.0019519802574077566,-0.0013501784164336
2020-11-20,598085.0,10598.0,,,,,,,0.002747101164550189,-0.003491224759388564,0.0009296337477114457,0.0005661445555765238
2020-11-21,612665.0,10813.0,,,,,,,0.0027976137040633953,-0.002866919448811616,-0.0012323210890127555,0.001017293997965412
2020-11-22,624744.0,10951.0,,,,,,,0.0014389894100623616,-0.0016436855081727695,-0.0007827206023587261,0.002648159985389462
2020-11-23,635689.0,11075.0,,,,,,,-0.001571523181933304,-0.0009029345372460496,-0.0036244138249993314,0.0018961625282167046
2020-11-24,647976.0,11263.0,,,,,,,0.00032562934429670234,0.002929947616088076,-0.002277862143042335,0.0006215040397762585
2020-11-25,661858.0,11492.0,,,,,,,-0.0011195754980675614,-0.005221023320570832,-0.0019596348461452455,0.004089801601113818
2020-11-26,677189.0,11717.0,,,,,,,-0.001233038339370545,0.0015362294102585984,-0.0028943175391212797,0.0034991892122556967
2020-11-27,693407.0,11909.0,,,,,,,-0.0015676219017114047,0.0036107145856075244,-0.0038995856690226655,0.007809219917709295
2020-11-28,709701.0,12093.0,,,,,,,-0.003478929859194224,0.0034730836020838503,-0.004907700566858438,0.004878855536260647
2020-11-29,722679.0,12213.0,,,,,,,-0.001920631428338169,0.0038483583067223455,-0.005260980324597781,0.002947678703021371
2020-11-30,732625.0,12327.0,,,,,,,-0.001781265995563897,0.0025148048998134176,-0.00477051697662515,-0.0017035775127768314
2020-12-01,745123.0,12548.0,,,,,,,-0.00226405573308031,-0.002072043353522474,-0.0054782901614901175,0.000956327701625757
2020-12-02,758264.0,12717.0,,,,,,,-0.0007332538535391367,0.008413934103955334,-0.003322061973138643,0.007470315325941653
2020-12-03,772760.0,12960.0,,,,,,,-0.0014558206946529324,0.0017746913580246914,-0.0031691598944044727,0.0006944444444444446
2020-12-04,787891.0,13195.0,,,,,,,-0.0020523143429738377,0.003789314134141721,-0.003174296952243394,0.0018946570670708605
2020-12-05,801716.0,13421.0,,,,,,,-0.0012647870318167529,0.001266671634006408,-0.00259817691052692,-0.0009686312495343119
2020-12-06,813306.0,13588.0,,,,,,,-0.0029681325356016057,-0.0008095378274948483,-0.0040144791751198184,-0.0037533117456579335
2020-12-07,821947.0,13733.0,,,,,,,-0.002664405369202637,-0.0037864996723221437,-0.0025500427643144873,-0.00473312459040268
2020-12-08,832758.0,13928.0,,,,,,,-0.002875985580444739,0.002728317059161401,-0.0027595051623640963,0.002656519241815049
2020-12-09,845343.0,14204.0,,,,,,,-0.0023221343289055447,-0.0008448324415657562,-0.0028970488902137948,-7.0402703463813e-05
2020-12-10,858714.0,14470.0,,,,,,,-0.0015418404730795118,-0.0009675190048375953,-0.0021904848412859232,-0.0029716655148583275
2020-12-11,872228.0,14755.0,,,,,,,-0.0010134964711061786,-0.0016943409013893595,-0.002842146778135992,-0.006709589969501864
2020-12-12,885039.0,14998.0,,,,,,,-0.0012078563769506202,-0.002000266702226964,-0.0057647177130047385,-0.008134417922389652
2020-12-13,894215.0,15154.0,,,,,,,-0.0009516726961636744,-0.002639567110993797,-0.003425350726614964,-0.0055430909330869745
2020-12-14,900666.0,15247.0,,,,,,,0.00010436721270704123,-0.000852626746245163,-0.0022938581005611408,-0.0011805601101856102
2020-12-15,909082.0,15480.0,,,,,,,0.00010670104567024755,-6.459948320413436e-05,-0.0015708153939908613,-6.459948320413436e-05
2020-12-16,919704.0,15744.0,,,,,,,-0.0005284308864591216,0.0006986788617886179,-0.0028661395405478285,-0.0013338414634146342
2020-12-17,931751.0,15996.0,,,,,,,-0.0005977991974250633,-0.0018129532383095773,-0.0025199865629336594,-0.0026881720430107533
2020-12-18,944381.0,16256.0,,,,,,,-0.001688936986237546,-0.0045521653543307075,-0.0033863451297728355,-0.006951279527559055
2020-12-19,956123.0,16469.0,,,,,,,-0.0042180765445450005,-0.005586252960106867,-0.007011650174716015,-0.009836662821057746
2020-12-20,964448.0,16585.0,,,,,,,-0.0022935399316500213,-0.002652999698522761,-0.003887197650884237,0.00042206813385589387
2020-12-21,970993.0,16665.0,,,,,,,-0.002224526850348045,-0.00030003000300030005,-0.0024583081443429558,-0.00042004200420042004
