date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-22,204005.0,6929.0,,,,,,,0.006852773216342737,0.00851493722037812,0.017019190706110146,0.02511184875162361
2020-07-23,211038.0,7166.0,,,,,,,0.015404808612666913,0.008372871895060006,0.00045489437921132685,0.008512419759977673
2020-07-24,218428.0,7373.0,,,,,,,0.0058600545717582,0.023463990234639902,0.01531397073635248,0.0138342601383426
2020-07-25,226373.0,7688.0,,,,,,,0.008923325661629258,0.0053329864724245574,0.017895243690722838,0.0
2020-07-26,233541.0,7975.0,,,,,,,0.009934015868733971,0.0010031347962382443,0.009925452061950578,0.003009404388714733
2020-07-27,240795.0,8269.0,,,,,,,0.014198799808966132,-0.008344418914016206,0.010050042567329056,-0.0004837344297980409
2020-07-28,248976.0,8525.0,,,,,,,0.013210108604845444,0.00750733137829912,0.009759976865240024,0.005395894428152493
2020-07-29,257101.0,8777.0,,,,,,,0.008066868662510064,0.013102426797311157,0.007845165907561619,0.006836048763814515
2020-07-30,267385.0,9074.0,,,,,,,-0.011799465190642709,0.0001102049812651532,0.009521850515174748,0.0026449195503636764
2020-07-31,276055.0,9454.0,,,,,,,0.007480393399865969,-0.007510048656653269,0.012301896361232365,-0.0019039559974613923
2020-08-01,286020.0,9810.0,,,,,,,0.007100902034822739,-0.00417940876656473,0.004618558142787218,-0.004892966360856269
2020-08-02,295508.0,10105.0,,,,,,,-6.768006280709827e-06,0.0015833745670460167,0.006152117709165235,0.005145967342899555
2020-08-03,306181.0,10330.0,,,,,,,-0.003262775939721929,0.006292352371732818,0.002955767993441788,0.009002904162633106
2020-08-04,317651.0,10650.0,,,,,,,-0.002704225706829193,-0.0016901408450704224,0.0005446228722717699,-0.0030985915492957746
2020-08-05,327850.0,11017.0,,,,,,,-0.00017385999694982462,-0.004992284650993918,-0.005706878145493366,-0.008350730688935281
2020-08-06,334979.0,11315.0,,,,,,,0.01701897730902534,0.0020326999558108703,0.01592040098035996,-0.004507291206363235
2020-08-07,345714.0,11624.0,,,,,,,0.003850003181820811,0.004559532002752925,0.006713641912100754,0.004387474191328286
2020-08-08,357710.0,11939.0,,,,,,,-0.0019848480612786896,-0.0005863137616215762,-0.0012719800956081742,-0.009297261077142141
2020-08-09,367196.0,12250.0,,,,,,,0.0049564810074183814,0.002938775510204081,-0.002905805074129348,0.006040816326530613
2020-08-10,376870.0,12540.0,,,,,,,0.005052139995223817,0.002232854864433812,0.003425584419030435,0.008771929824561403
2020-08-11,387481.0,12842.0,,,,,,,0.00266335639682978,-0.001168042361002959,-0.006624840959943842,0.003581996573742408
2020-08-12,397623.0,13154.0,,,,,,,-0.004562110340699608,-0.002812832598449141,0.0010235826398372328,-0.0012163600425726016
2020-08-13,410453.0,13475.0,,,,,,,-0.0008965703746835812,-0.005491651205936921,-0.0058423254306826855,-0.00326530612244898
2020-08-14,422519.0,13837.0,,,,,,,0.002343089896549031,-0.0001445400014454,-0.00455364137470741,-0.0048420900484209
2020-08-15,433805.0,14145.0,,,,,,,0.0005878217171309691,-0.007352421350300459,-0.003536151035603555,-0.001696712619300106
2020-08-16,445111.0,14492.0,,,,,,,-0.006486022587624211,0.002622136351090257,-0.006308538768981221,-0.0033121722329561127
2020-08-17,456689.0,14810.0,,,,,,,-0.0013422701225560502,0.005536799459824443,-0.004782247875468864,-0.0014179608372721134
2020-08-18,468332.0,15097.0,,,,,,,-0.007684719387101458,0.004040537855203021,-0.0077274241350153315,0.0008610982314367092
2020-08-19,476660.0,15372.0,,,,,,,0.004659505727352829,0.001366120218579235,-0.0023035287206814078,0.00156128024980484
2020-08-20,489122.0,15619.0,,,,,,,-0.0041502937917329424,0.001920737563224278,-0.007280392212985717,0.009091491132594916
2020-08-21,502178.0,15979.0,,,,,,,-0.0058027233371434036,-0.0040678390387383434,-0.007539159421559686,-0.004005256899680831
2020-08-22,513719.0,16183.0,,,,,,,-0.003482448575972468,0.0049434591855651,-0.00643542481395471,0.004078353828091207
2020-08-23,522138.0,16568.0,,,,,,,0.00015130099705441857,-0.005190729116368904,0.0001321489721108213,-0.0069410912602607434
2020-08-24,533103.0,16968.0,,,,,,,-0.002946897691440491,-0.00607024988213107,-0.00482270780693412,-0.00777934936350778
2020-08-25,541147.0,17316.0,,,,,,,-3.695853437236093e-05,-0.002772002772002772,3.880646109097898e-05,-0.0053130053130053135
2020-08-26,551696.0,17612.0,,,,,,,-0.006015994315710102,0.00017033840563252328,-0.009465357733244395,-0.005280490574608222
2020-08-27,562128.0,17889.0,,,,,,,-0.002723578971337489,0.0062608306780703215,-0.0049223664361141934,-0.004192520543350662
2020-08-28,572270.0,18184.0,,,,,,,-0.0015237562688940535,5.499340079190498e-05,-0.004899785066489594,-0.003244610646722393
2020-08-29,582022.0,18468.0,,,,,,,-0.002606430684750748,-0.0007580680095299979,-0.003331489187693936,-0.003357158327918562
2020-08-30,590520.0,18767.0,,,,,,,-1.693422746054325e-05,-0.0015452656258325786,-0.001818736029262345,-0.0029839612085042896
2020-08-31,599914.0,19064.0,,,,,,,-0.0016669055898012046,-0.001521191775073437,-0.004197268275119435,-0.004248845992446496
2020-09-01,607938.0,19364.0,,,,,,,6.744108774250005e-05,-0.002272257797975625,-0.0011004411634081108,-0.005680644494939061
2020-09-02,615168.0,19663.0,,,,,,,-0.0030934638992925513,-0.0048822661852209745,-0.002693573137744486,-0.005085693942938514
2020-09-03,624069.0,20052.0,,,,,,,-0.0019805502276190614,-0.009325753042090565,-0.003530058374955333,-0.011170955515659286
2020-09-04,633339.0,20348.0,,,,,,,-0.003050499021850857,-0.0029486927462158445,-0.002341557996586346,-0.005209357184981325
2020-09-05,641574.0,20618.0,,,,,,,-0.0006577573280712747,-0.0023280628576971573,-0.0010396306583496217,-0.004025608691434669
2020-09-06,650062.0,20888.0,,,,,,,-0.0016367669545366444,-0.0012926081960934507,-0.0030181736511286613,-0.004069322098812715
2020-09-07,658456.0,21156.0,,,,,,,-0.0023053932229336513,-0.0024579315560597464,-0.0007092349374901284,-0.0037341652486292303
2020-09-08,666521.0,21412.0,,,,,,,-0.0010652327533566084,-0.00308238371006912,-0.002080954688599459,-0.004063142163272931
2020-09-09,671848.0,21615.0,,,,,,,0.0003661542491754087,-0.00018505667360629196,4.762982103094747e-05,-0.0006476983576220218
2020-09-10,679513.0,21817.0,,,,,,,-0.0014230779985077546,-0.001695925195948114,-0.0008285345534228191,-0.0013292386670944675
2020-09-11,686851.0,22053.0,,,,,,,0.0006537080094518316,-0.0020858840067111053,-0.0008837433446264182,-0.002720718269623181
2020-09-12,694664.0,22275.0,,,,,,,-0.0003526884940057352,-0.0015712682379349044,-0.001810947450853938,-0.0019753086419753087
2020-09-13,702088.0,22518.0,,,,,,,-0.0012790419434600788,-0.002575717204014566,9.970260138330238e-05,-0.0028421707078781413
2020-09-14,708964.0,22734.0,,,,,,,0.001482444806788497,-0.0011876484560570072,0.0011918799826225312,-0.0010117005366411544
2020-09-15,716319.0,22924.0,,,,,,,-0.0009451096508678396,-0.0009160704938056183,-0.0004704607863256454,8.724480893386845e-05
2020-09-16,721892.0,23123.0,,,,,,,-0.00029644323527619086,-0.00043246983522899284,-0.0005901159730264361,-0.0019893612420533668
2020-09-17,728590.0,23288.0,,,,,,,0.0005544956697182228,0.00034352456200618345,-0.0011789895551682016,0.0009446925455170043
2020-09-18,736377.0,23478.0,,,,,,,-0.0014340480487576336,-0.0005963029218843173,-0.002919700099269803,-0.0008518613169775961
2020-09-19,743945.0,23665.0,,,,,,,-0.0013616598001196323,-0.0003803084724276357,-0.0025647057242134835,0.00046482146630044365
2020-09-20,750471.0,23850.0,,,,,,,0.0012898566366988198,-0.00025157232704402514,-0.0004450538395221135,0.0006708595387840669
2020-09-21,758398.0,24039.0,,,,,,,-0.0002716251888849918,0.000166396272723491,-0.0017286437991661369,-0.0012479720454261823
2020-09-22,765076.0,24208.0,,,,,,,0.00044440029487266623,0.0009500991407799076,0.00029670254981204483,-0.0005370125578321217
2020-09-23,770435.0,24397.0,,,,,,,-0.0002751692225820478,-0.001475591261220642,0.0022675501502397995,-0.0023363528302660164
2020-09-24,777537.0,24570.0,,,,,,,-0.0016243599983023313,0.0005698005698005698,0.0007047896112982405,0.0
2020-09-25,784268.0,24746.0,,,,,,,-0.0013949313244962182,-0.00024246342843287801,0.00145868504133791,-0.0005253374282712356
2020-09-26,790823.0,24924.0,,,,,,,-0.0011317323851228404,0.0008024394158241052,0.00245440509443959,-0.0010832932113625422
2020-09-27,798317.0,25103.0,,,,,,,-0.0016309310712411234,0.0008763892761821298,0.00078540229006773,-0.0005975381428514519
2020-09-28,806038.0,25296.0,,,,,,,-0.0013709031087864346,-0.0013440860215053767,0.0009007019520171506,-0.0011068943706514863
2020-09-29,813056.0,25488.0,,,,,,,-0.0001389818167506297,-0.0014124293785310734,0.0019076176794710327,-0.0007062146892655367
2020-09-30,818203.0,25641.0,,,,,,,0.002394271348308427,-0.000819000819000819,0.003202139322393098,-7.800007800007801e-05
2020-10-01,824042.0,25828.0,,,,,,,0.0021977035151120932,-0.0005420473904289918,-0.0009999490317241114,-0.0012002477930927677
2020-10-02,829679.0,25998.0,,,,,,,0.002697428764618605,-0.00026925148088314486,0.0005110410170680468,-0.00019232248634510344
2020-10-03,835339.0,26196.0,,,,,,,0.003395028844576873,-0.0017941670484043363,0.0013922491347824054,-0.0017941670484043363
2020-10-04,841531.0,26397.0,,,,,,,0.0022922506716924274,-0.0014016744327006855,0.002590516570393723,-0.0015910898965791568
2020-10-05,848147.0,26556.0,,,,,,,0.002158823883124034,0.0002259376412110258,0.0004727953998540348,0.0010543756589847866
2020-10-06,855052.0,26712.0,,,,,,,0.0019460804722987609,0.0006738544474393531,0.00034617777632237566,0.00041179994010182686
2020-10-07,862158.0,26844.0,,,,,,,0.0007666808172051991,0.0007077931753836983,-0.0009221047650198687,0.0
2020-10-08,869808.0,27017.0,,,,,,,-0.0030294041903500537,-0.0006292334456083207,0.0006967054798300313,-0.00011104119628382129
2020-10-09,877683.0,27180.0,,,,,,,-0.002066805441144468,7.358351729212656e-05,-0.00035776014802610964,0.0010669610007358352
