date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-05-22,2913.0,126.0,,,,,,,0.014418125643666325,0.007936507936507936,0.15036045314109167,-0.007936507936507936
2020-05-23,3030.0,126.0,,,,,,,0.014521452145214522,0.007936507936507936,-0.0016501650165016502,0.007936507936507936
2020-05-24,3100.0,127.0,,,,,,,0.0003225806451612903,0.0,0.07258064516129033,0.0
2020-05-25,3189.0,127.0,,,,,,,-0.009720915647538414,0.023622047244094488,-0.005957980558168705,0.0
2020-05-26,3260.0,129.0,,,,,,,0.007975460122699387,-0.015503875968992246,-0.003067484662576687,-0.015503875968992246
2020-05-27,3324.0,129.0,,,,,,,-0.0006016847172081829,0.015503875968992246,0.02256317689530686,0.0
2020-05-28,3397.0,129.0,,,,,,,0.004415660877244628,0.015503875968992246,0.020900794818957902,0.007751937984496123
2020-05-29,3486.0,131.0,,,,,,,0.11359724612736663,-0.015267175572519085,-0.0189328743545611,-0.0076335877862595426
2020-05-30,3647.0,132.0,,,,,,,-0.01343570057581574,0.0,0.006306553331505347,0.007575757575757577
2020-05-31,3718.0,133.0,,,,,,,0.06024744486282947,0.0,0.02232383001613771,-0.0075187969924812035
2020-06-01,3776.0,136.0,,,,,,,0.0031779661016949155,-0.02205882352941177,0.016684322033898306,-0.014705882352941175
2020-06-02,3873.0,136.0,,,,,,,-0.009295120061967466,0.0,-0.004647560030983733,0.0
2020-06-03,3935.0,138.0,,,,,,,0.019567979669631516,-0.014492753623188406,-0.0002541296060991105,-0.014492753623188406
2020-06-04,4023.0,140.0,,,,,,,0.013919960228685059,-0.0071428571428571435,-0.008948545861297539,-0.014285714285714284
2020-06-05,4508.0,140.0,,,,,,,-0.10248447204968944,0.0071428571428571435,-0.08362910381543921,0.0
2020-06-06,4620.0,141.0,,,,,,,0.015584415584415584,0.007092198581560284,-0.006060606060606061,-0.007092198581560284
2020-06-07,4915.0,142.0,,,,,,,-0.02868769074262462,-0.007042253521126761,-0.005493387589013225,-0.007042253521126761
2020-06-08,4985.0,142.0,,,,,,,0.010230692076228686,0.007042253521126761,-0.00160481444332999,0.014084507042253518
2020-06-09,5046.0,142.0,,,,,,,0.0035671819262782407,0.0,-0.0043598890210067385,0.0
2020-06-10,5185.0,142.0,,,,,,,-0.015043394406943106,0.0,-0.003471552555448409,0.0
2020-06-11,5329.0,143.0,,,,,,,-0.017264027021955338,-0.006993006993006993,-0.001688872208669544,-0.006993006993006993
2020-06-12,5352.0,144.0,,,,,,,0.01588191330343797,-0.006944444444444444,0.006352765321375187,0.006944444444444444
2020-06-13,5536.0,146.0,,,,,,,-0.018063583815028903,-0.0136986301369863,-0.025108381502890173,-0.0136986301369863
2020-06-14,5690.0,146.0,,,,,,,0.02003514938488576,0.0,-0.0017574692442882249,0.00684931506849315
2020-06-15,5811.0,147.0,,,,,,,-0.010153157804164516,0.006802721088435374,0.00034417484081913615,0.0
2020-06-16,5890.0,147.0,,,,,,,-0.006791171477079796,0.0,-0.003056027164685909,0.0
2020-06-17,5951.0,147.0,,,,,,,0.01008233910267182,0.0,0.025878003696857672,0.0
2020-06-18,6003.0,147.0,,,,,,,0.013826420123271696,0.0,0.0033316674995835416,0.0
2020-06-19,6111.0,147.0,,,,,,,-0.008345606283750612,0.013605442176870748,-0.006054655539191622,0.0
2020-06-20,6195.0,147.0,,,,,,,-0.006295399515738499,0.0,-0.0014527845036319614,0.006802721088435374
2020-06-21,6463.0,147.0,,,,,,,-0.019186136469131983,0.006802721088435374,-0.02537521274949714,0.006802721088435374
2020-06-22,6525.0,149.0,,,,,,,0.009348659003831418,-0.006711409395973154,0.010268199233716477,-0.013422818791946308
2020-06-23,6564.0,149.0,,,,,,,0.003351614868982328,0.0,0.0959780621572212,0.0
2020-06-24,6685.0,149.0,,,,,,,0.01406133133881825,0.0,0.0011967090501121913,0.013422818791946308
2020-06-25,6820.0,149.0,,,,,,,-0.009237536656891495,0.0,-0.015249266862170088,0.013422818791946308
2020-06-26,6877.0,151.0,,,,,,,0.0020357714119528863,-0.01324503311258278,0.008724734622655227,-0.01324503311258278
2020-06-27,6922.0,151.0,,,,,,,0.004334007512279688,0.006622516556291391,0.03322739092747761,0.0
2020-06-28,7066.0,152.0,,,,,,,-0.005660911406736484,0.0,0.01202943673931503,0.046052631578947366
2020-06-29,7189.0,153.0,,,,,,,0.0008346084295451384,-0.006535947712418301,0.022951731812491303,-0.006535947712418301
2020-06-30,7250.0,153.0,,,,,,,0.08386206896551725,0.0,0.04068965517241379,0.0
2020-07-01,7465.0,153.0,,,,,,,-0.011520428667113196,0.013071895424836602,-0.013663764233087742,0.013071895424836602
2020-07-02,7537.0,153.0,,,,,,,-0.005439830171155632,0.013071895424836602,0.02441289637786918,0.013071895424836602
2020-07-03,7608.0,153.0,,,,,,,0.006046267087276551,0.0,0.01629863301787592,0.006535947712418301
2020-07-04,7683.0,154.0,,,,,,,0.026031498112716392,-0.006493506493506494,0.061304178055447085,0.025974025974025976
2020-07-05,7787.0,155.0,,,,,,,0.016052395017336588,0.045161290322580636,0.029407987671760626,0.0
2020-07-06,7916.0,155.0,,,,,,,0.02008590197069227,0.0,0.06076301162203133,0.0
2020-07-07,8585.0,155.0,,,,,,,-0.03645894001164823,0.0,-0.03156668608037274,0.012903225806451613
2020-07-08,8714.0,157.0,,,,,,,-0.001836125774615561,0.0,0.0401652513197154,-0.012738853503184714
2020-07-09,8745.0,159.0,,,,,,,0.025728987993138937,0.0,0.007661520869068039,0.018867924528301886
2020-07-10,8862.0,159.0,,,,,,,0.008801624915368992,0.006289308176100629,0.03588354773188896,0.018867924528301886
2020-07-11,9137.0,159.0,,,,,,,0.0296596256977126,0.031446540880503145,0.0239684798073766,0.018867924528301886
2020-07-12,9366.0,167.0,,,,,,,0.011103993166773437,-0.041916167664670656,0.03672859278240445,0.011976047904191616
2020-07-13,9654.0,167.0,,,,,,,0.03335405013465921,0.0,0.032628962088253576,0.0
2020-07-14,10010.0,167.0,,,,,,,0.004195804195804196,0.011976047904191616,-0.006793206793206793,0.0
2020-07-15,10123.0,169.0,,,,,,,0.03615528993381409,-0.01183431952662722,0.029240343771609206,0.035502958579881665
2020-07-16,10379.0,171.0,,,,,,,-0.015223046536275169,0.017543859649122806,-0.003372193852972348,0.0
2020-07-17,10574.0,172.0,,,,,,,0.022697181766597317,0.011627906976744186,0.02988462265935313,0.011627906976744186
2020-07-18,11120.0,177.0,,,,,,,-0.004676258992805755,-0.011299435028248588,-0.03030575539568345,0.0
2020-07-19,11453.0,178.0,,,,,,,0.02095520824238191,0.05056179775280899,0.0661835326988562,0.02808988764044944
2020-07-20,12063.0,178.0,,,,,,,-0.0005802868274890161,0.0,-0.0058857663931028755,0.02808988764044944
2020-07-21,12461.0,180.0,,,,,,,-0.00882754193082417,-0.011111111111111113,-0.0014445068614075914,-0.011111111111111113
2020-07-22,12940.0,180.0,,,,,,,-0.005409582689335394,0.04444444444444445,0.004173106646058733,0.03888888888888889
2020-07-23,13038.0,185.0,,,,,,,0.009433962264150943,-0.016216216216216217,0.017564043564963952,0.021621621621621626
2020-07-24,13473.0,188.0,,,,,,,0.005640911452534699,0.0,-0.011281822905069398,0.04787234042553192
2020-07-25,13967.0,191.0,,,,,,,-0.02040524092503759,0.010471204188481676,0.01847211283740245,0.020942408376963352
2020-07-26,14540.0,201.0,,,,,,,0.03562585969738652,-0.01990049751243781,0.011348005502063274,-0.0049751243781094535
2020-07-27,15143.0,201.0,,,,,,,-0.0042263752228752565,0.02487562189054726,0.006207488608598032,0.02487562189054726
2020-07-28,15431.0,201.0,,,,,,,0.005962024496144126,0.0,0.026699501004471517,0.0
2020-07-29,15840.0,209.0,,,,,,,0.007828282828282828,-0.004784688995215311,0.010921717171717173,0.0
2020-07-30,16061.0,211.0,,,,,,,0.006599838117178258,0.03317535545023697,0.028018180686134115,0.02843601895734597
2020-07-31,16572.0,214.0,,,,,,,-0.013758146270818249,0.04205607476635514,-0.008387641805454983,0.037383177570093455
2020-08-01,16781.0,219.0,,,,,,,0.032358023955664145,0.0091324200913242,0.02818663965198737,0.0273972602739726
2020-08-02,17872.0,225.0,,,,,,,-0.019751566696508502,0.013333333333333334,-0.029319606087735005,0.02666666666666667
2020-08-03,18411.0,230.0,,,,,,,0.008581826082233448,0.0,-0.01238390092879257,0.004347826086956522
2020-08-04,18791.0,230.0,,,,,,,0.017029428981959447,0.0,0.019903145122665104,0.0
2020-08-05,19324.0,237.0,,,,,,,0.002535706892982819,0.004219409282700422,0.02173463051128131,0.016877637130801686
2020-08-06,19651.0,246.0,,,,,,,0.0175054704595186,-0.0040650406504065045,-0.005394127525316777,0.0040650406504065045
2020-08-07,19934.0,258.0,,,,,,,0.004464733620949132,-0.0038759689922480615,-0.003712250426407144,-0.0038759689922480615
2020-08-08,20686.0,265.0,,,,,,,-0.003383931161171807,0.01509433962264151,-0.0023687518128202648,0.0
2020-08-09,21424.0,274.0,,,,,,,-0.007981702763256162,0.010948905109489052,-0.0003267363704256908,-0.007299270072992701
2020-08-10,22121.0,279.0,,,,,,,-0.017449482392296913,0.003584229390681004,-0.01708783508882962,0.014336917562724013
2020-08-11,22821.0,279.0,,,,,,,0.0023662416195609306,0.0,0.0009640243635248236,0.0
2020-08-12,23403.0,287.0,,,,,,,0.01585266846130838,0.010452961672473868,-0.0205101910011537,-0.010452961672473868
2020-08-13,24074.0,295.0,,,,,,,-0.01869236520727756,0.006779661016949152,-0.026875467309130183,0.003389830508474576
