date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-07,205721.0,3310.0,,,,,,,0.012555840191327088,-0.005438066465256798,0.0015992533577029082,0.008761329305135951
2020-07-08,215855.0,3502.0,,,,,,,0.001677051724537305,-0.005139920045688178,-0.009098700516550463,0.0008566533409480298
2020-07-09,224665.0,3602.0,,,,,,,0.017568379587385663,0.001943364797334814,0.0193176507244119,0.13103831204886174
2020-07-10,238339.0,3720.0,,,,,,,-0.002106243627773885,0.026344086021505377,-0.002391551529544053,0.009408602150537636
2020-07-11,250687.0,3860.0,,,,,,,0.004088764076318277,-0.0012953367875647669,0.006366504844686801,0.028497409326424868
2020-07-12,264184.0,3971.0,,,,,,,-0.0008024710050570813,0.008310249307479225,-0.004894316082730219,0.05061697305464618
2020-07-13,276242.0,4079.0,,,,,,,0.0050354399403421644,-0.005638636920813925,-0.0029865118265868327,0.0014709487619514589
2020-07-14,287796.0,4172.0,,,,,,,-0.007831936510583884,0.011265580057526366,-0.015486664164894578,0.049137104506232016
2020-07-15,298292.0,4346.0,,,,,,,-0.00779772840035938,0.004832029452369996,-0.010945650570581843,0.0036815462494247594
2020-07-16,311049.0,4453.0,,,,,,,0.0012634665277817965,0.10442398383112507,-0.004484823934492636,0.029867505052773413
2020-07-17,324221.0,4669.0,,,,,,,-0.0002097334842591936,-0.013493253373313344,-0.006557255699044787,0.02120368387234954
2020-07-18,337594.0,4804.0,,,,,,,0.0016913807709852662,0.023938384679433804,-0.00698768343039272,0.012073272273105746
2020-07-19,350879.0,4948.0,,,,,,,-0.0030808341337042115,0.03395311236863379,-0.009057253355145222,0.0008084074373484237
2020-07-20,364328.0,5033.0,,,,,,,-0.006082431215827496,0.0057619709914563865,-0.014421071122724578,0.025432147824359232
2020-07-21,373628.0,5173.0,,,,,,,-0.00589623903990065,0.030543205103421605,-0.01049974841285985,-0.027063599458728008
2020-07-22,381798.0,5368.0,,,,,,,-0.002459415711973347,-0.0009314456035767512,-0.009727657033300332,0.060171385991058125
