date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-09-27,39313.0,1457.0,,,,,,,0.00022893190547655992,0.0,0.0015516495815633506,0.0027453671928620448
2020-09-28,39325.0,1460.0,,,,,,,0.0017546090273363,0.0006849315068493152,0.0015003178639542275,-0.0006849315068493152
2020-09-29,39340.0,1462.0,,,,,,,0.0012455516014234875,-0.0006839945280437755,0.0010930350788002034,-0.0006839945280437755
2020-09-30,39354.0,1462.0,,,,,,,0.0012196981247141333,0.001367989056087551,0.0013213396351069778,0.0006839945280437755
2020-10-01,39371.0,1462.0,,,,,,,0.0012953696883492927,0.0006839945280437755,0.0003809910848086155,0.0
2020-10-02,39376.0,1462.0,,,,,,,0.0018285249898415282,0.001367989056087551,0.0010666395774075578,0.002735978112175102
2020-10-03,39383.0,1466.0,,,,,,,7.617499936520834e-05,-0.002046384720327421,0.001548891653759236,-0.0006821282401091405
2020-10-04,39427.0,1466.0,,,,,,,0.0013188931442919831,0.002728512960436562,0.00038044994546884123,0.002728512960436562
2020-10-05,39508.0,1470.0,,,,,,,-0.0002531132935101752,-0.0013605442176870747,0.0001518679761061051,0.0006802721088435374
2020-10-06,39572.0,1471.0,,,,,,,-0.00015162235924390984,0.0,0.0006064894369756394,0.0006798096532970768
2020-10-07,39634.0,1473.0,,,,,,,0.00010092344956350607,-0.0006788866259334692,-0.0015643134682343444,-0.0013577732518669384
2020-10-08,39702.0,1474.0,,,,,,,-0.0009067553271875472,-0.0006784260515603799,-0.0004785653115712055,-0.0006784260515603799
2020-10-09,39779.0,1476.0,,,,,,,-0.0007541667714120513,0.0013550135501355016,0.000980416802835667,0.0
2020-10-10,39789.0,1477.0,,,,,,,0.0014576893111161375,0.0013540961408259984,0.0012817612908090177,0.0006770480704129992
2020-10-11,39885.0,1481.0,,,,,,,-0.0009276670427479002,0.0,-0.00037608123354644597,0.0
2020-10-12,39956.0,1483.0,,,,,,,0.00040044048453298633,0.0020229265003371545,-0.00015016518169986987,0.0006743088334457181
2020-10-13,40014.0,1484.0,,,,,,,0.000749737591842855,0.0006738544474393531,0.0011495976408257107,0.0020215633423180594
2020-10-14,40080.0,1485.0,,,,,,,-0.0016467065868263472,-0.0006734006734006732,0.0007235528942115769,0.002693602693602693
2020-10-15,40112.0,1485.0,,,,,,,0.00042381332269645,0.0,0.0020193458316713204,0.0040404040404040395
2020-10-16,40159.0,1489.0,,,,,,,0.0017181702731641725,-0.001343183344526528,0.001892477402325755,-0.000671591672263264
2020-10-17,40227.0,1492.0,,,,,,,-0.0001740124791806498,-0.0006702412868632707,-4.971785119447138e-05,-0.0013404825737265414
2020-10-18,40286.0,1496.0,,,,,,,0.0005460954177629946,0.0,0.0007943206076552647,-0.0006684491978609625
2020-10-19,40373.0,1501.0,,,,,,,-0.0005449186337403711,-0.0013324450366422385,-0.00027245931687018554,-0.0033311125916055963
2020-10-20,40461.0,1503.0,,,,,,,0.0003954425249005215,0.0013306719893546241,0.0010874669434764342,0.001996007984031936
2020-10-21,40461.0,1503.0,,,,,,,0.002347939991596846,0.00332667997338656,0.002347939991596846,0.001996007984031936
2020-10-22,40510.0,1503.0,,,,,,,0.0015798568254751914,0.003992015968063872,0.0009133547272278447,0.0026613439787092482
2020-10-23,40626.0,1505.0,,,,,,,0.00017230345099197557,0.000664451827242525,0.00012307389356569685,0.0026578073089701
2020-10-24,40687.0,1507.0,,,,,,,0.00012288937498463882,-0.0006635700066357001,-0.0005161353749354831,-0.0013271400132714
2020-10-25,40768.0,1511.0,,,,,,,0.0002452904238618524,-0.0006618133686300463,-0.0005641679748822606,-0.0013236267372600929
2020-10-26,40833.0,1514.0,,,,,,,0.0002693899542037079,-0.001981505944517833,0.0014938897460387431,0.001981505944517833
2020-10-27,40937.0,1518.0,,,,,,,0.0006839778195764224,0.0006587615283267457,0.0008305444951999414,0.005270092226613966
2020-10-28,41032.0,1523.0,,,,,,,0.0,-0.0013131976362442547,0.001730356794696822,-0.0013131976362442547
2020-10-29,41145.0,1529.0,,,,,,,-0.0006562158220925992,-0.0013080444735120995,0.0008020415603353991,-0.0013080444735120995
2020-10-30,41268.0,1532.0,,,,,,,-4.846370068818455e-05,0.0019582245430809398,0.0015266065716778134,0.0045691906005221935
2020-10-31,41334.0,1533.0,,,,,,,-0.0006290221125465718,-0.0006523157208088715,0.00261286108288576,0.0019569471624266144
2020-11-01,41425.0,1536.0,,,,,,,-0.0007966203983101991,-0.0006510416666666666,-0.0006035003017501509,0.004557291666666667
2020-11-02,41501.0,1536.0,,,,,,,0.001204790246018168,0.00390625,0.003108358834726874,0.0078125
2020-11-03,41633.0,1541.0,,,,,,,0.00014411644608843942,0.004542504866969501,0.0007446016381236039,0.0025957170668397143
2020-11-04,41728.0,1544.0,,,,,,,0.001701495398773006,0.0,0.003115414110429448,0.005829015544041451
2020-11-05,41814.0,1548.0,,,,,,,0.0014349261013057828,0.0,0.003276414597981537,0.0019379844961240308
2020-11-06,41935.0,1554.0,,,,,,,0.001550017884821748,0.002574002574002574,0.0061046858232979605,-0.0006435006435006435
2020-11-07,41975.0,1554.0,,,,,,,0.0031923764145324602,0.002574002574002574,0.0041691483025610475,0.00707850707850708
2020-11-08,42033.0,1556.0,,,,,,,0.00019032664810981852,0.005141388174807198,4.758166202745462e-05,0.007712082262210797
2020-11-09,42159.0,1562.0,,,,,,,0.0018738584881045567,0.003841229193341869,0.0018264190327095047,0.003841229193341869
2020-11-10,42297.0,1574.0,,,,,,,0.0005910584675036055,-0.001905972045743329,0.0034044967728207674,-0.0025412960609911056
2020-11-11,42463.0,1577.0,,,,,,,0.001389444928526011,0.00570703868103995,0.002920189341308905,0.008877615726062145
2020-11-12,42609.0,1581.0,,,,,,,0.0018071299490717925,0.00189753320683112,0.0015489685277758221,0.005692599620493359
2020-11-13,42795.0,1591.0,,,,,,,0.004463138217081436,-0.0031426775612822125,0.0009346886318495152,0.001257071024512885
2020-11-14,42969.0,1595.0,,,,,,,0.0009541762666108123,0.00438871473354232,-0.0011869021852963766,-0.0006269592476489029
2020-11-15,43035.0,1605.0,,,,,,,-0.0001394214011850819,0.0024922118380062306,0.001417450912048333,0.0012461059190031153
2020-11-16,43240.0,1617.0,,,,,,,-4.625346901017576e-05,0.0,0.0010175763182238668,-0.0006184291898577612
2020-11-17,43403.0,1626.0,,,,,,,0.002741745962260673,-0.0006150061500615006,0.002764785844296477,0.0012300123001230013
2020-11-18,43628.0,1638.0,,,,,,,0.0014898688915375446,0.0030525030525030525,-0.0001375263592188503,0.005494505494505495
2020-11-19,43851.0,1645.0,,,,,,,-0.00025084946751499393,0.00364741641337386,0.0009121798818727052,0.0121580547112462
2020-11-20,44228.0,1650.0,,,,,,,-0.003414126797503844,0.004242424242424243,-0.0022384010129329838,0.008484848484848486
2020-11-21,44443.0,1661.0,,,,,,,-0.0020700672771865086,-0.00481637567730283,-0.0019125621582701442,-0.0030102347983142685
2020-11-22,44503.0,1675.0,,,,,,,0.0015055164820349189,-0.0011940298507462687,0.004336786284070737,0.002388059701492537
2020-11-23,44706.0,1687.0,,,,,,,0.0010289446606719457,-0.0005927682276229994,0.0012749966447456714,-0.0011855364552459987
2020-11-24,44988.0,1695.0,,,,,,,2.2228149728816573e-05,0.001769911504424779,-0.0010447230372543786,0.0112094395280236
2020-11-25,45278.0,1712.0,,,,,,,-0.001568090463359689,0.002336448598130841,-0.0013251468704448075,-0.006425233644859813
2020-11-26,45490.0,1725.0,,,,,,,0.0011211255220927676,0.008115942028985508,-0.0008353484282259838,0.0
2020-11-27,45716.0,1737.0,,,,,,,0.0011374573453495494,0.004029936672423719,-0.00028436433633738736,0.0034542314335060447
2020-11-28,45839.0,1740.0,,,,,,,0.00015270839241693753,0.0017241379310344827,-0.001090774231549554,0.0040229885057471255
2020-11-29,45966.0,1752.0,,,,,,,0.0027411565069834225,0.003424657534246575,-2.1755210372884305e-05,-0.0005707762557077625
2020-11-30,46215.0,1763.0,,,,,,,0.00023801795953694687,-0.0005672149744753263,0.001557935735150925,0.0
2020-12-01,46498.0,1774.0,,,,,,,-0.0010323024646221343,0.009019165727170236,-0.0015484536969332017,-0.003945885005636978
2020-12-02,46717.0,1795.0,,,,,,,0.00023546032493524838,-0.008356545961002786,0.0,0.0027855153203342627
2020-12-03,46980.0,1822.0,,,,,,,-0.0018944231587909746,-0.0076838638858397375,-0.0008301404853128991,-0.0060373216245883645
2020-12-04,47258.0,1841.0,,,,,,,-0.0013754284988784964,-0.0005431830526887562,-6.34813153328537e-05,-0.002172732210755024
2020-12-05,47388.0,1847.0,,,,,,,-0.0012028361610534313,0.002165674066053059,0.002616696210010973,-0.0005414185165132649
2020-12-06,47641.0,1865.0,,,,,,,-0.0026657710795323355,-0.0037533512064343174,-0.0036313259587330243,-0.0005361930294906167
2020-12-07,47901.0,1875.0,,,,,,,0.001273459844262124,0.0005333333333333334,-0.0024634141249660767,0.005333333333333333
2020-12-08,48136.0,1902.0,,,,,,,-0.0004985873358816686,-0.0120925341745531,-0.0005193618082100714,-0.006309148264984227
2020-12-09,48366.0,1908.0,,,,,,,-0.00022743249390067404,0.010482180293501049,-0.0009924327006574868,0.005241090146750524
2020-12-10,48540.0,1921.0,,,,,,,0.0010300782859497322,0.0015616866215512756,0.0023279769262463945,0.004164497657470068
2020-12-11,48753.0,1939.0,,,,,,,0.0012717166123110376,-0.0015471892728210418,0.0005127889565770312,-0.0046415678184631255
2020-12-12,48826.0,1949.0,,,,,,,0.0037070413304387006,-0.0025654181631605947,0.0019661655675254986,0.0015392508978963571
2020-12-13,48952.0,1960.0,,,,,,,-0.0009396960287628698,0.0030612244897959178,-0.0008579833306095767,-0.0005102040816326531
2020-12-14,49273.0,1971.0,,,,,,,-0.0036328212205467493,0.0045662100456621,-0.0032878046800478965,0.0005073566717402334
2020-12-15,49484.0,1975.0,,,,,,,-2.0208552259316145e-05,0.005569620253164557,-0.001434807210411446,0.0040506329113924044
2020-12-16,49703.0,2001.0,,,,,,,-0.0007444218658833472,-0.004997501249375314,-0.0007243023559946079,-0.009495252373813094
2020-12-17,49927.0,2017.0,,,,,,,0.0012618422897430247,0.002478929102627665,-0.004486550363530755,-0.007932573128408527
2020-12-18,50202.0,2032.0,,,,,,,-0.0007370224293852835,-0.002952755905511811,-0.0018325963109039481,-0.0014763779527559055
2020-12-19,50456.0,2037.0,,,,,,,-0.0016846361185983828,0.0039273441335297005,-0.00358728397019185,0.002454590083456063
2020-12-20,50536.0,2054.0,,,,,,,7.915149596327371e-05,-0.0034079844206426485,0.0008508785816051923,-0.0034079844206426485
2020-12-21,50678.0,2074.0,,,,,,,0.0003354512806345949,-0.0038572806171648993,0.0011444808398121474,-0.005303760848601736
2020-12-22,50888.0,2089.0,,,,,,,-0.0013755698789498507,-0.0014360938247965536,-0.002122307813236913,-0.0038295835327908094
2020-12-23,51070.0,2105.0,,,,,,,1.958096729978461e-05,-0.004275534441805225,-0.0017231251223810454,-0.004275534441805225
2020-12-24,51357.0,2126.0,,,,,,,-0.005588332651829352,-0.009877704609595485,-0.003602235333060732,-0.005644402634054563
2020-12-25,51595.0,2135.0,,,,,,,-0.0010659947669347805,0.001405152224824356,-0.0021901347029750946,-0.00234192037470726
2020-12-26,51764.0,2148.0,,,,,,,-0.0018545707441465114,-0.0013966480446927375,-0.0019511629704041414,-0.002793296089385475
2020-12-27,51848.0,2158.0,,,,,,,0.0007521987347631537,0.0,9.643573522604536e-05,0.0013901760889712695
2020-12-28,52007.0,2170.0,,,,,,,0.0007883554136943104,-0.0013824884792626724,-0.0021150998903993693,-0.0004608294930875576
2020-12-29,52147.0,2182.0,,,,,,,-0.0007287092258423303,-0.0022914757103574697,-0.0018025965060310281,0.00045829514207149406
2020-12-30,52330.0,2189.0,,,,,,,-0.0017007452703993885,0.0,-0.0014714313013567742,0.0
2020-12-31,52330.0,2189.0,,,,,,,0.0019491687368622208,0.0041114664230242105,0.0016243072807185172,0.002740977615349475
2021-01-01,52513.0,2201.0,,,,,,,-0.0011044884123931216,-0.003634711494775103,-0.0024184487650676977,-0.0009086778736937756
2021-01-02,52586.0,2211.0,,,,,,,-9.508234130757237e-05,-0.0013568521031207595,0.0006465599208914921,0.0009045680687471732
2021-01-03,52709.0,2221.0,,,,,,,-0.0006450511297880818,0.0013507429085997298,-0.0014608510880494796,-0.0031517334533993696
2021-01-04,52909.0,2230.0,,,,,,,-0.0028539567937401955,0.0008968609865470852,-0.002305845886333138,-0.002242152466367713
2021-01-05,53011.0,2237.0,,,,,,,-0.0010563845239667238,0.002682163611980331,-0.0004338722152006187,-0.001788109074653554
2021-01-06,53105.0,2244.0,,,,,,,0.0002259674230298465,0.0,0.0008097165991902834,0.000445632798573975
2021-01-07,53207.0,2253.0,,,,,,,-0.0003195068318078448,-0.0013315579227696404,0.000432273948916496,0.0
2021-01-08,53332.0,2257.0,,,,,,,-0.0012937823445586141,0.002658396101019052,-0.0008437710942773571,0.001329198050509526
2021-01-09,53400.0,2264.0,,,,,,,0.0007303370786516854,0.002208480565371025,0.000149812734082397,-0.00176678445229682
2021-01-10,53489.0,2277.0,,,,,,,-0.000803903606348969,-0.004391743522178305,-0.0009908579334068687,-0.003513394817742644
2021-01-11,53538.0,2288.0,,,,,,,0.0005416713362471515,-0.0030594405594405595,0.0005229930143075946,-0.0017482517482517485
2021-01-12,53584.0,2301.0,,,,,,,0.0006158554792475366,-0.0043459365493263786,0.0005971931919976113,-0.003911342894393742
2021-01-13,53690.0,2308.0,,,,,,,0.0005773887129819332,0.00043327556325823216,-3.7250884708511824e-05,-0.003032928942807625
2021-01-14,53775.0,2314.0,,,,,,,0.0007438400743840075,0.0012964563526361276,-0.000892608089260809,0.000864304235090752
2021-01-15,53831.0,2324.0,,,,,,,0.00044583975776039833,-0.0012908777969018936,-0.00014861325258679943,-0.0034423407917383822
2021-01-16,53938.0,2336.0,,,,,,,-0.000574733953798806,-0.003852739726027397,-0.0007045125885275687,-0.004708904109589041
2021-01-17,53984.0,2339.0,,,,,,,-0.0001852400711321873,0.0008550662676357418,-0.0005742442205097808,-0.0012825994014536127
2021-01-18,54062.0,2343.0,,,,,,,-1.8497280899707746e-05,0.0012804097311139564,-0.0007768857977877253,0.0
2021-01-19,54141.0,2346.0,,,,,,,-1.847029053767016e-05,0.00042625745950554135,-0.0003139949391403927,-0.0008525149190110827
2021-01-20,54278.0,2354.0,,,,,,,-0.0006079811341611702,-0.0033984706881903144,-0.0015475883415011606,-0.002973661852166525
2021-01-21,54403.0,2363.0,,,,,,,-0.0016175578552653346,-0.000423190859077444,-0.0012499310699777585,-0.0033855268726195515
2021-01-22,54483.0,2370.0,,,,,,,-0.0005873391700163353,-0.002109704641350211,-0.0008443000568984821,-0.0029535864978902948
2021-01-23,54559.0,2373.0,,,,,,,-0.00012830147180116938,-0.0008428150021070375,-0.00020161659854469474,-0.0008428150021070375
2021-01-24,54595.0,2378.0,,,,,,,-0.00038465060903013096,-0.0021026072329688814,-0.0005678175657111457,-0.001261564339781329
2021-01-25,54672.0,2385.0,,,,,,,-0.0007499268364062043,-0.0012578616352201255,-0.000969417617793386,-0.0016771488469601676
2021-01-26,54750.0,2389.0,,,,,,,-0.00029223744292237444,-0.0012557555462536624,-0.0009680365296803657,-0.0012557555462536624
2021-01-27,54854.0,2389.0,,,,,,,-0.0009297407663980749,0.0004185851820845542,-0.0015677981551026358,0.0016743407283382169
2021-01-28,54891.0,2397.0,,,,,,,0.0003643584558488641,-0.002920317062995411,-0.0003461405330564209,-0.002920317062995411
2021-01-29,54939.0,2399.0,,,,,,,-0.0002548280820546424,-0.0008336807002917883,-0.00041864613480405535,0.0012505210504376823
2021-01-30,55008.0,2400.0,,,,,,,-7.271669575334496e-05,0.0,-0.0007453461314717862,0.0008333333333333334
2021-01-31,55023.0,2400.0,,,,,,,-0.00018174218054268216,0.0008333333333333334,7.269687221707288e-05,0.0
2021-02-01,55059.0,2404.0,,,,,,,-0.0002179480193973737,-0.00041597337770382697,-0.00025427268929693604,-0.001663893510815308
2021-02-02,55121.0,2405.0,,,,,,,-0.0006712505215797971,0.0,-0.0010522305473413037,0.0
2021-02-03,55174.0,2406.0,,,,,,,-0.0006343567622430857,0.0012468827930174565,-0.0005618588465581615,-0.0004156275976724855
2021-02-04,55231.0,2407.0,,,,,,,-0.0007061251833209611,0.0,-0.0007242309572522678,0.0004154549231408392
2021-02-05,55265.0,2407.0,,,,,,,-0.00016285171446666066,0.002077274615704196,-0.00028951415905184114,0.0
2021-02-06,55330.0,2408.0,,,,,,,-0.0006687149828302909,0.0008305647840531563,-0.0010844026748599313,-0.0004152823920265781
2021-02-07,55335.0,2410.0,,,,,,,0.0002530044275774826,-0.0008298755186721991,0.00034336315171229785,0.0
2021-02-08,55359.0,2413.0,,,,,,,-3.6127820227966556e-05,-0.0012432656444260257,-0.000198703011253816,-0.0008288437629506838
2021-02-09,55384.0,2414.0,,,,,,,-0.00037917087967644087,0.0,7.222302470027445e-05,0.00041425020712510354
2021-02-10,55402.0,2418.0,,,,,,,7.219955958268655e-05,-0.0016542597187758474,0.0,-0.0012406947890818859
2021-02-11,55420.0,2419.0,,,,,,,-1.8044027426921688e-05,0.00041339396444811904,-3.6088054853843375e-05,0.00041339396444811904
2021-02-12,55445.0,2424.0,,,,,,,-0.0001262512399675354,-0.0020627062706270625,-0.00016232302281540264,-0.00041254125412541255
2021-02-13,55473.0,2427.0,,,,,,,-0.0004146161195536567,-0.0012360939431396785,-0.00030645539271357235,-0.0008240626287597857
2021-02-14,55492.0,2427.0,,,,,,,9.01030779211418e-05,0.0008240626287597857,-0.0002162473870107403,0.0
2021-02-15,55514.0,2427.0,,,,,,,-0.00016212126670749722,0.00041203131437989287,-5.4040422235832396e-05,0.00041203131437989287
2021-02-16,55518.0,2428.0,,,,,,,0.000450304405778306,0.0004118616144975288,0.00039626787708490937,0.0004118616144975288
2021-02-17,55540.0,2428.0,,,,,,,-7.202016564638099e-05,0.0004118616144975288,-0.0001980554555275477,0.0
2021-02-18,55557.0,2430.0,,,,,,,-1.7999532012167686e-05,0.0,-0.00021599438414601215,-0.0008230452674897119
2021-02-19,55575.0,2430.0,,,,,,,-3.598740440845704e-05,0.0016460905349794238,0.0006117858749437698,0.0012345679012345679
2021-02-20,55580.0,2430.0,,,,,,,0.00010795250089960417,0.000411522633744856,0.0001439366678661389,0.0
2021-02-21,55604.0,2432.0,,,,,,,-0.00030573340047478596,-0.0008223684210526315,-0.00030573340047478596,-0.0008223684210526315
2021-02-22,55617.0,2433.0,,,,,,,0.00010788068396353631,0.0,0.00028768182390276364,0.0004110152075626799
2021-02-23,55646.0,2435.0,,,,,,,-5.391223088811415e-05,0.0,-0.0005211515652517702,-0.0008213552361396304
2021-02-24,55664.0,2436.0,,,,,,,-0.00012575452716297788,-0.00041050903119868636,0.0,-0.00041050903119868636
2021-02-25,55680.0,2438.0,,,,,,,-0.0001975574712643678,-0.0008203445447087777,0.0001257183908045977,-0.0008203445447087777
2021-02-26,55696.0,2442.0,,,,,,,0.0006463659867854065,-0.0004095004095004095,0.0004668198793450159,-0.0004095004095004095
2021-02-27,55707.0,2443.0,,,,,,,3.5902130791462475e-05,-0.0004093327875562833,-0.00019746171935304362,-0.0004093327875562833
2021-02-28,55714.0,2443.0,,,,,,,0.0,0.0,0.0003410273898840507,0.0012279983626688495
2021-03-01,55733.0,2444.0,,,,,,,0.000179426910448029,0.0004091653027823241,-0.0003409111298512552,0.0004091653027823241
2021-03-02,55759.0,2446.0,,,,,,,-0.00046629243709535686,-0.0008176614881439084,-0.0002869491920586811,-0.0004088307440719542
2021-03-03,55770.0,2446.0,,,,,,,0.00012551551013089475,0.0,0.00017930787161556393,0.0
2021-03-04,55775.0,2446.0,,,,,,,0.00032272523532048407,0.0,0.0004123711340206186,0.0008176614881439084
2021-03-05,55827.0,2449.0,,,,,,,-0.00017912479624554426,0.0,-0.0004836369498629697,-0.0012249897917517355
2021-03-06,55840.0,2449.0,,,,,,,-0.00023280802292263608,0.0,0.00019699140401146131,0.0
2021-03-07,55847.0,2449.0,,,,,,,0.00034021523089870537,0.0012249897917517355,5.3718194352427174e-05,0.0004083299305839118
2021-03-08,55876.0,2451.0,,,,,,,-0.0005190063712506264,0.0,0.0003758321998711432,-0.0004079967360261118
2021-03-09,55876.0,2451.0,,,,,,,0.00017896771422435393,0.0004079967360261118,0.00042952251413844937,0.0008159934720522236
2021-03-10,55894.0,2451.0,,,,,,,5.367302393816867e-05,0.0,-5.367302393816867e-05,0.0
2021-03-11,55917.0,2451.0,,,,,,,8.941824489868914e-05,0.0008159934720522236,0.0001967201387771161,0.0004079967360261118
2021-03-12,55959.0,2454.0,,,,,,,-0.0003037938490680676,-0.0012224938875305626,-0.00025018316982076163,-0.0012224938875305626
2021-03-13,55959.0,2454.0,,,,,,,0.0004288854339784485,0.0,0.0006433281509676728,0.0008149959250203749
2021-03-14,55985.0,2457.0,,,,,,,-0.00028579083683129416,-0.000814000814000814,-0.0003929624006430294,-0.000814000814000814
2021-03-15,55985.0,2459.0,,,,,,,0.0008930963650977939,-0.000406669377795852,0.0005001339644547647,0.0
2021-03-16,55995.0,2460.0,,,,,,,0.0002500223234217341,0.0004065040650406504,0.0009286543441378696,0.0012195121951219512
2021-03-17,56016.0,2460.0,,,,,,,-0.00010711225364181664,0.0,0.0008747500714081692,0.0032520325203252032
2021-03-18,56044.0,2462.0,,,,,,,0.0001070587395617729,-0.00040617384240454913,0.0006245093141103419,0.0012185215272136475
2021-03-19,56069.0,2462.0,,,,,,,5.350550214913767e-05,0.0,0.0005350550214913767,0.002437043054427295
2021-03-20,56093.0,2462.0,,,,,,,0.00021393043695291749,0.0008123476848090983,-1.7827536412743126e-05,0.00040617384240454913
2021-03-21,56103.0,2463.0,,,,,,,-0.00010694615261215978,0.0,0.001265529472577224,0.0
2021-03-22,56153.0,2464.0,,,,,,,-0.00039178672555339875,0.00040584415584415587,-0.0001602763877263904,0.004058441558441558
2021-03-23,56177.0,2466.0,,,,,,,0.000676433415810741,0.0008110300081103001,0.000676433415810741,0.0008110300081103001
2021-03-24,56192.0,2466.0,,,,,,,0.0009787870159453304,0.0032441200324412004,0.001405894077448747,0.0
2021-03-25,56226.0,2467.0,,,,,,,0.000515775619820012,0.0016214025131738956,0.0006402731832248424,0.0012160518848804214
2021-03-26,56254.0,2467.0,,,,,,,0.00047996586909375335,0.0024321037697608433,0.0008532726561666726,0.002026753141467369
2021-03-27,56290.0,2469.0,,,,,,,-0.0002309468822170901,-0.0004050222762251924,0.0015810978859477705,-0.0008100445524503848
2021-03-28,56294.0,2470.0,,,,,,,0.0013678189505098234,0.0,0.00021316658968984265,-0.0004048582995951417
2021-03-29,56322.0,2472.0,,,,,,,0.00023081566705727784,0.003640776699029127,0.0009587727708533076,0.0024271844660194173
2021-03-30,56384.0,2476.0,,,,,,,0.0,0.0,0.0010641316685584565,-0.0016155088852988692
2021-03-31,56454.0,2484.0,,,,,,,0.0004251248804336274,-0.0032206119162640893,,
2021-04-01,56517.0,2489.0,,,,,,,0.00012385653874055595,-0.00040176777822418635,,
2021-04-02,56572.0,2495.0,,,,,,,0.00037120837163260976,-0.00040080160320641277,,
2021-04-03,56595.0,2496.0,,,,,,,0.0018022793532997614,-0.00040064102564102563,,
2021-04-04,56676.0,2497.0,,,,,,,-0.0011468699273060909,-0.00040048057669203043,,
2021-04-05,56717.0,2508.0,,,,,,,0.0007228873177354232,-0.0011961722488038275,,
2021-04-06,56779.0,2512.0,,,,,,,0.0010567287201253984,-0.0015923566878980893,,
2021-04-07,56873.0,2512.0,,,,,,,,,,
2021-04-08,56943.0,2516.0,,,,,,,,,,
2021-04-09,57019.0,2521.0,,,,,,,,,,
2021-04-10,57144.0,2521.0,,,,,,,,,,
2021-04-11,57160.0,2521.0,,,,,,,,,,
2021-04-12,57242.0,2529.0,,,,,,,,,,
2021-04-13,57364.0,2529.0,,,,,,,,,,
2021-04-14,,,,,,,,,,,,
2021-04-15,,,,,,,,,,,,
