date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-03-31,413.0,12.0,,,,,,,-0.05084745762711865,0.3333333333333333,-0.06537530266343826,-0.25
2020-04-01,464.0,13.0,,,,,,,0.07543103448275862,0.2307692307692308,0.0021551724137931034,0.07692307692307693
2020-04-02,464.0,13.0,,,,,,,0.07543103448275862,0.2307692307692308,0.06465517241379311,0.07692307692307693
2020-04-03,521.0,16.0,,,,,,,0.003838771593090211,-0.125,-0.007677543186180422,-0.125
2020-04-04,586.0,18.0,,,,,,,-0.06655290102389079,-0.05555555555555555,-0.040955631399317405,0.0
2020-04-05,632.0,21.0,,,,,,,0.0015822784810126582,-0.14285714285714285,0.0189873417721519,-0.047619047619047616
2020-04-06,662.0,21.0,,,,,,,0.04380664652567976,0.047619047619047616,-0.01812688821752266,0.0
2020-04-07,695.0,28.0,,,,,,,-0.008633093525179856,-0.25,-0.02733812949640288,-0.14285714285714285
2020-04-08,781.0,32.0,,,,,,,-0.04353393085787452,-0.0625,-0.05889884763124201,-0.09375
2020-04-09,816.0,35.0,,,,,,,-0.006127450980392157,-0.057142857142857134,-0.00980392156862745,-0.028571428571428567
2020-04-10,875.0,36.0,,,,,,,-0.006857142857142857,0.0,-0.014857142857142857,0.0
2020-04-11,901.0,37.0,,,,,,,0.016648168701442843,0.027027027027027032,-0.01220865704772475,0.0
2020-04-12,948.0,37.0,,,,,,,0.01160337552742616,0.054054054054054064,0.010548523206751054,0.054054054054054064
2020-04-13,1007.0,38.0,,,,,,,-0.0407149950347567,-0.02631578947368421,-0.027805362462760674,0.02631578947368421
2020-04-14,1034.0,38.0,,,,,,,-0.012572533849129592,0.07894736842105263,0.020309477756286262,0.05263157894736842
2020-04-15,1086.0,40.0,,,,,,,-0.011049723756906077,-0.025,-0.02578268876611418,0.0
2020-04-16,1116.0,41.0,,,,,,,-0.0026881720430107533,0.024390243902439025,0.06362007168458783,0.024390243902439025
2020-04-17,1169.0,42.0,,,,,,,-0.00598802395209581,0.0,0.03421727972626176,0.09523809523809523
2020-04-18,1210.0,44.0,,,,,,,-0.021487603305785124,-0.022727272727272728,0.014049586776859505,0.0
2020-04-19,1268.0,46.0,,,,,,,-0.0007886435331230284,0.0,-0.04574132492113565,-0.043478260869565216
2020-04-20,1286.0,46.0,,,,,,,0.01010886469673406,0.043478260869565216,-0.0007776049766718508,0.10869565217391304
2020-04-21,1300.0,49.0,,,,,,,0.026153846153846156,-0.020408163265306117,0.04230769230769231,-0.040816326530612235
2020-04-22,1340.0,50.0,,,,,,,-0.011940298507462687,0.02,0.0014925373134328358,0.08
2020-04-23,1367.0,52.0,,,,,,,0.05413313825896123,0.0,0.016093635698610095,0.0576923076923077
2020-04-24,1413.0,53.0,,,,,,,0.033262561924982316,0.07547169811320754,-0.025477707006369428,0.018867924528301886
