date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-05-07,12328.0,508.0,,,,,,,-0.002027903958468527,0.003937007874015748,0.012573004542504866,0.017716535433070866
2020-05-08,13040.0,534.0,,,,,,,0.006595092024539877,0.005617977528089888,0.006134969325153374,0.01310861423220974
2020-05-09,13321.0,558.0,,,,,,,0.004579235793108626,-0.012544802867383513,0.008257638315441783,-0.025089605734767026
2020-05-10,13552.0,578.0,,,,,,,0.0059031877213695395,0.0034602076124567475,0.009223730814639905,-0.005190311418685121
2020-05-11,14379.0,591.0,,,,,,,0.010014604631754642,-0.00676818950930626,-0.029487446971277562,-0.001692047377326565
2020-05-12,15043.0,614.0,,,,,,,0.012696935451705112,-0.009771986970684038,0.007977132220966562,-0.008143322475570033
2020-05-13,15772.0,638.0,,,,,,,0.002409332995181334,0.007836990595611285,-0.003106771493786457,0.01567398119122257
2020-05-14,16565.0,663.0,,,,,,,0.010866284334440084,0.010558069381598794,-0.01340175067914277,0.015082956259426846
2020-05-15,17363.0,692.0,,,,,,,-0.00034556240281057417,0.005780346820809247,-0.019812244427806252,0.0
2020-05-16,17705.0,709.0,,,,,,,0.002767579779723242,-0.009873060648801129,-0.009827732279017226,0.01833568406205924
2020-05-17,18016.0,731.0,,,,,,,0.0024977797513321487,-0.006839945280437756,-0.009436056838365896,-0.010943912448700409
2020-05-18,18987.0,740.0,,,,,,,-0.029915205140359193,0.004054054054054054,-0.02085637541475746,0.0013513513513513516
2020-05-19,19842.0,757.0,,,,,,,-0.0035782683197258342,0.001321003963011889,-0.018949702650942445,0.006605019815059446
2020-05-20,20609.0,786.0,,,,,,,-0.0042214566451550285,0.0063613231552162855,-0.012324712504245718,-0.017811704834605598
2020-05-21,21582.0,818.0,,,,,,,-0.018626633305532388,0.0036674816625916866,-0.026503567787971458,-0.0036674816625916866
2020-05-22,22374.0,851.0,,,,,,,-0.015106820416554931,-0.004700352526439483,-0.017609725574327346,0.0
2020-05-23,22765.0,861.0,,,,,,,-0.00979573907313859,0.023228803716608598,-0.009927520316274984,0.013937282229965157
2020-05-24,23121.0,878.0,,,,,,,-0.009298905756671423,-0.0034168564920273353,-0.009558410103369231,-0.0011389521640091116
2020-05-25,23524.0,890.0,,,,,,,0.007311681686787961,-0.0022471910112359553,0.0019129399761945245,-0.0011235955056179776
2020-05-26,24308.0,908.0,,,,,,,-0.012547309527727495,0.004405286343612335,-0.014563106796116504,0.002202643171806168
2020-05-27,24988.0,942.0,,,,,,,-0.006683207939811109,-0.020169851380042462,-0.013886665599487754,0.0053078556263269645
2020-05-28,25559.0,977.0,,,,,,,-0.006651277436519425,-0.006141248720573183,-0.01377205680973434,-0.022517911975435
2020-05-29,26013.0,1006.0,,,,,,,-0.002152769768961673,0.003976143141153081,-0.01572290777688079,-0.003976143141153081
