date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-05-03,592.0,41.0,,,,,,,-0.010135135135135136,0.0,0.4493243243243243,0.024390243902439025
2020-05-04,592.0,41.0,,,,,,,0.33952702702702703,0.14634146341463414,0.5101351351351351,0.1951219512195122
2020-05-05,678.0,41.0,,,,,,,0.11061946902654868,0.0975609756097561,-0.12684365781710916,0.0
2020-05-06,778.0,45.0,,,,,,,0.043701799485861184,0.04444444444444445,0.04755784061696658,0.04444444444444445
2020-05-07,852.0,49.0,,,,,,,0.09741784037558686,0.12244897959183673,0.39436619718309857,0.12244897959183673
2020-05-08,930.0,52.0,,,,,,,0.07419354838709677,-0.038461538461538464,-0.08387096774193549,-0.0576923076923077
2020-05-09,1111.0,59.0,,,,,,,-0.1629162916291629,-0.11864406779661014,0.05310531053105312,0.15254237288135594
2020-05-10,1164.0,64.0,,,,,,,0.2336769759450172,0.015625,0.17439862542955326,0.0625
2020-05-11,1365.0,70.0,,,,,,,0.07399267399267402,0.028571428571428567,-0.006593406593406593,0.18571428571428567
2020-05-12,1526.0,74.0,,,,,,,-0.10550458715596332,-0.054054054054054064,-0.007208387942332897,0.013513513513513514
2020-05-13,1660.0,80.0,,,,,,,0.0018072289156626509,0.0,0.02168674698795181,0.1
2020-05-14,1817.0,90.0,,,,,,,0.13924050632911392,0.0,0.023665382498624103,0.011111111111111113
2020-05-15,1964.0,91.0,,,,,,,-0.07484725050916496,-0.01098901098901099,-0.07484725050916496,-0.01098901098901099
2020-05-16,1964.0,91.0,,,,,,,0.12219959266802445,0.17582417582417584,0.08910386965376782,0.4175824175824176
2020-05-17,2289.0,97.0,,,,,,,-0.030144167758846662,0.030927835051546393,-0.020096111839231105,0.2371134020618557
2020-05-18,2591.0,105.0,,,,,,,-0.042454650714010035,0.10476190476190476,-0.029332304129679663,0.1523809523809524
