date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-01-01,,,25.0,,,,,,,,,
2020-01-02,,,72.0,,,,,,,,,
2020-01-03,0.0,0.0,89.0,,,,,,0.0,0.0,0.0,0.0
2020-01-04,0.0,0.0,45.0,,,,,,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,85.0,,,,,,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,173.0,,,,,,0.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,187.0,,,,,,0.0,0.0,0.0,0.0
2020-01-08,0.0,0.0,172.0,,,,,,0.0,0.0,0.0,0.0
2020-01-09,0.0,0.0,191.0,,,,,,0.0,0.0,0.0,0.0
2020-01-10,0.0,0.0,151.0,,,,,,0.0,0.0,0.0,0.0
2020-01-11,0.0,0.0,48.0,,,,,,0.0,0.0,0.0,0.0
2020-01-12,0.0,0.0,133.0,,,,,,0.0,0.0,0.0,0.0
2020-01-13,0.0,0.0,227.0,,,,,,0.0,0.0,0.0,0.0
2020-01-14,0.0,0.0,248.0,,,,,,0.0,0.0,0.0,0.0
2020-01-15,0.0,0.0,273.0,,,,,,0.0,0.0,0.0,0.0
2020-01-16,0.0,0.0,242.0,,,,,,0.0,0.0,0.0,0.0
2020-01-17,0.0,0.0,189.0,,,,,,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,72.0,,,,,,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,123.0,,,,,,0.0,0.0,0.0,0.0
2020-01-20,0.0,0.0,295.0,,,,,,0.0,0.0,0.0,0.0
2020-01-21,0.0,0.0,274.0,,,,,,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,296.0,,,,,,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,269.0,,,,,,0.0,0.0,0.0,0.0
2020-01-24,0.0,0.0,211.0,,,,,,0.0,0.0,0.0,0.0
2020-01-25,0.0,0.0,110.0,,,,,,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,159.0,,,,,,0.0,0.0,0.0,0.0
2020-01-27,0.0,0.0,285.0,,,,,,0.0,0.0,0.0,0.0
2020-01-28,0.0,0.0,247.0,,,,,,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,211.0,,,,,,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,235.0,,,,,,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,153.0,,,,,,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,69.0,,,,,,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,103.0,,,,,,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,147.0,,,,,,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,257.0,,,,,,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,234.0,,,,,,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,232.0,,,,,,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,176.0,,,,,,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,68.0,,,,,,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,135.0,,,,,,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,329.0,,,,,,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,252.0,,,,,,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,269.0,,,,,,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,196.0,,,,,,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,164.0,,,,,,0.0,0.0,1.0,0.0
2020-02-15,0.0,0.0,86.0,,,,,,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,106.0,,,,,,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,251.0,,,,,,0.0,0.0,1.0,0.0
2020-02-18,0.0,0.0,259.0,,,,,,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,198.0,,,,,,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,186.0,,,,,,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,135.0,,,,,,1.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,58.0,,,,,,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,114.0,,,,,,0.0,0.0,1.0,0.0
2020-02-24,0.0,0.0,224.0,,,,,,1.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,271.0,,,,,,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,210.0,,,,,,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,201.0,,,,,,0.0,0.0,1.0,0.0
2020-02-28,6.0,0.0,221.0,,,,,,-1.0,0.0,-0.8333333333333334,0.0
2020-02-29,6.0,0.0,84.0,,,,,,0.0,0.0,0.5,0.0
2020-03-01,6.0,0.0,148.0,,,,,,0.3333333333333333,0.0,1.0,0.0
2020-03-02,9.0,0.0,283.0,,,,,,-0.3333333333333333,0.0,1.0,0.0
2020-03-03,9.0,0.0,287.0,,,,,,0.0,0.0,1.0,0.0
2020-03-04,9.0,0.0,236.0,,,,,,0.0,0.0,1.0,0.0
2020-03-05,9.0,0.0,226.0,,,,,,0.4444444444444444,0.0,1.0,0.0
2020-03-06,9.0,0.0,172.0,,,,,,0.1111111111111111,0.0,1.0,1.0
2020-03-07,9.0,0.0,77.0,,,,,,0.3333333333333333,0.0,0.0,0.0
2020-03-08,11.0,0.0,113.0,,,,,,1.0,0.0,-0.18181818181818185,0.0
2020-03-09,11.0,0.0,241.0,,,,,,1.0,0.0,1.0,1.0
2020-03-10,11.0,0.0,253.0,,,,,,1.0,0.0,1.0,0.0
2020-03-11,11.0,0.0,317.0,,,,,,1.0,0.0,1.0,1.0
2020-03-12,15.0,0.0,381.0,,,,,,1.0,0.0,1.0,1.0
2020-03-13,16.0,0.0,436.0,,,,,,1.0,1.0,-0.0625,0.0
2020-03-14,19.0,0.0,219.0,,,,,,-0.15789473684210525,0.0,1.0,1.0
2020-03-15,45.0,0.0,242.0,,,,,,-0.5777777777777777,0.0,1.0,1.0
2020-03-16,57.0,0.0,362.0,,,,,,1.0,1.0,1.0,1.0
2020-03-17,86.0,0.0,720.0,,,,,,0.4186046511627907,0.0,1.0,1.0
2020-03-18,97.0,0.0,785.0,,,,,,0.4432989690721649,1.0,0.9278350515463918,1.0
2020-03-19,118.0,0.0,841.0,,,,,,0.7372881355932204,1.0,0.8474576271186439,1.0
2020-03-20,164.0,1.0,757.0,,,,,,-0.2804878048780488,-1.0,0.7134146341463414,1.0
2020-03-21,164.0,1.0,492.0,,,,,,0.6768292682926829,1.0,0.8048780487804879,1.0
2020-03-22,164.0,1.0,412.0,,,,,,0.7804878048780488,1.0,1.0,1.0
2020-03-23,251.0,2.0,1079.0,,,,,,0.1752988047808765,1.0,0.4581673306772908,1.0
2020-03-24,316.0,2.0,1370.0,,,,,,0.2531645569620253,1.0,0.5949367088607594,1.0
2020-03-25,370.0,4.0,1423.0,,,,,,0.12702702702702706,1.0,0.6540540540540539,1.0
2020-03-26,478.0,5.0,1377.0,,,,,,0.027196652719665274,0.0,0.497907949790795,1.0
2020-03-27,478.0,5.0,1600.0,,,,,,0.3410041841004184,1.0,0.8284518828451883,1.0
2020-03-28,589.0,8.0,788.0,,,,,,0.035653650254668934,1.0,0.2529711375212224,1.0
2020-03-29,717.0,12.0,755.0,,,,,,0.0697350069735007,0.5,0.3835425383542537,1.0
2020-03-30,848.0,16.0,1682.0,,,,,,0.08372641509433963,0.9375,0.28773584905660377,1.0
2020-03-31,993.0,20.0,1511.0,,,,,,0.10876132930513596,0.55,0.2990936555891239,0.95
