date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-04-25,3193.0,194.0,,,,,,,0.009708737864077669,0.010309278350515464,-0.0018791105543376136,-0.010309278350515464
2020-04-26,3253.0,195.0,,,,,,,0.01875192130341224,-0.005128205128205128,0.011988933292345526,0.005128205128205128
2020-04-27,3280.0,197.0,,,,,,,0.013719512195121951,-0.01015228426395939,-0.0009146341463414637,0.0
2020-04-28,3410.0,207.0,,,,,,,-0.01378299120234604,-0.004830917874396135,-0.0032258064516129032,-0.028985507246376805
2020-04-29,3473.0,214.0,,,,,,,0.0031672905269219693,-0.004672897196261682,0.01641232363950475,-0.032710280373831765
2020-04-30,3618.0,222.0,,,,,,,-0.004422332780541736,-0.0045045045045045045,-0.009673852957435045,-0.009009009009009007
2020-05-01,3748.0,230.0,,,,,,,-0.0096051227321238,-0.008695652173913044,-0.0016008537886873,-0.03043478260869565
2020-05-02,3851.0,238.0,,,,,,,-0.0096078940534926,-0.01680672268907563,0.012464294988314724,-0.02100840336134454
2020-05-03,3972.0,238.0,,,,,,,-0.0055387713997985906,0.008403361344537815,-0.012084592145015106,0.0
2020-05-04,4044.0,238.0,,,,,,,-0.011869436201780416,0.008403361344537815,0.003956478733926805,0.0
2020-05-05,4127.0,247.0,,,,,,,0.008723043372910105,-0.020242914979757085,0.001938454082868912,-0.012145748987854251
2020-05-06,4201.0,253.0,,,,,,,0.010949773863365866,-0.023715415019762844,-0.007379195429659605,-0.003952569169960474
2020-05-07,4330.0,260.0,,,,,,,-0.004387990762124711,-0.003846153846153847,0.004387990762124711,-0.007692307692307694
2020-05-08,4424.0,266.0,,,,,,,0.006781193490054249,-0.01879699248120301,0.016952983725135626,-0.011278195488721804
2020-05-09,4490.0,270.0,,,,,,,0.01893095768374165,-0.003703703703703704,0.01002227171492205,0.0
2020-05-10,4589.0,272.0,,,,,,,-0.0056657223796034,-0.007352941176470587,-0.004794072782741339,-0.007352941176470587
2020-05-11,4613.0,274.0,,,,,,,0.013873834814654238,-0.007299270072992701,0.0062865814003902,0.0
2020-05-12,4732.0,278.0,,,,,,,-0.005917159763313609,0.007194244604316547,-0.01521555367709214,0.0035971223021582736
2020-05-13,4852.0,278.0,,,,,,,-0.015869744435284418,0.017985611510791366,-0.005770816158285243,0.014388489208633094
2020-05-14,4962.0,284.0,,,,,,,0.00765820233776703,-0.0035211267605633804,-0.013905683192261185,-0.007042253521126761
2020-05-15,5086.0,285.0,,,,,,,0.008847817538340543,0.007017543859649123,-0.01101061738104601,0.007017543859649123
2020-05-16,5237.0,288.0,,,,,,,-0.007637960664502578,0.003472222222222222,-0.013557380179492077,0.006944444444444444
2020-05-17,5310.0,288.0,,,,,,,0.0007532956685499057,0.0,0.002824858757062147,0.0
2020-05-18,5398.0,288.0,,,,,,,-0.006483882919599853,0.006944444444444444,-0.003890329751759911,0.0
2020-05-19,5489.0,294.0,,,,,,,-0.008016032064128256,-0.003401360544217687,0.005101111313536163,-0.003401360544217687
2020-05-20,5532.0,299.0,,,,,,,0.008857556037599421,-0.0033444816053511705,0.012653651482284888,-0.010033444816053512
2020-05-21,5680.0,304.0,,,,,,,-0.018838028169014084,-0.003289473684210526,-0.008098591549295774,-0.006578947368421052
2020-05-22,5849.0,307.0,,,,,,,-0.017267909044281073,0.0,-0.028893828004787143,-0.009771986970684038
2020-05-23,5960.0,311.0,,,,,,,-0.0052013422818791965,0.003215434083601286,-0.0025167785234899327,-0.00964630225080386
2020-05-24,6037.0,311.0,,,,,,,0.0018220970680801727,0.0,0.011595163160510187,0.00964630225080386
2020-05-25,6090.0,313.0,,,,,,,0.002298850574712644,-0.006389776357827476,0.0003284072249589491,-0.006389776357827476
2020-05-26,6137.0,318.0,,,,,,,0.011732116669382434,0.0,0.018087013198631253,0.0
2020-05-27,6229.0,322.0,,,,,,,0.003371327660940761,-0.006211180124223602,0.004013485310643763,-0.006211180124223602
2020-05-28,6270.0,326.0,,,,,,,0.009728867623604464,-0.003067484662576687,0.01674641148325359,-0.006134969325153374
2020-05-29,6338.0,329.0,,,,,,,-0.010728936573051436,-0.00911854103343465,0.0242978857683812,-0.00303951367781155
2020-05-30,6418.0,334.0,,,,,,,0.0024929884699283265,-0.011976047904191616,0.02259270800872546,-0.01497005988023952
2020-05-31,6506.0,334.0,,,,,,,0.00906855210574854,0.008982035928143712,0.010759299108515216,0.0
2020-06-01,6573.0,334.0,,,,,,,-0.0018256503879507074,0.0,0.01810436634717785,0.0
2020-06-02,6692.0,339.0,,,,,,,0.005827854154213987,0.0,0.01628810520023909,-0.002949852507374631
2020-06-03,6805.0,341.0,,,,,,,0.0005878030859662013,0.0,0.021454812637766347,-0.0029325513196480947
2020-06-04,6907.0,344.0,,,,,,,0.006370348921384103,-0.0029069767441860465,0.05038366874185609,-0.0029069767441860465
2020-06-05,6907.0,344.0,,,,,,,0.03214130592152888,0.005813953488372093,0.050962791371072826,0.0029069767441860465
2020-06-06,7003.0,345.0,,,,,,,0.01842067685277738,-0.0028985507246376808,0.03355704697986577,0.0
2020-06-07,7150.0,348.0,,,,,,,0.0015384615384615385,-0.008620689655172414,0.046293706293706285,-0.005747126436781609
2020-06-08,7205.0,348.0,,,,,,,0.01818181818181818,0.0,0.022623178348369192,0.0
2020-06-09,7363.0,353.0,,,,,,,0.009506994431617549,-0.0028328611898017,0.0186065462447372,-0.0084985835694051
2020-06-10,7480.0,355.0,,,,,,,0.018983957219251345,-0.0028169014084507052,0.04879679144385027,-0.0028169014084507052
2020-06-11,7626.0,357.0,,,,,,,0.03986362444269604,0.0,0.03829006031995804,0.0028011204481792717
2020-06-12,7848.0,359.0,,,,,,,0.016564729867482163,-0.0027855153203342627,0.02204383282364934,0.0
2020-06-13,8073.0,359.0,,,,,,,0.01313018704323052,0.0027855153203342627,0.009166356992443949,0.01949860724233984
2020-06-14,8231.0,359.0,,,,,,,0.03887741465192565,0.0027855153203342627,0.01749483659336654,0.0027855153203342627
2020-06-15,8417.0,359.0,,,,,,,0.0038018296305096827,0.0,0.00498990139004396,0.0
2020-06-16,8645.0,363.0,,,,,,,0.007750144592249855,-0.005509641873278237,0.04129554655870445,-0.005509641873278237
2020-06-17,8904.0,364.0,,,,,,,0.02504492362982929,0.0,0.01078167115902965,0.0027472527472527475
2020-06-18,9354.0,366.0,,,,,,,-0.0012828736369467607,0.00273224043715847,-0.0024588411374812913,0.01092896174863388
2020-06-19,9706.0,367.0,,,,,,,0.004430249330311148,0.0027247956403269754,0.017927055429631154,0.005449591280653951
2020-06-20,10037.0,368.0,,,,,,,-0.003188203646507921,0.016304347826086956,0.02480820962438976,-0.002717391304347826
2020-06-21,10515.0,369.0,,,,,,,-0.016737993342843555,0.0,-0.018544935805991442,-0.002710027100271003
2020-06-22,10733.0,369.0,,,,,,,0.0009317059536010435,0.0,0.02012484859778254,0.002710027100271003
2020-06-23,11028.0,371.0,,,,,,,0.02629669931084512,0.0,0.05105186797243382,0.008086253369272238
2020-06-24,11510.0,372.0,,,,,,,-0.011033883579496093,0.0026881720430107533,0.016594265855777585,0.005376344086021507
2020-06-25,11948.0,375.0,,,,,,,-0.0009206561767659859,0.008,0.013809842651489787,0.0
2020-06-26,12343.0,377.0,,,,,,,0.010613303086769828,0.002652519893899204,0.01628453374382241,0.010610079575596816
2020-06-27,12642.0,384.0,,,,,,,0.02222749564942256,-0.018229166666666668,0.030691346305964245,-0.005208333333333333
2020-06-28,12944.0,385.0,,,,,,,-0.0014678615574783686,-0.002597402597402597,0.011897404202719406,0.0
2020-06-29,13172.0,385.0,,,,,,,0.01563923474035834,0.002597402597402597,0.02140904949893714,0.005194805194805196
2020-06-30,13757.0,387.0,,,,,,,0.019844442829105184,0.007751937984496123,0.029657628843497857,0.00516795865633075
2020-07-01,14112.0,389.0,,,,,,,0.02253401360544217,0.002570694087403599,0.051020408163265314,0.005141388174807198
2020-07-02,14539.0,395.0,,,,,,,0.012105371758717929,-0.007594936708860759,0.013824884792626729,0.0
2020-07-03,15065.0,398.0,,,,,,,0.004646531695984069,0.007537688442211055,0.011483571191503485,0.010050251256281407
2020-07-04,15645.0,398.0,,,,,,,0.006839245765420262,0.01256281407035176,0.02147651006711409,0.01507537688442211
2020-07-05,15928.0,398.0,,,,,,,0.010861376192867906,0.002512562814070352,-0.0046459065796082355,0.0
2020-07-06,16362.0,399.0,,,,,,,0.004644908935337979,0.0025062656641604013,-0.016257181273682926,0.0
2020-07-07,17220.0,404.0,,,,,,,0.0078397212543554,-0.0024752475247524753,0.002032520325203252,0.0099009900990099
2020-07-08,17893.0,407.0,,,,,,,0.022466886491924208,0.002457002457002457,0.01687810875761471,0.02457002457002457
2020-07-09,18496.0,410.0,,,,,,,0.0013516435986159168,0.007317073170731708,0.003514273356401384,0.0
2020-07-10,19092.0,416.0,,,,,,,0.005394929813534464,0.002403846153846154,0.02886025560444165,0.002403846153846154
2020-07-11,19779.0,421.0,,,,,,,0.011577936194954244,0.0023752969121140144,0.014055311188634413,0.0166270783847981
2020-07-12,20235.0,422.0,,,,,,,-0.012206572769953052,-0.0023696682464454982,0.036965653570546084,-0.0023696682464454982
2020-07-13,20745.0,424.0,,,,,,,-0.01648590021691974,-0.0023584905660377358,0.04295010845986985,-0.0047169811320754715
2020-07-14,21738.0,428.0,,,,,,,-0.004600239212439047,0.011682242990654205,0.004416229643941485,0.02102803738317757
2020-07-15,22813.0,432.0,,,,,,,-0.004383465567877965,0.020833333333333332,-0.009950466839082978,0.023148148148148147
2020-07-16,23441.0,438.0,,,,,,,0.001706411842498187,-0.00684931506849315,0.02086088477454033,0.01598173515981735
2020-07-17,24140.0,445.0,,,,,,,0.01855840927920464,0.0,0.001988400994200497,-0.0044943820224719105
2020-07-18,25056.0,451.0,,,,,,,0.001955619412515964,0.013303769401330377,0.013090676883780331,0.004434589800443459
2020-07-19,25265.0,451.0,,,,,,,0.03938254502275877,0.0,0.011280427468830396,0.0022172949002217295
2020-07-20,25433.0,452.0,,,,,,,0.04848032084299925,-0.0022123893805309734,0.008217669956355915,0.0
2020-07-21,26326.0,461.0,,,,,,,0.007445111296816834,0.008676789587852495,-0.0012155283749905035,0.013015184381778741
2020-07-22,27301.0,474.0,,,,,,,-0.004651844254789202,0.002109704641350211,0.004615215559869603,0.008438818565400843
2020-07-23,27969.0,477.0,,,,,,,0.016053487790053275,0.020964360587002098,0.0060424040902427685,0.014675052410901468
2020-07-24,29116.0,484.0,,,,,,,-0.013738150844896277,-0.004132231404958678,-0.010063195493886522,0.0
2020-07-25,30081.0,496.0,,,,,,,0.009274957614441007,-0.008064516129032258,-0.004654100595060004,-0.018145161290322585
2020-07-26,31285.0,496.0,,,,,,,-0.022694582068083745,0.0020161290322580645,-0.022950295668850887,0.0
2020-07-27,32686.0,496.0,,,,,,,-0.031328397479043014,0.0020161290322580645,-0.030716514715780456,0.004032258064516129
2020-07-28,33775.0,509.0,,,,,,,-0.006750555144337528,0.003929273084479371,-0.009592894152479645,0.0
2020-07-29,34623.0,523.0,,,,,,,0.007307281287005749,0.0057361376673040155,-0.005141091182162147,-0.009560229445506692
2020-07-30,35740.0,536.0,,,,,,,-0.00783435926133184,-0.005597014925373134,-0.01152770005595971,-0.00373134328358209
2020-07-31,36487.0,541.0,,,,,,,0.0029325513196480947,0.0036968576709796672,0.0012881300189108446,0.0018484288354898336
2020-08-01,37731.0,549.0,,,,,,,-0.01110492698311733,-0.009107468123861569,-0.009090668150857384,0.009107468123861569
2020-08-02,38225.0,550.0,,,,,,,-0.0002092871157619359,-0.0018181818181818184,0.0013080444735120995,0.005454545454545455
2020-08-03,38602.0,551.0,,,,,,,0.0005181078700585462,0.0018148820326678765,-0.00020724314802341847,0.0054446460980036296
2020-08-04,39463.0,566.0,,,,,,,-0.002432658439550972,-0.00353356890459364,-0.006233687251349365,0.00353356890459364
2020-08-05,40564.0,583.0,,,,,,,-0.01062518489300858,-0.0137221269296741,-0.012424810176511192,0.0
2020-08-06,41401.0,593.0,,,,,,,-0.0031883287843288807,0.0016863406408094436,-0.002198014540711577,0.0
2020-08-07,42255.0,600.0,,,,,,,-0.0014199503017394393,-0.0016666666666666668,0.005277481954798249,-0.0016666666666666668
2020-08-08,43080.0,603.0,,,,,,,0.001764159702878366,0.01658374792703151,0.0006499535747446611,0.011608623548922056
2020-08-09,43566.0,603.0,,,,,,,0.0013313134095395492,0.006633499170812604,0.0018362943579855848,0.001658374792703151
2020-08-10,43963.0,605.0,,,,,,,-0.0006368992106999068,0.003305785123966942,-0.0009098560152855813,0.003305785123966942
2020-08-11,44728.0,618.0,,,,,,,-0.0033536040064389198,0.0064724919093851144,-0.002571096404936505,0.0016181229773462786
2020-08-12,45398.0,627.0,,,,,,,-0.0016080003524384333,0.012759170653907496,-8.810960835279087e-05,0.01594896331738437
2020-08-13,46103.0,638.0,,,,,,,0.000889313059887643,-0.001567398119122257,0.00015183393705398782,0.006269592476489028
2020-08-14,46897.0,644.0,,,,,,,0.006034501140797919,0.0,-0.001791159349212103,0.003105590062111801
2020-08-15,47798.0,657.0,,,,,,,-0.0010042261182476254,-0.0045662100456621,0.0040169044729905035,-0.0030441400304414
2020-08-16,48342.0,661.0,,,,,,,0.0004550908113028009,-0.004538577912254161,0.002544371354102023,-0.003025718608169441
2020-08-17,48711.0,665.0,,,,,,,-0.00024635092689536244,0.0,0.007062059904333723,-0.004511278195488722
2020-08-18,49326.0,682.0,,,,,,,0.0007095649353282245,-0.0043988269794721395,0.0010339374771925556,-0.011730205278592377
2020-08-19,49923.0,699.0,,,,,,,0.0013821284778558981,0.002861230329041488,0.002443763395629269,-0.0071530758226037204
2020-08-20,50669.0,709.0,,,,,,,-0.0006710217292624683,0.007052186177715092,0.003216957113817127,0.0056417489421720715
2020-08-21,51746.0,715.0,,,,,,,-0.0070923356394697185,0.0027972027972027968,-0.0012368105747304142,0.006993006993006993
2020-08-22,52599.0,725.0,,,,,,,0.004562824388296354,0.0013793103448275859,0.005589459875663036,-0.008275862068965517
2020-08-23,53165.0,726.0,,,,,,,0.0018997460735446247,0.0013774104683195593,-0.0027461675914605475,0.0027548209366391185
2020-08-24,53522.0,730.0,,,,,,,0.0066514704233773024,-0.00410958904109589,0.004783079855012892,-0.0054794520547945215
2020-08-25,54172.0,744.0,,,,,,,0.0002953555342243225,-0.006720430107526882,0.0033781289226906893,-0.01747311827956989
2020-08-26,54838.0,763.0,,,,,,,0.0009664830956635912,-0.009174311926605505,0.003829461322440643,-0.01310615989515072
2020-08-27,55550.0,778.0,,,,,,,0.003546354635463546,-0.0012853470437017994,0.0010621062106210622,-0.002570694087403599
2020-08-28,56260.0,786.0,,,,,,,0.0053857092072520435,0.0038167938931297713,0.004123711340206186,0.005089058524173028
2020-08-29,57353.0,797.0,,,,,,,0.0009415374958589788,-0.00878293601003764,-0.0013251268460237474,0.0
2020-08-30,58020.0,799.0,,,,,,,-0.004257152705963461,0.0012515644555694619,0.00048259220958290236,0.0050062578222778474
2020-08-31,58733.0,800.0,,,,,,,-0.001702620332692013,-0.00125,0.0026560877189995397,-0.00125
