date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-10-23,876885.0,33937.0,10776.0,,,,,,-0.00038317453257838825,-0.00011786545658131246,0.00013456724656026728,-0.0004125290980345935
2020-10-24,879876.0,33984.0,7083.0,,,,,,-0.0003693702294414213,0.0,-6.364533184221414e-05,0.00035310734463276836
2020-10-25,883116.0,34033.0,2272.0,,,,,,-0.0007405595640889757,0.0,-0.0005197505197505198,0.00011753298269326828
2020-10-26,886214.0,34095.0,11663.0,,,,,,-0.0008745066090131727,8.798944126704795e-05,-0.0006668818140990778,-0.00014664906877841322
2020-10-27,888715.0,34149.0,11816.0,,,,,,-0.00010464547127031726,-2.928343436118188e-05,-0.00020028918157114484,-0.0004392515154177282
2020-10-28,890574.0,34197.0,11325.0,,,,,,-0.0002526460462578068,0.00023393864958914527,-0.0007467094256064067,0.00046787729917829055
2020-10-29,892497.0,34257.0,10853.0,,,,,,0.0004862761443455832,-0.0006422045129462593,-2.128858696443797e-05,-0.0003211022564731297
2020-10-30,894928.0,34315.0,11160.0,,,,,,0.0005073033808306366,-0.0002914177473408132,0.00016090679920619314,-0.0005536937199475448
2020-10-31,897594.0,34362.0,7435.0,,,,,,0.00029969006031680247,0.00034922297887200976,-0.0004846289079472456,-0.000320121063966009
2020-11-01,900180.0,34411.0,2422.0,,,,,,0.00021662334199826704,0.00011624189939263608,-0.0001921837854651292,-0.0002906047484815902
2020-11-02,902503.0,34476.0,11333.0,,,,,,0.000203877438634553,-0.00023204548091425919,-8.19941872769398e-05,0.0001740341106856944
2020-11-03,904911.0,34529.0,11441.0,,,,,,-9.393188943443056e-05,-0.0004054562831243303,-0.00032710399144225227,2.8961163080309306e-05
2020-11-04,906545.0,34585.0,11001.0,,,,,,-0.000485359248575636,0.00023131415353476933,-0.00041586462889321545,-0.00046262830706953877
