date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
2020-07-24,16736.0,138.0,,
2020-07-25,17264.0,144.0,,
2020-07-26,17827.0,146.0,,
2020-07-27,18177.0,146.0,,
2020-07-28,18694.0,152.0,,
2020-07-29,19222.0,160.0,,
2020-07-30,19679.0,173.0,,
2020-07-31,20246.0,177.0,,
2020-08-01,20721.0,189.0,,
2020-08-02,21114.0,197.0,,
2020-08-03,21344.0,197.0,,
2020-08-04,21675.0,200.0,,
2020-08-05,22234.0,210.0,,
2020-08-06,22707.0,217.0,,
2020-08-07,23399.0,223.0,,
2020-08-08,23922.0,229.0,,
2020-08-09,24495.0,235.0,,
2020-08-10,24671.0,237.0,,
2020-08-11,25100.0,239.0,,
2020-08-12,25595.0,246.0,,
2020-08-13,26133.0,246.0,,
2020-08-14,26631.0,251.0,,
2020-08-15,27173.0,265.0,,
2020-08-16,27477.0,269.0,,
2020-08-17,27660.0,269.0,,
2020-08-18,27942.0,273.0,,
2020-08-19,28326.0,282.0,,
2020-08-20,28696.0,291.0,,
2020-08-21,29120.0,298.0,,
2020-08-22,29369.0,304.0,,
2020-08-23,29662.0,306.0,,
2020-08-24,29853.0,307.0,,
2020-08-25,30070.0,314.0,,
2020-08-26,30475.0,326.0,,
2020-08-27,30780.0,337.0,,
2020-08-28,31122.0,343.0,,
2020-08-29,31384.0,353.0,,
2020-08-30,31677.0,358.0,,
2020-08-31,31867.0,359.0,,
2020-09-01,32088.0,361.0,,
2020-09-02,32368.0,368.0,,
2020-09-03,32664.0,372.0,,
2020-09-04,32927.0,372.0,,
2020-09-05,33196.0,382.0,,
2020-09-06,33477.0,384.0,,
2020-09-07,33667.0,385.0,,
2020-09-08,33741.0,385.0,,
2020-09-09,33981.0,389.0,,
2020-09-10,34310.0,406.0,,
2020-09-11,34617.0,407.0,,
2020-09-12,34950.0,412.0,,
2020-09-13,35167.0,415.0,,
2020-09-14,35279.0,415.0,,
2020-09-15,35532.0,419.0,,
2020-09-16,35810.0,423.0,,
2020-09-17,36093.0,429.0,,
2020-09-18,36489.0,434.0,,
2020-09-19,36959.0,438.0,,
2020-09-20,37247.0,441.0,,
2020-09-21,37491.0,443.0,,
2020-09-22,37901.0,447.0,,
2020-09-23,38347.0,451.0,,
2020-09-24,38743.0,454.0,,
2020-09-25,39234.0,457.0,,
2020-09-26,39757.0,458.0,,
2020-09-27,40296.0,460.0,,
2020-09-28,40501.0,460.0,,
2020-09-29,40923.0,460.0,,
2020-09-30,41434.0,464.0,,
2020-10-01,42048.0,469.0,,
2020-10-02,42561.0,472.0,,
2020-10-03,43238.0,474.0,,
2020-10-04,43702.0,480.0,,
2020-10-05,43964.0,482.0,,
2020-10-06,44422.0,487.0,,
2020-10-07,45082.0,492.0,,
2020-10-08,45753.0,500.0,,
