date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-05-06,5822.0,275.0,,,,,,,-0.06887667468223978,-0.014545454545454544,-0.09910683613878392,-0.05090909090909091
2020-05-07,5934.0,283.0,,,,,,,0.01937984496124031,-0.01060070671378092,0.015840916750926862,0.00706713780918728
2020-05-08,6129.0,294.0,,,,,,,-0.008157937673356175,-0.030612244897959183,-0.030021210637950727,-0.003401360544217687
2020-05-09,6288.0,298.0,,,,,,,0.009541984732824428,0.0,-0.0030216284987277355,0.003355704697986577
2020-05-10,6440.0,304.0,,,,,,,0.014285714285714284,-0.013157894736842105,-0.0010869565217391304,-0.01973684210526316
2020-05-11,6440.0,304.0,,,,,,,0.0,0.0,0.0,0.0
2020-05-12,6677.0,311.0,,,,,,,0.021566571813688783,0.08038585209003216,-0.03549498277669612,-0.022508038585209004
2020-05-13,6853.0,321.0,,,,,,,-0.02568218298555377,-0.03115264797507788,0.048154093097913325,-0.003115264797507788
2020-05-14,7080.0,326.0,,,,,,,-0.002966101694915255,0.015337423312883437,-0.032062146892655366,-0.015337423312883437
2020-05-15,7225.0,328.0,,,,,,,-0.01854671280276816,0.024390243902439025,-0.005259515570934257,0.021341463414634148
2020-05-16,7444.0,332.0,,,,,,,-0.01061257388500806,0.0030120481927710845,0.008194519075765717,0.015060240963855422
2020-05-17,7688.0,334.0,,,,,,,-0.012877211238293444,-0.0059880239520958105,-0.0005202913631633715,0.03293413173652695
2020-05-18,7688.0,334.0,,,,,,,0.0,0.0,0.04448491155046826,0.023952095808383242
2020-05-19,8069.0,366.0,,,,,,,-0.04721774693270542,-0.08743169398907104,-0.029991324823398183,-0.07923497267759562
2020-05-20,8069.0,366.0,,,,,,,0.06270913372165078,0.024590163934426236,0.027884496220101626,0.02185792349726776
2020-05-21,8275.0,376.0,,,,,,,-0.02489425981873112,-0.026595744680851064,0.010755287009063443,-0.005319148936170214
2020-05-22,8286.0,386.0,,,,,,,0.011585807385952208,-0.0025906735751295338,0.031498913830557564,-0.0051813471502590676
2020-05-23,8426.0,391.0,,,,,,,0.01661523854735343,0.010230179028132991,0.0201756468075006,-0.0025575447570332483
2020-05-24,8571.0,391.0,,,,,,,0.01108388752770972,0.03324808184143223,-0.016917512542293782,0.0
2020-05-25,8571.0,391.0,,,,,,,0.039901995099754985,0.020460358056265983,0.02205110255512776,0.005115089514066497
2020-05-26,8571.0,391.0,,,,,,,0.016217477540543694,0.007672634271099744,0.02706802006767005,0.01278772378516624
2020-05-27,9077.0,400.0,,,,,,,-0.030957364768095182,-0.0025,-0.03646579266277404,-0.005
2020-05-28,9077.0,400.0,,,,,,,0.03249972457860527,0.02,0.006830450589401784,0.0225
2020-05-29,9184.0,409.0,,,,,,,0.017966027874564458,-0.002444987775061125,-0.011650696864111498,-0.022004889975550126
2020-05-30,9464.0,418.0,,,,,,,0.0031699070160608623,-0.011961722488038276,0.023245984784446318,-0.007177033492822968
2020-05-31,9704.0,431.0,,,,,,,-0.0247320692497939,-0.03016241299303944,-0.0247320692497939,-0.03016241299303944
2020-06-01,10046.0,439.0,,,,,,,-0.01522994226557834,-0.013667425968109341,-0.013935894883535737,-0.004555808656036446
2020-06-02,10185.0,442.0,,,,,,,0.009131075110456554,0.004524886877828055,0.004221894943544428,0.00904977375565611
2020-06-03,10410.0,450.0,,,,,,,-0.0048030739673390966,-0.0022222222222222227,-0.0056676272814601344,-0.004444444444444445
2020-06-04,10705.0,458.0,,,,,,,-0.02176553012610929,0.002183406113537118,-0.008687529191966371,-0.013100436681222708
2020-06-05,10977.0,466.0,,,,,,,-0.024779083538307368,-0.017167381974248927,-0.001366493577480186,-0.012875536480686695
2020-06-06,11287.0,470.0,,,,,,,0.016833525294586694,0.00425531914893617,-0.011872065207761141,-0.00425531914893617
2020-06-07,11287.0,470.0,,,,,,,0.0,0.0,0.010631700186054754,0.00425531914893617
2020-06-08,11476.0,472.0,,,,,,,0.0011327988846287903,0.00847457627118644,-0.00871383757406762,-0.00423728813559322
2020-06-09,11708.0,477.0,,,,,,,-0.004270584215920738,0.00419287211740042,0.0059788179022890325,0.012578616352201259
2020-06-10,11883.0,484.0,,,,,,,-0.0007573844988639232,-0.002066115702479339,0.003955230160733822,-0.012396694214876032
2020-06-11,11945.0,493.0,,,,,,,0.011720385098367515,-0.014198782961460446,0.01607367099204688,-0.0020283975659229213
2020-06-12,11945.0,493.0,,,,,,,0.021515278359146087,0.004056795131845843,0.020259522812892426,0.014198782961460446
2020-06-13,12445.0,499.0,,,,,,,-0.02603455202892728,-0.008016032064128256,-0.04017677782241864,-0.012024048096192385
2020-06-14,12445.0,499.0,,,,,,,0.009642426677380474,0.004008016032064128,0.029971876255524305,0.01002004008016032
2020-06-15,12647.0,505.0,,,,,,,-0.008934925278722227,-0.01188118811881188,-0.006879101763264015,-0.007920792079207921
2020-06-16,12829.0,512.0,,,,,,,0.009353807779250135,0.0078125,0.00740509782523969,-0.00390625
2020-06-17,12995.0,518.0,,,,,,,0.004309349749903811,-0.009652509652509652,0.0040015390534821095,0.0019305019305019305
2020-06-18,13197.0,520.0,,,,,,,0.003940289459725696,0.01153846153846154,0.0026521179055846024,0.013461538461538462
2020-06-19,13454.0,522.0,,,,,,,-0.0011149100639215104,0.00957854406130268,0.002973093503790694,0.0038314176245210726
2020-06-20,13630.0,524.0,,,,,,,-0.012912692589875277,-0.0038167938931297713,-0.012912692589875277,-0.0038167938931297713
2020-06-21,13750.0,526.0,,,,,,,0.0184,0.005703422053231939,-0.008727272727272728,-0.0038022813688212928
2020-06-22,13839.0,526.0,,,,,,,0.001878748464484428,0.0038022813688212928,0.049642315196184686,0.015209125475285171
2020-06-23,14141.0,537.0,,,,,,,-0.001767908917332579,-0.0111731843575419,0.004596563185064706,-0.0037243947858473
2020-06-24,14363.0,538.0,,,,,,,-0.00027849335097124555,0.011152416356877323,0.012392954118220428,0.00929368029739777
2020-06-25,14617.0,546.0,,,,,,,-0.0011630293493876992,0.001831501831501832,0.0049257713621126105,-0.007326007326007327
2020-06-26,14859.0,553.0,,,,,,,0.00370146039437378,-0.0054249547920434,0.012315768221280032,0.0018083182640144665
2020-06-27,14859.0,553.0,,,,,,,0.0,0.0,0.030351975233865004,0.003616636528028933
2020-06-28,15232.0,558.0,,,,,,,-0.024487920168067227,-0.008960573476702509,-0.006893382352941175,-0.003584229390681004
2020-06-29,15347.0,560.0,,,,,,,0.043070306900371405,0.010714285714285714,0.009708737864077669,0.0035714285714285718
2020-06-30,15624.0,565.0,,,,,,,0.00576036866359447,0.007079646017699116,0.01875320020481311,0.001769911504424779
2020-07-01,15842.0,572.0,,,,,,,0.01148844842822876,-0.0017482517482517485,0.014897108950890041,0.005244755244755245
2020-07-02,16079.0,581.0,,,,,,,0.005535170097642888,-0.008605851979345954,0.010510603893276946,-0.0068846815834767644
2020-07-03,16376.0,585.0,,,,,,,0.007816316560820713,0.006837606837606839,0.01373961895456766,0.006837606837606839
2020-07-04,16376.0,585.0,,,,,,,0.02754030288226673,0.0034188034188034192,0.03535661944308745,0.015384615384615384
2020-07-05,16376.0,585.0,,,,,,,0.016365412799218368,0.005128205128205128,0.05966047874938935,0.005128205128205128
2020-07-06,17152.0,593.0,,,,,,,-0.02985074626865672,-0.006745362563237775,-0.03049207089552239,-0.011804384485666104
2020-07-07,17519.0,602.0,,,,,,,0.011587419373251898,-0.0049833887043189366,0.01592556652776985,-0.009966777408637871
2020-07-08,17919.0,608.0,,,,,,,0.0030135610246107484,0.006578947368421052,0.004464534851275183,-0.004934210526315789
2020-07-09,18245.0,612.0,,,,,,,0.0043847629487530826,0.0016339869281045752,0.015401479857495202,0.004901960784313725
2020-07-10,18670.0,620.0,,,,,,,0.005195500803427959,0.0,0.019228709159078736,-0.0016129032258064516
2020-07-11,19121.0,622.0,,,,,,,0.006694210553841326,0.011254019292604502,0.01997803462162021,0.00482315112540193
2020-07-12,19389.0,625.0,,,,,,,0.03656712568982413,0.0,0.002424054876476353,0.0016
2020-07-13,19653.0,629.0,,,,,,,-0.0005597109856001628,-0.004769475357710652,0.013127766753167456,0.007949125596184421
2020-07-14,20223.0,635.0,,,,,,,0.0037580972160411404,-0.004724409448818898,-0.0022251891410769915,0.006299212598425197
2020-07-15,20677.0,645.0,,,,,,,0.0012574357982299176,-0.010852713178294572,0.007109348551530686,-0.007751937984496123
2020-07-16,21083.0,650.0,,,,,,,0.009533747569131529,0.003076923076923077,0.012000189726319785,0.003076923076923077
2020-07-17,21605.0,658.0,,,,,,,0.012126822494792872,-0.001519756838905775,0.011247396436010184,-0.0060790273556231
2020-07-18,22184.0,667.0,,,,,,,0.01144969347277317,-0.005997001499250375,-0.0003155427335016228,-0.005997001499250375
2020-07-19,23161.0,670.0,,,,,,,-0.02858253097880057,0.0014925373134328358,-0.02223565476447476,-0.0014925373134328358
