date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-05-01,18630.0,1175.0,,,-0.008158883521202361,-0.023829787234042554,-0.010359634997316156,-0.013617021276595745
2020-05-02,19295.0,1229.0,,,-0.0040943249546514645,-0.008950366151342554,-0.0020730759264058047,-0.0032546786004882017
2020-05-03,19933.0,1246.0,,,-0.012241007374705263,0.0008025682182985554,-0.0070235288215522,-0.0056179775280898875
2020-05-04,20507.0,1264.0,,,-0.003559760081923246,0.011075949367088608,-0.004730092163651436,-0.0031645569620253164
2020-05-05,21033.0,1326.0,,,-0.001236152712404317,-0.01809954751131222,-0.0036133694670280035,-0.0022624434389140274
2020-05-06,21870.0,1377.0,,,-0.02245084590763603,-0.007262164124909223,-0.012254229538180155,-0.007988380537400145
2020-05-07,22503.0,1414.0,,,-0.002355241523352442,-0.007072135785007072,0.0012887170599475625,0.008486562942008486
2020-05-08,23146.0,1447.0,,,-0.0017713643826147067,0.0082930200414651,-0.007344681586451222,-0.0034554250172771253
2020-05-09,23732.0,1490.0,,,0.0016433507500421371,0.004697986577181208,-0.0039608966795887405,-0.027516778523489934
2020-05-10,24126.0,1508.0,,,0.004310702147061262,-0.005305039787798408,0.0033573737876150212,0.009946949602122016
2020-05-11,24627.0,1540.0,,,-0.0009745401388719698,-0.011688311688311689,-0.006578145937385796,-0.02077922077922078
2020-05-12,25127.0,1578.0,,,-0.0019898913519321845,0.013307984790874524,-0.005452302304294185,-0.0063371356147021544
2020-05-13,25473.0,1619.0,,,0.00875436736937149,-0.0006176652254478073,0.0005103442861068583,-0.00926497838171711
2020-05-14,26053.0,1646.0,,,0.0031474302383602657,0.013365735115431349,0.001957548075077726,0.006682867557715674
2020-05-15,26655.0,1691.0,,,-0.0048396173325830055,-0.010053222945002957,-0.004201838304258113,-0.0017740981667652277
2020-05-16,27280.0,1741.0,,,-0.004875366568914956,-0.027570361860999426,0.0010263929618768328,-0.020103388856978748
2020-05-17,27778.0,1751.0,,,-0.0008279933760529915,0.013135351227869789,-0.0048599611203110375,-0.0005711022272986865
2020-05-18,28255.0,1765.0,,,-0.004884091311272341,-0.00793201133144476,-0.007821624491240489,-0.0033994334277620396
2020-05-19,28705.0,1824.0,,,-0.0030308308657028393,-0.01699561403508772,-0.0014979968646577251,-0.0021929824561403508
2020-05-20,29274.0,1864.0,,,-0.007173601147776184,-0.0075107296137339056,-0.003211040513766482,-0.016094420600858368
2020-05-21,29936.0,1913.0,,,-0.001035542490646713,-0.00575013068478829,-0.009286477819347942,-0.013068478829064296
2020-05-22,30409.0,1941.0,,,0.0005590450195665757,0.0072127769191138585,0.00029596501035877534,-0.0005151983513652757
2020-05-23,30901.0,1943.0,,,0.00521018737257694,0.0066906845084920225,-0.0023623830943982397,0.016469377251672673
2020-05-24,31376.0,1976.0,,,-0.0035696073431922487,-0.012145748987854251,-0.002390362060173381,-0.011133603238866396
2020-05-25,31715.0,1976.0,,,-0.002617058174365442,0.004048582995951417,-0.003562982815702349,0.006578947368421052
2020-05-26,32078.0,2004.0,,,0.0013716565870690192,0.01347305389221557,0.0014651786270964524,-0.00249500998003992
2020-05-27,32437.0,2030.0,,,0.0035761630237074946,-0.007881773399014778,-0.0016955945371026915,-0.0049261083743842365
2020-05-28,33068.0,2068.0,,,-0.0074694568767388414,-0.006769825918762089,-0.006652957542034595,-0.006286266924564797
2020-05-29,33558.0,2110.0,,,-0.00023839322963227844,-0.0071090047393364926,-0.002741522140771202,-0.012322274881516588
2020-05-30,34211.0,2125.0,,,-0.006839905293619011,0.008941176470588235,-0.007482973312677209,0.0009411764705882353
2020-05-31,34574.0,2134.0,,,0.0010701683345866837,0.0009372071227741331,8.67704055070284e-05,0.0
2020-06-01,34830.0,2142.0,,,-0.0008613264427217916,0.002334267040149393,0.007608383577375826,0.0014005602240896359
2020-06-02,35237.0,2197.0,,,8.513778130941908e-05,-0.01456531634046427,-0.0014473422822601242,-0.018661811561219845
2020-06-03,35712.0,2207.0,,,-0.004788306451612903,0.002718622564567286,-0.006944444444444444,0.008155867693701857
2020-06-04,36096.0,2231.0,,,0.0007480053191489362,0.00044822949350067237,0.001135859929078014,-0.003585835948005379
2020-06-05,36578.0,2258.0,,,-0.00229646235442069,-0.00487156775907883,-0.004756957734157144,-0.0008857395925597874
2020-06-06,36997.0,2292.0,,,-0.0005946428088763954,-0.007417102966841187,-0.002811038732870233,-0.006108202443280977
2020-06-07,37397.0,2303.0,,,-0.0009091638366713907,-0.0008684324793747286,-0.0010161242880444956,-0.00303951367781155
2020-06-08,37623.0,2316.0,,,0.007840948356058794,-0.0008635578583765112,-0.0004252717752438668,0.0
2020-06-09,38033.0,2339.0,,,-0.001419819630321037,-0.003847798204360838,-0.004522388452133673,-0.002992731936725096
2020-06-10,38337.0,2355.0,,,-0.002008503534444531,0.005095541401273885,-0.0009129561520202416,-0.0029723991507431
2020-06-11,38748.0,2380.0,,,0.0003613089707855889,-0.003781512605042017,0.002684009497264375,-0.007142857142857143
2020-06-12,39146.0,2396.0,,,-0.0022990854748888775,0.0037562604340567614,0.0022224492923925815,-0.002921535893155259
2020-06-13,39543.0,2413.0,,,-0.00207369193030372,0.0012432656444260257,0.000960979187213919,0.0016576875259013675
2020-06-14,39909.0,2422.0,,,-0.00010022801874263951,-0.002064409578860446,-0.00027562705154225866,-0.002477291494632535
2020-06-15,40430.0,2433.0,,,-0.007692307692307693,0.0008220304151253596,-0.005515706158792976,-0.002466091245376079
2020-06-16,40786.0,2447.0,,,-0.002893149610160349,0.0008173273395995096,0.000245182170352572,0.0008173273395995096
2020-06-17,41013.0,2475.0,,,0.0010240655401945725,-0.007676767676767677,0.003194109184892595,-0.007272727272727273
2020-06-18,41438.0,2491.0,,,0.002171919494184082,-0.003211561621838619,0.0002413243882426758,-0.0016057808109193096
2020-06-19,41746.0,2516.0,,,0.004239927178651847,-0.006359300476947536,0.005269965984765007,-0.0023847376788553257
2020-06-20,42061.0,2536.0,,,0.0028529992154252156,0.0003943217665615142,0.004802548679299113,-0.005520504731861199
2020-06-21,42423.0,2540.0,,,-0.00016500483228437405,-0.0003937007874015748,0.005044433444122292,0.0007874015748031496
2020-06-22,42633.0,2553.0,,,0.0020641287265733116,-0.003133568350959655,0.0026505289329861845,-0.003133568350959655
2020-06-23,42871.0,2569.0,,,0.0029857012899162606,0.0,0.0013295701056658348,0.0011677695601401323
2020-06-24,43140.0,2578.0,,,0.0020630505331478907,0.0003878975950349108,0.003894297635605007,0.0023273855702094647
2020-06-25,43655.0,2586.0,,,-0.0018325506814797848,0.0015467904098994587,-6.872065055549193e-05,-0.0003866976024748647
2020-06-26,44140.0,2595.0,,,0.0009741730856366108,0.0038535645472061657,0.005437245129134572,0.0
2020-06-27,44575.0,2616.0,,,0.0018395961862030287,-0.005733944954128441,0.007717330342120022,-0.004969418960244648
2020-06-28,44930.0,2619.0,,,0.0049187625194747385,0.001145475372279496,0.00396171822835522,0.00038182512409316535
2020-06-29,45228.0,2624.0,,,0.0005527549305739807,0.0,0.002807995047315822,-0.0011432926829268292
2020-06-30,45594.0,2640.0,,,-0.0015572224415493266,0.0011363636363636363,0.006185024345308593,-0.0011363636363636363
2020-07-01,45952.0,2650.0,,,0.0017191852367688023,0.0018867924528301887,0.007116121169916435,0.0
2020-07-02,46387.0,2662.0,,,0.0016599478302110505,-0.0018782870022539444,0.005928385107896609,-0.0007513148009015778
2020-07-03,46915.0,2681.0,,,0.004199083448790365,-0.003729951510630362,0.004369604604071192,-0.004102946661693398
2020-07-04,47432.0,2687.0,,,0.005523697082138641,0.000744324525493115,0.006830831506156181,0.004093784890212133
2020-07-05,48008.0,2693.0,,,-0.0008956840526578903,-0.0007426661715558856,0.007102982836193967,-0.0014853323431117712
