date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-12-03,386837.0,10944.0,,,0.0014631485612803326,0.005573830409356725,-0.003722498106437595,0.003380847953216374
2020-12-04,398600.0,11113.0,,,0.002463622679377822,0.005039143345631243,-0.006128951329653788,0.004229281022226221
2020-12-05,411484.0,11262.0,,,-0.0043744106696736685,0.004617297105309891,-0.0074121958569470505,0.006038003906943704
2020-12-06,420114.0,11331.0,,,0.0048891491357107835,0.0052952078369075985,-0.0033728940240030088,0.0026476039184537992
2020-12-07,426444.0,11373.0,,,0.0038269972141711456,0.00114305812010903,0.0036511241804316626,0.0013189132155104195
2020-12-08,436614.0,11542.0,,,-0.0014062764822016702,0.008750649800727777,-0.005057098489741511,0.005371686016288338
2020-12-09,445317.0,11762.0,,,0.0030225659474037597,0.004931134160856997,0.002025523391202222,0.0008501955449753444
2020-12-10,457289.0,12010.0,,,-0.004386722619612543,-0.0019983347210657783,-0.005996208087227115,0.002331390507910075
2020-12-11,470034.0,12235.0,,,-0.007286706919073939,-0.0007355946056395587,-0.01185233408647034,-0.007029015120555783
2020-12-12,481118.0,12436.0,,,-0.0025981152232924147,0.001286587327114828,-0.007280958101754663,-0.01407204889031843
2020-12-13,491802.0,12565.0,,,-0.00705771835006771,-0.00238758456028651,-0.011793363996079723,-0.00015917230401910068
2020-12-14,499764.0,12620.0,,,-0.00015007083343338056,0.0001584786053882726,-0.008369950616691078,0.0016640253565768622
2020-12-15,509320.0,12890.0,,,-0.0031296630801853453,-0.003025601241272304,-0.0019849996073195634,-0.00023273855702094648
2020-12-16,519369.0,13168.0,,,-0.0008548835221201111,-0.0036452004860267314,-0.0020505652050854016,0.0031136087484811663
2020-12-17,529335.0,13392.0,,,-0.0013904238336781055,0.003882915173237754,-0.001840044584242493,0.006123058542413381
2020-12-18,538655.0,13608.0,,,-0.003983997178156705,-0.00565843621399177,-0.0029815002181359128,0.0014697236919459142
2020-12-19,548489.0,13825.0,,,-0.004107648466970167,-0.013815551537070524,-0.0010592737502484097,-0.013887884267631103
2020-12-20,555702.0,13924.0,,,-0.004191095227298085,0.002010916403332376,-0.004739950549035274,-0.00308819304797472
2020-12-21,563589.0,13981.0,,,-0.007288999607870274,0.0013589871969100923,-0.008270211093545119,0.0006437307774837279
2020-12-22,571551.0,14212.0,,,0.0010200314582600677,0.0025330706445257528,0.0014976791222480583,-0.00323670137911624
2020-12-23,581156.0,14442.0,,,-0.001068559904741584,0.006162581359922448,-0.0002254127979406562,0.009555463232239303
2020-12-24,590386.0,14718.0,,,-0.0004031260903883222,0.0020383204239706482,0.0007927017239568689,-0.0007473841554559044
2020-12-25,597560.0,14857.0,,,0.00090367494477542,0.006528908931816652,0.005027110248343262,0.005115433802248099
2020-12-26,605141.0,14883.0,,,0.0027629924265584384,-6.719075455217362e-05,0.004071778312822962,0.016596116374386884
2020-12-27,610025.0,15010.0,,,-0.0004999795090365149,-0.004730179880079947,0.00429818450063522,-0.0015989340439706862
2020-12-28,613804.0,15086.0,,,-0.0009009390619806974,-0.0006628662335940607,0.0025398987298877167,0.0004640063635158425
2020-12-29,622349.0,15353.0,,,0.0004386606228980845,-0.005340975705073927,-0.002040655644983763,-0.0026053540024750864
2020-12-30,631333.0,15672.0,,,0.000776135573461232,0.0031265952016334866,-0.0016219649535189828,0.0019142419601837673
2020-12-31,640325.0,15978.0,,,0.0011025651036582985,-0.0025660282888972335,-0.0028376215203217117,0.00043810239078733256
2021-01-01,648039.0,16214.0,,,0.0038022402972660596,-0.0012951770075243616,-0.0025723760452688806,-0.0012951770075243616
2021-01-02,657292.0,16239.0,,,0.001204943921423051,0.015271876347065706,-0.0031751489444569536,0.012685510191514256
2021-01-03,661871.0,16295.0,,,0.0044223119006573785,0.0028843203436637005,0.002181694015903401,0.004050322184719239
2021-01-04,665097.0,16361.0,,,0.0031754766597954886,0.0010390562924026648,0.0012313993297218301,0.0008556934172727829
2021-01-05,673915.0,16546.0,,,-0.0022896062559818373,0.0025383778556750877,-0.005159404375922779,-0.006527257343164511
2021-01-06,683389.0,16914.0,,,-0.002215429279663559,-0.0011233297859761144,-0.005106901047573198,0.0019510464703795672
2021-01-07,693087.0,17179.0,,,-0.003640235641412983,0.0027941090866755924,-0.005820337129393568,-0.00029105302986204084
2021-01-08,703265.0,17394.0,,,-0.005874030415277314,0.0,-0.006882185236006342,-0.001264803955386915
