date,cases,deaths,daily_tests,lowest_temperature,highest_temperature,days_since_last_holiday,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-14,186894.0,2391.0,13453.0,,,,,,-0.0009149571414812672,0.004600585529067336,-0.001749654884586985,-0.000836470096194061
2020-07-15,190057.0,2424.0,14002.0,,,,,,-0.0005577274186165203,0.0033003300330033004,-0.0010681006224448452,0.0008250825082508251
2020-07-16,193590.0,2457.0,12889.0,,,,,,-0.004075623740895707,0.003663003663003664,-0.0027067513817862487,0.000814000814000814
2020-07-17,196323.0,2496.0,13460.0,,,,,,0.0006265185434207912,0.004407051282051282,-0.00019355857439016315,0.003605769230769232
2020-07-18,199357.0,2547.0,10923.0,,,,,,-0.002437837648038444,-0.006281900274833137,-0.0013142252341277207,-0.009030231645072634
2020-07-19,202066.0,2581.0,10625.0,,,,,,-0.0009353379588847207,0.0015497869043006587,-0.002523927825561945,-0.005036807438977141
2020-07-20,204525.0,2618.0,13362.0,,,,,,-0.0008996455201075662,0.006493506493506494,-0.007690991321354357,-0.005729564553093965
2020-07-21,207453.0,2668.0,12898.0,,,,,,-0.0007519775563621637,-0.0048725637181409286,-0.007577619991034114,-0.0074962518740629685
2020-07-22,210510.0,2709.0,12050.0,,,,,,-0.00046078571089259415,-0.0022148394241417496,-0.0054106693268728325,0.003322259136212625
2020-07-23,213254.0,2751.0,12398.0,,,,,,0.0012426496103238392,-0.002544529262086514,-0.00042203194312885096,-0.003271537622682661
2020-07-24,216110.0,2801.0,12027.0,,,,,,-0.0007449909768173615,-0.0007140307033202428,0.0005599000509000046,-0.003927168868261335
2020-07-25,218658.0,2836.0,10446.0,,,,,,0.0010244308463445199,-0.002468265162200282,0.0013857256537606669,-0.002820874471086037
2020-07-26,221178.0,2874.0,10078.0,,,,,,-0.0014513197515123564,-0.005915100904662489,0.0004114333251950917,-0.0020876826722338203
2020-07-27,223453.0,2928.0,12859.0,,,,,,-0.0062160722836569655,-0.01092896174863388,0.0009487453737474996,-0.006830601092896175
2020-07-28,226225.0,2965.0,12714.0,,,,,,-0.00625925516631672,-0.002360876897133221,0.0005967510222123992,0.0006745362563237772
2020-07-29,229185.0,3000.0,14127.0,,,,,,-0.0045465453672797074,0.005,0.00015707834282348315,-0.0006666666666666666
