date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-11-03,73858.0,4627.0,,,0.020634189932031737,0.0019451048195374973,0.023044219989709985,0.002593473092716663
2020-11-04,75373.0,4645.0,,,0.003170896740212012,-0.00193756727664155,0.006991893648919375,-0.001076426264800861
2020-11-05,77060.0,4656.0,,,-0.00686478069037114,-0.0002147766323024055,0.008642616143264989,0.002147766323024055
2020-11-06,78125.0,4671.0,,,0.0215168,-0.0008563476771569257,0.0130944,0.0017126953543138515
2020-11-07,78125.0,4671.0,,,0,0,0,0
2020-11-08,78125.0,4671.0,,,0,0,0,0
2020-11-09,81463.0,4698.0,,,0.015970440568110675,-0.0010642826734780758,0.02372856388790003,0.0034057045551298426
2020-11-10,82987.0,4707.0,,,0.0021449142636798535,0.0006373486297004461,-0.011857278850904358,0.00021244954323348204
2020-11-11,84741.0,4716.0,,,0.0033985910008142457,0.0008481764206955047,0.001392478257278059,0.007633587786259542
2020-11-12,85899.0,4726.0,,,0.013911686981222133,0.0023275497249259417,-0.013480948555862116,-0.0021159542953872196
2020-11-13,88645.0,4737.0,,,-0.00742286648993175,0.00253324889170361,0.007704890292740707,0.00506649778340722
2020-11-14,88645.0,4737.0,,,0,0,0,0
2020-11-15,88645.0,4737.0,,,0,0,0,0
2020-11-16,93284.0,4759.0,,,0.006775009647956777,0.004412691741962597,0.0008039963980961365,0.007774742592981719
2020-11-17,94986.0,4771.0,,,-0.012233381761522751,-0.00041919932928107315,-0.002558271745309835,0.0016767973171242926
2020-11-18,97028.0,4784.0,,,-0.0017520715669703591,0.006688963210702341,0.0064929711011254485,0.00794314381270903
2020-11-19,99381.0,4805.0,,,-0.023676557893359897,-0.00437044745057232,0.024129360742999165,-0.0002081165452653486
2020-11-20,101469.0,4828.0,,,0.013215859030837005,0.0024855012427506215,-0.005420374695719875,0.0024855012427506215
2020-11-21,101469.0,4828.0,,,0,0,0,0
2020-11-22,101469.0,4828.0,,,0,0,0,0
2020-11-23,106740.0,4871.0,,,-0.005218287427393667,0.003284746458632724,0.02677534195240772,0.007185382878259084
2020-11-24,107280.0,4881.0,,,0.008566368381804624,0.002048760499897562,0.017468307233407903,0.0016390083999180496
2020-11-25,109152.0,4926.0,,,0.00732922896511287,0.001218026796589525,0.0038295221342714747,-0.0004060089321965083
2020-11-26,109152.0,4926.0,,,0.04352645851656406,0.004060089321965083,0.022271694517736734,0.008526187576126675
2020-11-27,112581.0,4961.0,,,-0.016796795196347518,0.0,0.0031355202032314513,0.00020157226365652087
2020-11-28,112581.0,4961.0,,,0,0,0,0
2020-11-29,112581.0,4961.0,,,0,0,0,0
2020-11-30,117295.0,5020.0,,,0.029114625516859203,0.0037848605577689245,0.021458715205251715,0.004382470119521913
2020-12-01,118754.0,5040.0,,,0.00804183438031561,-0.0003968253968253968,9.262845883086044e-05,0.0003968253968253968
2020-12-02,121426.0,5091.0,,,-0.0031459489730370762,-0.001571400510705166,-0.002907120386078764,-0.002160675702219603
2020-12-03,126177.0,5111.0,,,-0.018386869239243285,0.00430444140090002,-0.019258660453172923,0.005087067110154568
2020-12-04,127715.0,5146.0,,,0.01757037153036057,0.000194325689856199,0.008941784441921466,-0.001165954139137194
2020-12-05,127715.0,5146.0,,,0,0,0,0
2020-12-06,127715.0,5146.0,,,0,0,0,0
2020-12-07,135844.0,5224.0,,,-0.006610523836165013,0.0005742725880551302,-0.02601513500780307,0.0032542113323124045
2020-12-08,138258.0,5242.0,,,-0.006827814665335822,0.0007630675314765357,-0.006010502104760665,0.0017169019458222053
2020-12-09,140548.0,5285.0,,,0.00020633520220849816,-0.0005676442762535478,-0.003877678800125224,-0.001892147587511826
2020-12-10,142979.0,5327.0,,,-0.0007693437497814364,0.0007508916838746011,-0.0027486553969464046,0.0024403979725924536
2020-12-11,146761.0,5363.0,,,-0.007508806835603464,-0.0013052396046988625,-0.025769788976635483,-0.006712660824165579
2020-12-12,146761.0,5363.0,,,0,0,0,0
2020-12-13,146761.0,5363.0,,,0,0,0,0
2020-12-14,153992.0,5444.0,,,-0.017117772351810483,0.002571638501102131,0.007961452542989246,0.005878030859662013
2020-12-15,155462.0,5466.0,,,0.0007268657292457321,0.0009147457006952067,-0.0045220053775199085,-0.00036589828027808267
2020-12-16,157781.0,5506.0,,,-0.0036379538727730207,-0.0012713403559752997,-0.0039485109106926685,0.0
2020-12-17,160102.0,5552.0,,,-0.0017676231402480919,0.0016210374639769453,-0.0017239010131041461,-0.002701729106628242
2020-12-18,162782.0,5581.0,,,-0.016463736776793504,-0.005196201397598996,-0.016463736776793504,-0.005196201397598996
2020-12-19,162782.0,5581.0,,,0,0,0.027103733828064528,0.018634653287941227
2020-12-20,162782.0,5581.0,,,0,0,0,0
2020-12-21,167377.0,5676.0,,,0.023073660060820782,0.003171247357293869,-0.00047198838550099474,-0.0045806906272022555
2020-12-22,168960.0,5703.0,,,-0.004829545454545454,-0.0012274241627213747,0.004433001893939394,-0.0005260389268805891
2020-12-23,170705.0,5736.0,,,-0.00028704490202395946,0.0012203626220362621,0.0043408218857092645,0.0008716875871687587
2020-12-24,172743.0,5791.0,,,4.0522626097728996e-05,-0.004144361940942842,0.007328806377103559,0.0003453634950785702
2020-12-25,172743.0,5791.0,,,0,0,0.018733031150321575,0.006389224658953549
2020-12-26,172743.0,5791.0,,,0.025540832334740048,0.01795890174408565,0,0
2020-12-27,172743.0,5791.0,,,0,0,0,0
2020-12-28,181200.0,5904.0,,,-0.02174944812362031,-0.007452574525745257,-0.006032008830022075,-0.003556910569105691
2020-12-29,181967.0,5924.0,,,0.008600460523061874,0.0006752194463200541,0.01605785664433661,0.0021944632005401754
2020-12-30,183663.0,5964.0,,,0.004301356288419551,-0.00033534540576794097,0.009980235540092452,0.007880617035546614
2020-12-31,185708.0,5995.0,,,0.006779460227884636,0.004336947456213511,-0.005799427057531178,-0.002335279399499583
2021-01-01,185708.0,5995.0,,,0.017425205160790058,0.006171809841534612,0.010112649966614255,0.0068390325271059215
2021-01-02,190120.0,6099.0,,,-0.023206395960446033,-0.01705197573372684,-0.023206395960446033,-0.01705197573372684
2021-01-03,190120.0,6099.0,,,0,0,0,0
2021-01-04,194636.0,6168.0,,,0.014632442097042685,0.0037289234760051883,0.011236359152469224,0.0011348897535667965
2021-01-05,196968.0,6192.0,,,0.006889443970594209,0.0014534883720930232,-0.0012083181024328826,-0.001937984496124031
