date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
2020-07-10,175980.0,15299.0,,
2020-07-11,176347.0,15345.0,,
2020-07-12,176725.0,15361.0,,
2020-07-13,176983.0,15380.0,,
2020-07-14,177438.0,15402.0,,
2020-07-15,177851.0,15427.0,,
2020-07-16,178122.0,15458.0,,
2020-07-17,178221.0,15477.0,,
2020-07-18,178529.0,15492.0,,
2020-07-19,178522.0,15500.0,,
2020-07-20,178723.0,15510.0,,
2020-07-21,179076.0,15533.0,,
2020-07-22,179519.0,15557.0,,
2020-07-23,179813.0,15581.0,,
2020-07-24,180315.0,15616.0,,
2020-07-25,180869.0,15627.0,,
2020-07-26,181408.0,15639.0,,
2020-07-27,181885.0,15657.0,,
2020-07-28,182411.0,15679.0,,
2020-07-29,182935.0,15697.0,,
2020-07-30,183174.0,15708.0,,
2020-07-31,183901.0,15719.0,,
2020-08-01,184327.0,15731.0,,
2020-08-02,184684.0,15737.0,,
2020-08-03,184977.0,15747.0,,
2020-08-04,185381.0,15758.0,,
2020-08-05,185773.0,15765.0,,
2020-08-06,186192.0,15772.0,,
2020-08-07,186595.0,15783.0,,
2020-08-08,187006.0,15792.0,,
2020-08-09,187372.0,15797.0,,
2020-08-10,187650.0,15801.0,,
2020-08-11,188141.0,15813.0,,
2020-08-12,188635.0,15824.0,,
2020-08-13,189344.0,15832.0,,
2020-08-14,189948.0,15842.0,,
2020-08-15,190271.0,15851.0,,
2020-08-16,190321.0,15853.0,,
2020-08-17,190659.0,15857.0,,
2020-08-18,191039.0,15867.0,,
2020-08-19,191421.0,15878.0,,
2020-08-20,191562.0,15884.0,,
2020-08-21,191887.0,15893.0,,
2020-08-22,192346.0,15895.0,,
2020-08-23,192628.0,15898.0,,
2020-08-24,192886.0,15901.0,,
2020-08-25,193241.0,15905.0,,
2020-08-26,193567.0,15915.0,,
2020-08-27,193927.0,15922.0,,
2020-08-28,194326.0,15932.0,,
2020-08-29,194719.0,15935.0,,
2020-08-30,195033.0,15939.0,,
2020-08-31,195405.0,15947.0,,
2020-09-01,195785.0,15952.0,,
2020-09-02,196133.0,15963.0,,
2020-09-03,196554.0,15970.0,,
2020-09-04,197047.0,15977.0,,
2020-09-05,197431.0,15984.0,,
2020-09-06,197782.0,15988.0,,
2020-09-07,198142.0,15990.0,,
2020-09-08,198450.0,15995.0,,
2020-09-09,198841.0,16003.0,,
2020-09-10,199331.0,16008.0,,
2020-09-11,199855.0,16017.0,,
2020-09-12,200359.0,16021.0,,
2020-09-13,200683.0,16026.0,,
2020-09-14,201051.0,16030.0,,
2020-09-15,201540.0,16039.0,,
2020-09-16,201985.0,16048.0,,
2020-09-17,202621.0,16051.0,,
2020-09-18,203172.0,16055.0,,
2020-09-19,203682.0,16058.0,,
2020-09-20,204171.0,16061.0,,
2020-09-21,204606.0,16063.0,,
2020-09-22,205116.0,16070.0,,
2020-09-23,205606.0,16078.0,,
2020-09-24,206250.0,16087.0,,
2020-09-25,206877.0,16093.0,,
2020-09-26,207706.0,16099.0,,
2020-09-27,208466.0,16105.0,,
2020-09-28,209085.0,16103.0,,
2020-09-29,209636.0,16113.0,,
2020-09-30,210458.0,16122.0,,
2020-10-01,211174.0,16127.0,,
2020-10-02,212012.0,16131.0,,
2020-10-03,213057.0,16135.0,,
2020-10-04,213758.0,16136.0,,
2020-10-05,214337.0,16138.0,,
2020-10-06,215057.0,16147.0,,
2020-10-07,215677.0,16152.0,,
2020-10-08,217089.0,16160.0,,
2020-10-09,218072.0,16164.0,,
2020-10-10,219062.0,16171.0,,
2020-10-11,219909.0,16174.0,,
2020-10-12,220462.0,16175.0,,
2020-10-13,221607.0,16182.0,,
2020-10-14,222748.0,16191.0,,
2020-10-15,223927.0,16197.0,,
2020-10-16,224927.0,16202.0,,
2020-10-17,226091.0,16204.0,,
2020-10-18,227521.0,16211.0,,
2020-10-19,228892.0,16214.0,,
2020-10-20,230127.0,16227.0,,
2020-10-21,231428.0,16245.0,,
2020-10-22,232872.0,16263.0,,
2020-10-23,234187.0,16273.0,,
2020-10-24,236393.0,16281.0,,
2020-10-25,237800.0,16285.0,,
2020-10-26,239295.0,16292.0,,
2020-10-27,241376.0,16306.0,,
2020-10-28,243391.0,16324.0,,
2020-10-29,245364.0,16332.0,,
2020-10-30,247762.0,16339.0,,
2020-10-31,249513.0,16350.0,,
2020-11-01,251639.0,16354.0,,
2020-11-02,253434.0,16357.0,,
2020-11-03,255839.0,16375.0,,
2020-11-04,258880.0,16391.0,,
2020-11-05,261456.0,16403.0,,
2020-11-06,264228.0,16416.0,,
2020-11-07,268028.0,16425.0,,
2020-11-08,270522.0,16429.0,,
2020-11-09,273075.0,16440.0,,
2020-11-10,277510.0,16461.0,,
2020-11-11,281243.0,16476.0,,
2020-11-12,285479.0,16495.0,,
2020-11-13,289502.0,16522.0,,
2020-11-14,294472.0,16548.0,,
2020-11-15,299514.0,16566.0,,
2020-11-16,302248.0,16580.0,,
2020-11-17,306983.0,16618.0,,
2020-11-18,311742.0,16655.0,,
2020-11-19,316613.0,16689.0,,
2020-11-20,320938.0,16712.0,,
2020-11-21,326190.0,16746.0,,
2020-11-22,330631.0,16761.0,,
2020-11-23,334671.0,16772.0,,
2020-11-24,339642.0,16819.0,,
2020-11-25,344397.0,16886.0,,
2020-11-26,349557.0,16925.0,,
2020-11-27,354054.0,16942.0,,
2020-11-28,358584.0,16965.0,,
2020-11-29,363083.0,16978.0,,
2020-11-30,366898.0,16993.0,,
2020-12-01,372341.0,17083.0,,
2020-12-02,377496.0,17145.0,,
2020-12-03,383052.0,17209.0,,
2020-12-04,389478.0,17255.0,,
2020-12-05,395526.0,17306.0,,
2020-12-06,402158.0,17321.0,,
2020-12-07,406295.0,17336.0,,
2020-12-08,412614.0,17426.0,,
2020-12-09,417733.0,17542.0,,
2020-12-10,423533.0,17608.0,,
2020-12-11,427868.0,17662.0,,
2020-12-12,434756.0,17732.0,,
2020-12-13,439467.0,17751.0,,
2020-12-14,444804.0,17775.0,,
2020-12-15,449505.0,17872.0,,
2020-12-16,455811.0,18003.0,,
2020-12-17,460722.0,18080.0,,
2020-12-18,465167.0,18124.0,,
2020-12-19,470026.0,18173.0,,
2020-12-20,475757.0,18194.0,,
2020-12-21,479443.0,18223.0,,
2020-12-22,484709.0,18326.0,,
