date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-02-21,0.0,0.0,0.13972602739726028,,,,0.0,0.0,1.0,0.0
2020-02-22,0.0,0.0,0.14246575342465753,,,,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.14520547945205478,,,,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.14794520547945203,,,,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.15068493150684928,,,,0.0,0.0,1.0,0.0
2020-02-26,0.0,0.0,0.15342465753424653,,,,0.0,0.0,1.0,0.0
2020-02-27,0.0,0.0,0.15616438356164378,9.0,,,0.0,0.0,1.0,0.0
2020-02-28,0.0,0.0,0.15890410958904103,5.0,,,1.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.16164383561643828,3.0,,,0.0,0.0,1.0,0.0
2020-03-01,0.0,0.0,0.16438356164383552,3.0,,,0.0,0.0,1.0,0.0
2020-03-02,0.0,0.0,0.16712328767123277,9.0,,,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.16986301369863002,1.0,,,1.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.17260273972602727,4.0,,,1.0,0.0,1.0,0.0
2020-03-05,0.0,0.0,0.17534246575342452,,,,1.0,0.0,1.0,0.0
2020-03-06,1.0,0.0,0.17808219178082177,,,,-1.0,0.0,1.0,0.0
2020-03-07,1.0,0.0,0.18082191780821902,24.0,,,1.0,0.0,1.0,1.0
2020-03-08,1.0,0.0,0.18356164383561627,3.0,,,1.0,0.0,1.0,0.0
2020-03-09,1.0,0.0,0.18630136986301352,7.0,,,0.0,0.0,1.0,1.0
2020-03-10,2.0,0.0,0.18904109589041077,16.0,,,-0.5,0.0,1.0,0.0
2020-03-11,4.0,0.0,0.19178082191780801,34.0,,,1.0,0.0,1.0,1.0
2020-03-12,12.0,0.0,0.19452054794520526,34.0,,,1.0,0.0,-0.6666666666666666,0.0
2020-03-13,12.0,0.0,0.1972602739726025,54.0,,,1.0,0.0,1.0,1.0
2020-03-14,14.0,0.0,0.19999999999999976,29.0,,,1.0,1.0,1.0,0.0
2020-03-15,46.0,0.0,0.202739726027397,15.0,,,0.3043478260869565,0.0,1.0,1.0
2020-03-16,46.0,0.0,0.20547945205479426,33.0,,,0.06521739130434782,1.0,1.0,1.0
2020-03-17,46.0,0.0,0.2082191780821915,58.0,,,0.5869565217391305,0.0,0.9565217391304348,0.0
2020-03-18,72.0,0.0,0.21095890410958876,66.0,,,1.0,1.0,1.0,0.0
2020-03-19,94.0,0.0,0.213698630136986,66.0,,,-0.2340425531914893,0.0,1.0,0.0
2020-03-20,123.0,0.0,0.21643835616438326,79.0,,,0.3577235772357724,1.0,0.6666666666666666,0.0
2020-03-21,173.0,1.0,0.2191780821917805,87.0,,,0.1213872832369942,-1.0,1.0,1.0
2020-03-22,219.0,1.0,0.22191780821917775,89.0,,,0.3881278538812785,1.0,0.4657534246575342,0.0
2020-03-23,222.0,2.0,0.224657534246575,61.0,,,0.35585585585585583,1.0,1.0,1.0
2020-03-24,249.0,2.0,0.22739726027397225,94.0,,,0.06827309236947791,0.0,1.0,1.0
2020-03-25,384.0,4.0,0.2301369863013695,245.0,,,-0.052083333333333336,-0.5,0.2916666666666667,0.25
2020-03-26,384.0,4.0,0.23287671232876675,295.0,,,0.4166666666666667,0.0,0.5703125,1.0
2020-03-27,457.0,7.0,0.235616438356164,259.0,,,0.08315098468271334,-0.42857142857142855,0.2800875273522976,-0.42857142857142855
2020-03-28,528.0,7.0,0.23835616438356125,371.0,,,0.4431818181818182,1.0,0.3162878787878788,0.8571428571428571
2020-03-29,659.0,10.0,0.2410958904109585,376.0,,,0.025796661608497726,-0.3,0.21851289833080426,0.0
2020-03-30,741.0,13.0,0.24383561643835575,622.0,,,0.2726045883940621,0.6923076923076923,0.2267206477732793,0.2307692307692308
2020-03-31,785.0,13.0,0.246575342465753,477.0,,,0.3159235668789809,0.5384615384615384,0.4840764331210191,0.38461538461538464
2020-04-01,900.0,13.0,0.24931506849315024,810.0,,,0.14666666666666667,0.2307692307692308,0.3288888888888889,0.6923076923076923
2020-04-02,1060.0,13.0,0.2520547945205475,637.0,,,0.05566037735849057,0.3076923076923077,0.2339622641509434,0.38461538461538464
2020-04-03,1171.0,13.0,0.25479452054794477,748.0,,,0.07685738684884715,0.0,0.2852263023057216,0.3076923076923077
2020-04-04,1476.0,39.0,0.257534246575342,645.0,,,-0.045392953929539286,-0.5128205128205128,0.045392953929539286,-0.4871794871794872
2020-04-05,1624.0,39.0,0.26027397260273927,959.0,,,0.07820197044334977,0.07692307692307693,0.0960591133004926,0.1794871794871795
2020-04-06,1908.0,51.0,0.2630136986301365,1192.0,,,-0.01781970649895178,-0.1176470588235294,0.020964360587002098,-0.13725490196078433
2020-04-07,2200.0,58.0,0.26575342465753377,1074.0,,,0.06,-0.03448275862068965,0.00909090909090909,-0.06896551724137931
2020-04-08,2447.0,61.0,0.268493150684931,1135.0,,,0.06702084184715977,0.09836065573770493,0.005312627707396813,0.032786885245901634
2020-04-09,2666.0,65.0,0.27123287671232826,1586.0,,,0.0708927231807952,0.015384615384615384,0.001875468867216804,0.0
2020-04-10,2867.0,65.0,0.2739726027397255,1893.0,,,0.0851063829787234,0.061538461538461535,-0.013603069410533658,0.07692307692307693
2020-04-11,3105.0,71.0,0.27671232876712276,2159.0,,,0.043156199677938815,0.014084507042253518,-0.00998389694041868,-0.014084507042253518
2020-04-12,3380.0,74.0,0.27945205479452,1913.0,,,0.008579881656804733,0.054054054054054064,0.00621301775147929,0.054054054054054064
2020-04-13,3630.0,80.0,0.28219178082191726,2646.0,,,0.020385674931129475,-0.0125,0.003581267217630854,-0.0125
2020-04-14,4054.0,85.0,0.2849315068493145,2440.0,,,-0.027627035027133696,-0.023529411764705882,-0.04711396151948693,0.011764705882352941
2020-04-15,4465.0,94.0,0.28767123287671176,2880.0,,,-0.03381858902575588,-0.0425531914893617,-0.04232922732362822,-0.031914893617021274
2020-04-16,4873.0,99.0,0.290410958904109,3194.0,,,-0.037759080648471166,-0.010101010101010102,-0.037143443463985217,0.0
2020-04-17,5318.0,103.0,0.29315068493150626,3094.0,,,-0.05321549454682211,0.009708737864077669,-0.03008649868371568,0.019417475728155338
2020-04-18,5690.0,110.0,0.2958904109589035,3462.0,,,-0.028998242530755718,-0.01818181818181818,-0.030931458699472763,-0.00909090909090909
2020-04-19,5994.0,117.0,0.29863013698630075,2673.0,,,-0.001334668001334668,0.0,-0.024524524524524523,-0.02564102564102564
2020-04-20,6318.0,122.0,0.301369863013698,3111.0,,,-0.009654954099398544,0.0,-0.03513770180436847,-0.008196721311475409
2020-04-21,6630.0,125.0,0.30410958904109525,3543.0,,,-0.011915535444947207,0.024,-0.0330316742081448,0.008
2020-04-22,6890.0,130.0,0.3068493150684925,3281.0,,,-0.0055152394775036286,0.007692307692307694,-0.020319303338171262,-0.015384615384615384
2020-04-23,7114.0,134.0,0.30958904109588975,2688.0,,,0.00042170368287883047,0.00746268656716418,-0.015462468372223785,-0.00746268656716418
2020-04-24,7276.0,139.0,0.312328767123287,3563.0,,,0.01690489279824079,0.007194244604316547,-0.014431006047278726,-0.014388489208633094
2020-04-25,7483.0,144.0,0.31506849315068425,5051.0,,,-0.0014699986636375786,0.006944444444444444,-0.014967259120673529,-0.013888888888888888
2020-04-26,7779.0,151.0,0.3178082191780815,4365.0,,,-0.017868620645327158,-0.019867549668874173,-0.026610104126494408,-0.019867549668874173
2020-04-27,8042.0,156.0,0.32054794520547875,3614.0,,,-0.020019895548371053,-0.00641025641025641,-0.02250683909475255,-0.019230769230769232
2020-04-28,8275.0,162.0,0.323287671232876,5446.0,,,-0.016918429003021148,-0.012345679012345678,-0.02066465256797583,-0.018518518518518517
2020-04-29,8497.0,168.0,0.32602739726027324,5579.0,,,-0.012004236789455102,-0.017857142857142856,-0.01824173237613276,-0.023809523809523808
2020-04-30,8724.0,173.0,0.3287671232876705,6703.0,,,-0.012952773956900504,-0.011560693641618495,-0.020059605685465384,-0.017341040462427744
2020-05-01,9009.0,179.0,0.33150684931506774,5906.0,,,-0.025308025308025308,-0.01675977653631285,-0.022866022866022868,-0.0223463687150838
2020-05-02,9205.0,185.0,0.334246575342465,5086.0,,,-0.010972297664312873,-0.016216216216216217,-0.014340032590983159,-0.027027027027027032
2020-05-03,9362.0,189.0,0.33698630136986224,5274.0,,,-0.007263405255287331,0.0,-0.010574663533433028,-0.005291005291005291
2020-05-04,9464.0,193.0,0.3397260273972595,4550.0,,,-0.002113271344040575,-0.010362694300518135,0.001267962806424345,-0.010362694300518135
2020-05-05,9557.0,197.0,0.34246575342465674,4817.0,,,-0.0032436957204143558,-0.005076142131979695,-0.0004185413832792717,-0.015228426395939087
2020-05-06,9677.0,200.0,0.345205479452054,6196.0,,,-0.005476903999173298,-0.005,-0.008887051772243464,0.0
2020-05-07,9791.0,203.0,0.34794520547945124,5521.0,,,-0.006332346032070268,-0.0049261083743842365,-0.0014298845878868347,-0.009852216748768471
2020-05-08,9848.0,206.0,0.3506849315068485,5810.0,,,0.0022339561332250205,-0.0048543689320388345,0.002944760357432981,-0.0048543689320388345
2020-05-09,9943.0,209.0,0.35342465753424573,5728.0,,,-0.00311777129638942,-0.009569377990430622,0.0010057326762546515,-0.014354066985645932
2020-05-10,10032.0,213.0,0.356164383561643,6059.0,,,-0.003090111642743221,-0.004694835680751174,-0.0020933014354066986,-0.014084507042253518
2020-05-11,10114.0,215.0,0.35890410958904023,5012.0,,,0.003163931184496737,0.0,-0.0014830927427328456,-0.009302325581395349
2020-05-12,10176.0,218.0,0.3616438356164375,5700.0,,,0.002653301886792453,-0.009174311926605505,-0.002751572327044025,-0.009174311926605505
2020-05-13,10243.0,220.0,0.36438356164383473,5299.0,,,-0.0032217123889485503,0.004545454545454545,-0.0032217123889485503,-0.00909090909090909
2020-05-14,10295.0,222.0,0.367123287671232,6194.0,,,0.004662457503642545,-0.0045045045045045045,-0.0003885381253035454,-0.0045045045045045045
2020-05-15,10374.0,224.0,0.36986301369862923,5873.0,,,0.0006747638326585696,0.0,-0.005205320994794679,-0.004464285714285714
2020-05-16,10438.0,225.0,0.3726027397260265,6076.0,,,0.003927955547039663,-0.004444444444444445,-0.0009580379383023568,0.0
2020-05-17,10496.0,228.0,0.3753424657534237,6526.0,,,0.0009527439024390244,-0.008771929824561403,-0.002953506097560976,-0.013157894736842105
2020-05-18,10610.0,230.0,0.378082191780821,4113.0,,,-0.0044297832233741756,-0.008695652173913044,-0.00782280867106503,-0.004347826086956522
2020-05-19,10699.0,231.0,0.3808219178082182,5298.0,,,-0.005140667352088979,0.0,-0.006636134218151229,0.0
2020-05-20,10733.0,234.0,0.3835616438356155,6198.0,,,0.0,-0.01282051282051282,-0.0009317059536010435,-0.008547008547008548
2020-05-21,10833.0,235.0,0.3863013698630127,6918.0,,,-0.004800147696852211,0.0,-0.002861626511584972,-0.00425531914893617
2020-05-22,10919.0,237.0,0.38904109589040997,5998.0,,,-0.00558659217877095,-0.004219409282700422,-0.00348017217693928,-0.004219409282700422
2020-05-23,11024.0,237.0,0.3917808219178072,4415.0,,,-0.004626269956458636,0.004219409282700422,-0.0008164005805515242,0.004219409282700422
2020-05-24,11092.0,238.0,0.39452054794520447,3644.0,,,-0.003696357735304724,-0.004201680672268907,0.0005409304002884963,0.0
2020-05-25,11159.0,238.0,0.3972602739726017,2488.0,,,-0.003226095528273143,0.004201680672268907,0.0013442064701138096,0.004201680672268907
2020-05-26,11193.0,239.0,0.39999999999999897,3427.0,,,-0.0014294648440989904,0.0,0.003484320557491289,0.0
