date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-04-14,854.0,38.0,0.2849315068493145,500.0,,,-0.00936768149882904,-0.02631578947368421,-0.015222482435597191,0.0
2020-04-15,908.0,44.0,0.28767123287671176,500.0,,,-0.05286343612334802,-0.11363636363636365,-0.03524229074889868,0.0
2020-04-16,974.0,45.0,0.290410958904109,660.0,,,-0.03901437371663245,0.0,-0.046201232032854214,0.022222222222222227
2020-04-17,1081.0,46.0,0.29315068493150626,447.0,,,-0.06105457909343201,-0.021739130434782608,-0.07770582793709528,0.06521739130434782
2020-04-18,1117.0,49.0,0.2958904109589035,687.0,,,-0.008952551477170993,-0.040816326530612235,-0.006266786034019696,0.020408163265306117
2020-04-19,1170.0,49.0,0.29863013698630075,314.0,,,-0.010256410256410256,0.040816326530612235,-0.035042735042735036,0.020408163265306117
2020-04-20,1207.0,51.0,0.301369863013698,236.0,,,-0.014913007456503728,0.0,-0.026512013256006627,0.0
2020-04-21,1225.0,54.0,0.30410958904109525,234.0,,,-0.004081632653061225,0.018518518518518517,-0.008979591836734694,-0.037037037037037035
2020-04-22,1231.0,55.0,0.3068493150684925,660.0,,,0.012997562956945572,0.09090909090909093,0.0016246953696181965,0.0
2020-04-23,1259.0,56.0,0.30958904109588975,649.0,,,-0.005559968228752979,0.017857142857142856,-0.011914217633042096,0.017857142857142856
2020-04-24,1300.0,56.0,0.312328767123287,408.0,,,-0.013846153846153848,0.07142857142857142,-0.006153846153846154,0.017857142857142856
2020-04-25,1326.0,57.0,0.31506849315068425,701.0,,,0.0022624434389140274,0.05263157894736842,-0.00904977375565611,0.0
2020-04-26,1367.0,59.0,0.3178082191780815,362.0,,,-0.02121433796634967,-0.01694915254237288,-0.0036576444769568397,-0.01694915254237288
2020-04-27,1386.0,61.0,0.32054794520547875,289.0,,,-0.010101010101010102,0.0,0.0007215007215007215,-0.032786885245901634
2020-04-28,1399.0,65.0,0.323287671232876,362.0,,,-0.004288777698355968,-0.04615384615384616,0.006433166547533953,-0.061538461538461535
2020-04-29,1421.0,71.0,0.32602739726027324,279.0,,,-0.009852216748768471,-0.07042253521126761,-0.00844475721323012,-0.07042253521126761
2020-04-30,1442.0,73.0,0.3287671232876705,386.0,,,-0.005547850208044383,0.0,-0.0006934812760055479,0.0136986301369863
2020-05-01,1465.0,77.0,0.33150684931506774,362.0,,,0.006825938566552901,-0.03896103896103896,0.004095563139931741,-0.05194805194805195
2020-05-02,1494.0,81.0,0.334246575342465,199.0,,,-0.01004016064257028,-0.037037037037037035,-0.008032128514056224,-0.02469135802469136
2020-05-03,1506.0,82.0,0.33698630136986224,249.0,,,0.01593625498007968,0.0,0.006640106241699867,0.0
2020-05-04,1511.0,84.0,0.3397260273972595,113.0,,,0.009927200529450696,-0.023809523809523808,0.01654533421575116,0.011904761904761904
