date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-05,1632.0,30.0,0.509589041095889,628.0,,0,0,0.10416666666666667,0.36666666666666664
2020-07-06,1632.0,30.0,0.5123287671232862,380.0,,0,0,0,0
2020-07-07,1632.0,30.0,0.5150684931506835,674.0,,0.23774509803921567,1,0.21200980392156862,0.26666666666666666
2020-07-08,1895.0,42.0,0.5178082191780807,334.0,,-0.1387862796833773,-0.2857142857142857,-0.1387862796833773,-0.2857142857142857
2020-07-09,1895.0,42.0,0.520547945205478,523.0,,0,0,0.13562005277044856,0
2020-07-10,1895.0,42.0,0.5232876712328752,302.0,,0,0,0,0
2020-07-11,1895.0,42.0,0.5260273972602725,1161.0,,0.27810026385224274,0.6428571428571429,0.1424802110817942,0.14285714285714285
2020-07-12,1895.0,42.0,0.5287671232876697,515.0,,0.08970976253298153,0.2619047619047619,0.25065963060686014,0.11904761904761904
2020-07-13,1895.0,42.0,0.531506849315067,731.0,,0,0,0.08073878627968338,0
2020-07-14,2283.0,82.0,0.5342465753424642,938.0,,-0.018396846254927726,-0.3902439024390244,-0.13885238720981166,-0.47560975609756095
2020-07-15,2283.0,82.0,0.5369863013698615,568.0,,0,0,0.19710906701708278,0.024390243902439025
2020-07-16,2283.0,82.0,0.5397260273972587,720.0,,0.11257117827420061,0,0.10819097678493211,0.04878048780487805
2020-07-17,2283.0,82.0,0.542465753424656,848.0,,0,0,0.1340341655716163,0.036585365853658534
2020-07-18,2810.0,109.0,0.5452054794520532,1352.0,,-0.09145907473309609,-0.1926605504587156,-0.04234875444839858,-0.22935779816513763
2020-07-19,2980.0,120.0,0.5479452054794505,1352.0,,0.10234899328859061,-0.05,0.031879194630872486,0.025
2020-07-20,2980.0,120.0,0.5506849315068477,959.0,,0.05134228187919463,0,0.03993288590604027,0.041666666666666664
2020-07-21,3326.0,128.0,0.5534246575342451,369.0,,-0.08268190018039687,-0.0546875,-0.03397474443776308,-0.0546875
2020-07-22,3326.0,128.0,0.5561643835616422,844.0,,0.13529765484064943,0.015625,0,0
2020-07-23,3583.0,128.0,0.5589041095890395,576.0,,-0.0027909572983533353,0.03125,0.051632710019536704,0.0390625
2020-07-24,3583.0,128.0,0.5616438356164367,835.0,,0.08540329332961205,0.0234375,0.03963159363661736,0.1796875
2020-07-25,3853.0,134.0,0.564383561643834,1841.0,,0.03581624708019725,-0.029850746268656716,-0.07007526602647288,-0.04477611940298507
2020-07-26,4328.0,139.0,0.5671232876712312,446.0,,-0.04852125693160813,0.06474820143884892,0.06099815157116451,-0.007194244604316547
2020-07-27,4481.0,139.0,0.5698630136986285,209.0,,-0.007587592055344789,0.03597122302158273,0.006471769694264673,0.2302158273381295
2020-07-28,4552.0,140.0,0.5726027397260257,2542.0,,0.035588752196836555,0.0,0.011862917398945518,0.03571428571428571
2020-07-29,5002.0,142.0,0.575342465753423,970.0,,-0.0899640143942423,-0.014084507042253521,-0.07696921231507398,-0.014084507042253521
2020-07-30,5249.0,146.0,0.5780821917808202,1243.0,,0.0371499333206325,0.00684931506849315,-0.0040007620499142695,0.00684931506849315
2020-07-31,5555.0,149.0,0.5808219178082175,1611.0,,-0.029522952295229523,0.1342281879194631,-0.025922592259225923,-0.020134228187919462
2020-08-01,5963.0,151.0,0.5835616438356147,1908.0,,-0.06842193526748282,-0.013245033112582781,-0.008385041086701324,0.052980132450331126
2020-08-02,6228.0,165.0,0.5863013698630121,559.0,,0.07610789980732177,-0.06060606060606061,-0.01605651894669236,-0.06060606060606061
2020-08-03,6347.0,170.0,0.5890410958904092,1820.0,,0.00992594926737041,0.1588235294117647,0.005987080510477391,-0.029411764705882353
2020-08-04,6580.0,171.0,0.5917808219178065,1091.0,,-0.01641337386018237,0.029239766081871343,0.03951367781155015,0.017543859649122806
2020-08-05,6580.0,171.0,0.5945205479452037,1112.0,,0.009878419452887538,0,0.022036474164133738,0
2020-08-06,7022.0,176.0,0.5972602739726011,724.0,,-0.03076046710338935,0.0,-0.02919396183423526,0.0
2020-08-07,7164.0,199.0,0.5999999999999982,2034.0,,0.0027917364600781687,-0.11557788944723618,0.0016750418760469012,-0.09045226130653267
2020-08-08,7164.0,199.0,0.6027397260273955,1003.0,,0.04997208263539922,0.05025125628140704,0.03559463986599665,0.01507537688442211
2020-08-09,7903.0,203.0,0.6054794520547927,651.0,,-0.07263064658990256,0.0,-0.09350879412881184,-0.019704433497536946
