date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-06-25,1797.0,61.0,0.48219178082191644,2928.0,,,0.0005564830272676684,0.016393442622950817,0.0011129660545353367,0.0
2020-06-26,1800.0,61.0,0.4849315068493137,4462.0,,,0.0005555555555555557,0.0,0.0022222222222222227,0.0
2020-06-27,1806.0,61.0,0.48767123287671094,2493.0,,,-0.0005537098560354374,0.0,-0.0016611295681063125,0.0
2020-06-28,1806.0,61.0,0.4904109589041082,1650.0,,,0.0027685492801771874,0.0,0.0016611295681063125,0.0
2020-06-29,1807.0,61.0,0.49315068493150543,3741.0,,,0.0016602102933038186,0.0,0.0005534034311012729,0.0
2020-06-30,1808.0,61.0,0.4958904109589027,5100.0,,,0.003871681415929204,0.0,0.0022123893805309734,0.0
2020-07-01,1815.0,61.0,0.49863013698629993,4443.0,,,-0.0022038567493112946,0.0,0.007713498622589531,0.0
2020-07-02,1818.0,62.0,0.5013698630136972,4031.0,,,0.00055005500550055,-0.016129032258064516,0.0011001100110011,-0.016129032258064516
2020-07-03,1822.0,62.0,0.5041095890410945,3796.0,,,0.001646542261251372,0.0,0.0027442371020856204,0.0
2020-07-04,1827.0,62.0,0.5068493150684917,1884.0,,,-0.0010946907498631637,0.0,0.0060207991242474,0.016129032258064516
2020-07-05,1832.0,62.0,0.509589041095889,931.0,,,-0.001091703056768559,0.0,0.0049126637554585155,0.0
2020-07-06,1836.0,62.0,0.5123287671232862,1093.0,,,-0.0010893246187363835,0.0,0.0010893246187363835,0.0
2020-07-07,1844.0,62.0,0.5150684931506835,2199.0,,,-0.0016268980477223427,0.0,-0.0021691973969631237,0.0
2020-07-08,1847.0,62.0,0.5178082191780807,3955.0,,,0.009745533297238766,0.0,0.0,0.0
2020-07-09,1851.0,62.0,0.520547945205478,3444.0,,,0.0005402485143165856,0.0,0.0,0.0
2020-07-10,1858.0,62.0,0.5232876712328752,3668.0,,,0.001076426264800861,0.0,-0.0016146393972012918,0.0
2020-07-11,1861.0,62.0,0.5260273972602725,1667.0,,,0.006985491671144546,0.016129032258064516,0.0010746910263299302,0.0
2020-07-12,1864.0,62.0,0.5287671232876697,907.0,,,0.005901287553648069,0.0,0.001609442060085837,0.0
2020-07-13,1866.0,62.0,0.531506849315067,2284.0,,,0.0021436227224008574,0.0,-0.0010718113612004287,0.0
2020-07-14,1871.0,62.0,0.5342465753424642,3098.0,,,-0.0005344735435595939,0.0,0.0010689470871191877,0.0
2020-07-15,1892.0,62.0,0.5369863013698615,3190.0,,,-0.009513742071881607,0.0,-0.0015856236786469346,0.0
2020-07-16,1897.0,62.0,0.5397260273972587,3244.0,,,-0.0005271481286241433,0.0,0.03742751713231418,0.0
2020-07-17,1906.0,62.0,0.542465753424656,3084.0,,,-0.002623294858342077,0.0,-0.0005246589716684155,0.0
2020-07-18,1922.0,63.0,0.5452054794520532,1535.0,,,-0.005723204994797087,-0.015873015873015872,0.002081165452653486,-0.015873015873015872
2020-07-19,1936.0,63.0,0.5479452054794505,1000.0,,,-0.004132231404958678,0.0,-0.0005165289256198346,0.0
2020-07-20,1942.0,63.0,0.5506849315068477,1625.0,,,-0.003089598352214212,0.0,0.0005149330587023687,0.0
2020-07-21,1946.0,63.0,0.553424657534245,775.0,,,0.001541623843782117,0.0,0.00513874614594039,0.0
2020-07-22,1949.0,63.0,0.5561643835616422,674.0,,,0.0076962544894817846,0.0,0.0076962544894817846,0.015873015873015872
2020-07-23,1953.0,63.0,0.5589041095890395,604.0,,,0.03686635944700462,0.0,0.013312852022529442,0.0
2020-07-24,1957.0,63.0,0.5616438356164367,543.0,,,0.002043944813490036,0.0,0.007664793050587634,0.0
2020-07-25,1962.0,63.0,0.564383561643834,227.0,,,0.00764525993883792,0.0,0.01580020387359837,0.0
2020-07-26,1968.0,63.0,0.5671232876712312,252.0,,,0.0035569105691056905,0.0,0.005589430894308943,0.0
2020-07-27,1968.0,63.0,0.5698630136986285,530.0,,,0.0035569105691056905,0.0,0.008130081300813009,0.0
2020-07-28,1975.0,63.0,0.5726027397260257,1949.0,,,0.0035443037974683548,0.0,0.010126582278481013,0.0
2020-07-29,1993.0,63.0,0.575342465753423,5690.0,,,0.0,0.015873015873015872,0.006522829904666332,0.0
2020-07-30,2069.0,63.0,0.5780821917808202,5055.0,,,-0.0222329627839536,0.0,-0.02706621556307395,0.0
2020-07-31,2077.0,63.0,0.5808219178082175,4930.0,,,0.005296100144439095,0.0,0.013480982185844969,0.0
2020-08-01,2097.0,63.0,0.5835616438356147,2299.0,,,0.007629947544110635,0.0,0.007629947544110635,0.0
2020-08-02,2110.0,63.0,0.586301369863012,1362.0,,,0.0018957345971563984,0.0,0.00900473933649289,0.0
2020-08-03,2117.0,63.0,0.5890410958904092,2777.0,,,0.004251299008030231,0.0,0.008502598016060462,0.0
2020-08-04,2131.0,63.0,0.5917808219178065,3520.0,,,0.006100422336931018,0.0,0.0004692632566870014,0.0
2020-08-05,2149.0,64.0,0.5945205479452037,4305.0,,,0.00604932526756631,-0.015625,0.009306654257794323,-0.015625
2020-08-06,2179.0,64.0,0.597260273972601,4187.0,,,-0.004589261128958238,0.0,0.0032124827902707664,0.015625
2020-08-07,2198.0,64.0,0.5999999999999982,4219.0,,,0.007734303912647861,0.0,0.005914467697907188,0.015625
2020-08-08,2234.0,64.0,0.6027397260273955,1987.0,,,0.0,0.0,0.0026857654431512983,0.015625
2020-08-09,2251.0,64.0,0.6054794520547927,1427.0,,,0.0066637050199911145,0.0,0.011106175033318523,0.0
2020-08-10,2267.0,64.0,0.60821917808219,3536.0,,,0.003970004411116012,0.0,0.003970004411116012,0.015625
2020-08-11,2294.0,64.0,0.6109589041095872,3756.0,,,-0.005231037489102005,0.0,-0.0013077593722755016,0.0
2020-08-12,2325.0,64.0,0.6136986301369844,3481.0,,,0.003010752688172043,0.0,0.0025806451612903226,0.0
2020-08-13,2345.0,64.0,0.6164383561643817,4234.0,,,0.007249466950959489,0.015625,0.011087420042643924,0.0
2020-08-14,2381.0,64.0,0.619178082191779,5115.0,,,-0.0016799664006719867,0.015625,-0.004619907601847963,0.015625
2020-08-15,2417.0,64.0,0.6219178082191762,3436.0,,,0.0024824162184526274,0.015625,0.0,0.0
2020-08-16,2449.0,64.0,0.6246575342465734,1091.0,,,0.004083299305839118,0.0,0.0016333197223356473,0.0
2020-08-17,2474.0,64.0,0.6273972602739707,3061.0,,,0.0,0.015625,-0.004042037186742118,0.0
2020-08-18,2489.0,64.0,0.6301369863013679,4268.0,,,0.003615910004017677,0.0,0.004821213338690237,0.0
2020-08-19,2527.0,64.0,0.6328767123287652,3858.0,,,-0.0003957261574990107,0.0,-0.0015829046299960427,0.0
2020-08-20,2564.0,65.0,0.6356164383561624,4102.0,,,0.003510140405616225,-0.015384615384615384,-0.005070202808112325,-0.015384615384615384
2020-08-21,2596.0,66.0,0.6383561643835597,4609.0,,,-0.002696456086286595,0.0,0.0015408320493066256,-0.015151515151515154
2020-08-22,2638.0,67.0,0.6410958904109569,3061.0,,,-0.002274450341167551,-0.01492537313432836,0.0037907505686125853,-0.01492537313432836
2020-08-23,2680.0,67.0,0.6438356164383542,1833.0,,,-0.002238805970149254,0.0,-0.0063432835820895535,0.0
2020-08-24,2705.0,68.0,0.6465753424657514,3238.0,,,-0.0036968576709796672,-0.014705882352941175,-0.0029574861367837337,-0.014705882352941175
2020-08-25,2729.0,68.0,0.6493150684931487,4363.0,,,0.0010993037742762918,0.0,0.0014657383657017222,0.0
2020-08-26,2766.0,68.0,0.6520547945205459,5453.0,,,-0.0010845986984815619,0.0,0.0,0.0
2020-08-27,2812.0,68.0,0.6547945205479432,4884.0,,,-0.007823613086770981,0.0,-0.0007112375533428165,0.0
2020-08-28,2837.0,69.0,0.6575342465753404,5436.0,,,0.0038773352132534366,-0.014492753623188406,0.008459640465280225,0.0
2020-08-29,2873.0,69.0,0.6602739726027377,2791.0,,,0.005569091541942221,0.0,0.008353637312913331,0.0
2020-08-30,2909.0,69.0,0.6630136986301349,1660.0,,,-0.0037813681677552414,0.0,0.006531454107940872,0.014492753623188406
2020-08-31,2924.0,69.0,0.6657534246575322,3964.0,,,0.0006839945280437755,0.0,0.0,0.0
2020-09-01,2951.0,69.0,0.6684931506849294,4449.0,,,0.00033886818027787204,0.0,0.00033886818027787204,0.0
2020-09-02,2985.0,69.0,0.6712328767123267,4530.0,,,0.0010050251256281408,0.0,0.008710217755443886,0.0
2020-09-03,3009.0,69.0,0.6739726027397239,4256.0,,,0.006646726487205053,0.0,0.012628780325689598,0.0
2020-09-04,3045.0,69.0,0.6767123287671212,5179.0,,,0.004269293924466338,0.014492753623188406,0.01839080459770115,0.0
2020-09-05,3097.0,69.0,0.6794520547945184,2390.0,,,0.002583144979011947,0.0,0.013884404262189216,0.0
2020-09-06,3122.0,69.0,0.6821917808219157,1214.0,,,0.009609224855861628,0.014492753623188406,0.01857783472133248,0.0
2020-09-07,3139.0,69.0,0.6849315068493129,3528.0,,,-0.0006371455877668048,0.0,0.007645747053201656,0.0
2020-09-08,3167.0,69.0,0.6876712328767102,4401.0,,,0.0,0.0,0.005999368487527629,0.0
2020-09-09,3204.0,69.0,0.6904109589041074,5841.0,,,0.007178526841448191,0.0,0.028714107365792763,0.014492753623188406
2020-09-10,3248.0,69.0,0.6931506849315047,4829.0,,,0.0055418719211822644,0.0,0.025554187192118227,0.028985507246376805
2020-09-11,3297.0,70.0,0.6958904109589019,5396.0,,,0.013042159538974826,-0.014285714285714284,0.010312405216863815,-0.014285714285714284
2020-09-12,3357.0,70.0,0.6986301369862992,2487.0,,,0.010425975573428656,0.0,0.028596961572832886,0.0
2020-09-13,3412.0,71.0,0.7013698630136964,1568.0,,,0.008206330597889801,-0.014084507042253518,0.021688159437280183,0.014084507042253518
2020-09-14,3427.0,71.0,0.7041095890410937,3329.0,,,0.007586810621534871,0.0,0.012547417566384594,0.014084507042253518
2020-09-15,3455.0,71.0,0.7068493150684909,5563.0,,,0.005499276410998553,0.0,0.01244573082489146,0.0
2020-09-16,3515.0,71.0,0.7095890410958882,5162.0,,,0.019630156472261736,0.014084507042253518,0.022759601706970133,0.0
2020-09-17,3577.0,71.0,0.7123287671232854,5437.0,,,0.01817165222253285,0.028169014084507043,0.020408163265306117,0.0
2020-09-18,3669.0,71.0,0.7150684931506827,5441.0,,,-0.002452984464431725,0.0,0.017715998909784682,0.014084507042253518
2020-09-19,3764.0,71.0,0.7178082191780799,3139.0,,,0.016206163655685443,0.0,0.0050478214665249715,0.028169014084507043
2020-09-20,3847.0,71.0,0.7205479452054772,1619.0,,,0.011957369378736678,0.028169014084507043,0.006758513127112035,0.014084507042253518
2020-09-21,3888.0,71.0,0.7232876712328744,3900.0,,,0.004372427983539096,0.014084507042253518,0.01440329218106996,0.014084507042253518
2020-09-22,3935.0,71.0,0.7260273972602717,5181.0,,,0.006099110546378653,0.0,0.011435832274459974,0.028169014084507043
2020-09-23,4064.0,72.0,0.7287671232876689,6612.0,,,0.002706692913385827,-0.013888888888888888,0.008858267716535433,0.0
2020-09-24,4191.0,74.0,0.7315068493150662,5667.0,,,0.00190885230255309,-0.027027027027027032,-0.0004772130756382725,-0.013513513513513514
2020-09-25,4274.0,74.0,0.7342465753424634,6599.0,,,0.017313991576977068,0.013513513513513514,0.030416471689284044,0.013513513513513514
2020-09-26,4430.0,74.0,0.7369863013698607,3864.0,,,-0.00948081264108352,0.027027027027027032,0.006546275395033861,0.0
2020-09-27,4559.0,76.0,0.7397260273972579,1880.0,,,-0.004386926957666155,-0.013157894736842105,0.011844702785698621,0.0
2020-09-28,4617.0,77.0,0.7424657534246552,4293.0,,,0.008447043534762833,0.0,0.008663634394628547,-0.012987012987012988
2020-09-29,4688.0,77.0,0.7452054794520524,6320.0,,,0.004479522184300339,0.025974025974025976,0.008745733788395904,0.012987012987012988
2020-09-30,4828.0,77.0,0.7479452054794496,6406.0,,,0.005178127589063794,0.012987012987012988,0.021748135874067938,0.05194805194805195
2020-10-01,4963.0,77.0,0.7506849315068469,6247.0,,,-0.0020149103364900268,0.012987012987012988,0.02438041507152932,0.0
