date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-03-19,18.0,0.0,0.213698630136986,,,,-0.05555555555555555,1.0,0.3888888888888889,1.0
2020-03-20,18.0,0.0,0.21643835616438326,,,,0.16666666666666666,1.0,0.6111111111111112,1.0
2020-03-21,18.0,0.0,0.2191780821917805,,,,0.2222222222222222,0.0,0.7777777777777778,1.0
2020-03-22,23.0,1.0,0.22191780821917775,,,,0.21739130434782608,1.0,-0.21739130434782608,-1.0
2020-03-23,30.0,2.0,0.224657534246575,,,,0.2,0.5,0.2,0.5
2020-03-24,36.0,2.0,0.22739726027397225,,,,0.3055555555555556,0.0,-0.16666666666666666,0.0
2020-03-25,45.0,2.0,0.2301369863013695,,,,0.04444444444444445,0.0,0.2888888888888889,1.0
2020-03-26,51.0,3.0,0.23287671232876675,,,,0.1568627450980392,0.6666666666666666,0.35294117647058826,-0.3333333333333333
2020-03-27,54.0,4.0,0.235616438356164,,,,0.14814814814814814,0.25,0.0925925925925926,-0.25
2020-03-28,58.0,4.0,0.23835616438356125,,,,0.1724137931034483,0.75,-0.06896551724137931,0.0
2020-03-29,68.0,6.0,0.2410958904109585,,,,-0.14705882352941174,-0.3333333333333333,-0.029411764705882363,-0.3333333333333333
2020-03-30,81.0,8.0,0.24383561643835575,,,,0.0,0.0,-0.012345679012345678,-0.25
2020-03-31,98.0,8.0,0.246575342465753,,,,-0.17346938775510204,0.0,-0.11224489795918367,0.0
2020-04-01,109.0,8.0,0.24931506849315024,,,,0.10091743119266056,0.25,0.01834862385321101,0.125
2020-04-02,123.0,11.0,0.2520547945205475,,,,0.08130081300813008,-0.2727272727272727,-0.008130081300813009,-0.18181818181818185
2020-04-03,134.0,13.0,0.25479452054794477,,,,-0.022388059701492536,-0.15384615384615385,0.06716417910447761,-0.07692307692307693
2020-04-04,148.0,16.0,0.257534246575342,,,,-0.0945945945945946,-0.1875,-0.0945945945945946,-0.1875
2020-04-05,148.0,16.0,0.26027397260273927,,,,0.054054054054054064,0.0,0.2702702702702703,0.125
2020-04-06,161.0,18.0,0.2630136986301365,,,,-0.006211180124223602,-0.1111111111111111,-0.049689440993788817,-0.1111111111111111
2020-04-07,161.0,18.0,0.26575342465753377,,,,0.037267080745341616,0.0,0.11180124223602483,0.0
2020-04-08,183.0,20.0,0.268493150684931,64.0,,,-0.04918032786885247,-0.05,-0.07103825136612021,-0.1
2020-04-09,207.0,20.0,0.27123287671232826,98.0,,,-0.05314009661835749,0.05,-0.11594202898550725,0.0
2020-04-10,215.0,20.0,0.2739726027397255,127.0,,,0.055813953488372085,0.05,0.12558139534883722,0.0
2020-04-11,215.0,20.0,0.27671232876712276,122.0,,,0.0,0.0,0.10232558139534884,0.15
2020-04-12,223.0,20.0,0.27945205479452,,,,0.14349775784753366,0.1,0.08071748878923768,0.0
2020-04-13,235.0,20.0,0.28219178082191726,68.0,,,-0.029787234042553193,0.0,0.02127659574468085,0.0
2020-04-14,241.0,20.0,0.2849315068493145,197.0,,,0.04979253112033195,0.0,0.024896265560165973,0.1
2020-04-15,254.0,21.0,0.28767123287671176,206.0,,,-0.015748031496062992,-0.047619047619047616,0.02755905511811024,-0.047619047619047616
2020-04-16,267.0,22.0,0.290410958904109,141.0,,,-0.048689138576779034,-0.045454545454545456,-0.0149812734082397,0.0
2020-04-17,287.0,23.0,0.29315068493150626,300.0,,,0.05226480836236934,-0.043478260869565216,0.18118466898954705,-0.043478260869565216
2020-04-18,287.0,23.0,0.2958904109589035,297.0,,,0.07665505226480836,0.13043478260869565,0.11149825783972124,0.043478260869565216
2020-04-19,327.0,25.0,0.29863013698630075,127.0,,,-0.04281345565749235,-0.08,0.09174311926605504,-0.04
2020-04-20,332.0,25.0,0.301369863013698,86.0,,,0.03614457831325301,0.0,0.009036144578313251,0.04
2020-04-21,350.0,25.0,0.30410958904109525,123.0,,,-0.017142857142857144,0.08,-0.051428571428571435,0.0
2020-04-22,359.0,25.0,0.3068493150684925,119.0,,,0.030640668523676882,0.0,0.03899721448467967,0.0
2020-04-23,359.0,25.0,0.30958904109588975,74.0,,,0.02506963788300836,0.04,0.2562674094707521,0.04
2020-04-24,394.0,25.0,0.312328767123287,136.0,,,0.09390862944162437,0.0,0.1649746192893401,0.04
2020-04-25,416.0,28.0,0.31506849315068425,190.0,,,0.02403846153846154,-0.07142857142857142,0.04326923076923077,0.0
2020-04-26,442.0,28.0,0.3178082191780815,,,,0.0995475113122172,0.03571428571428571,0.06334841628959276,0.07142857142857142
2020-04-27,459.0,28.0,0.32054794520547875,70.0,,,-0.0196078431372549,0.03571428571428571,0.034858387799564274,0.0
2020-04-28,471.0,30.0,0.323287671232876,187.0,,,-0.025477707006369428,-0.06666666666666668,0.14012738853503184,0.03333333333333333
2020-04-29,491.0,30.0,0.32602739726027324,126.0,,,0.006109979633401222,0.0,0.09572301425661914,0.2
2020-04-30,500.0,31.0,0.3287671232876705,,,,0.166,0.0,0.128,-0.03225806451612903
2020-05-01,572.0,31.0,0.33150684931506774,238.0,,,0.04895104895104895,0.03225806451612903,-0.02797202797202797,0.0
2020-05-02,604.0,32.0,0.334246575342465,164.0,,,0.01324503311258278,0.0625,0.06456953642384106,0.28125
2020-05-03,674.0,33.0,0.33698630136986224,,,,-0.02373887240356083,0.030303030303030307,0.02225519287833828,-0.030303030303030307
2020-05-04,682.0,34.0,0.3397260273972595,121.0,,,0.036656891495601175,-0.029411764705882363,-0.011730205278592377,-0.029411764705882363
2020-05-05,682.0,34.0,0.34246575342465674,,,,0.11436950146627566,0.08823529411764706,0.1217008797653959,0.0
2020-05-06,705.0,34.0,0.345205479452054,374.0,,,0.0624113475177305,0.17647058823529413,0.2411347517730497,0.0
2020-05-07,797.0,35.0,0.34794520547945124,270.0,,,-0.02383939774153074,-0.028571428571428567,0.0150564617314931,-0.028571428571428567
2020-05-08,897.0,36.0,0.3506849315068485,131.0,,,-0.04905239687848383,-0.027777777777777776,0.011148272017837236,0.027777777777777776
2020-05-09,937.0,39.0,0.35342465753424573,,,,0.033084311632870865,0.1794871794871795,-0.042689434364994665,-0.07692307692307693
2020-05-10,991.0,41.0,0.356164383561643,,,,0.031281533804238135,-0.04878048780487805,0.1432896064581231,-0.04878048780487805
2020-05-11,1024.0,41.0,0.35890410958904023,289.0,,,-0.0322265625,0.0,-0.0322265625,0.0
2020-05-12,1102.0,44.0,0.3616438356164375,192.0,,,0.004537205081669693,-0.06818181818181818,0.0780399274047187,0.022727272727272728
2020-05-13,1169.0,50.0,0.36438356164383473,310.0,,,0.10778443113772457,-0.12,0.026518391787852855,-0.1
2020-05-14,1242.0,50.0,0.367123287671232,209.0,,,0.0249597423510467,0.0,0.14814814814814814,0.02
2020-05-15,1298.0,50.0,0.36986301369862923,,,,0.041602465331278884,0.04,0.0901386748844376,0.0
2020-05-16,1369.0,60.0,0.3726027397260265,242.0,,,-0.051862673484295116,-0.16666666666666666,-0.051862673484295116,-0.16666666666666666
2020-05-17,1454.0,60.0,0.3753424657534237,,,,0.07634112792297111,0.0,0.033012379642365884,0.0
2020-05-18,1454.0,60.0,0.378082191780821,,,,0.0,0.0,0.05708390646492435,0.05
2020-05-19,1537.0,60.0,0.3808219178082182,,,,0.05270006506180872,0.06666666666666668,0.04098893949251789,0.0
2020-05-20,1730.0,60.0,0.3835616438356155,,,,-0.05491329479768786,0.016666666666666666,-0.035838150289017344,0.0
2020-05-21,1834.0,60.0,0.3863013698630127,225.0,,,0.08342420937840785,0.016666666666666666,0.03544165757906216,0.05
2020-05-22,1944.0,62.0,0.38904109589040997,,,,0.032407407407407406,-0.03225806451612903,0.020061728395061727,0.016129032258064516
2020-05-23,1944.0,62.0,0.3917808219178072,287.0,,,0.0,0.0,0.061728395061728385,0.04838709677419355
2020-05-24,2140.0,62.0,0.39452054794520447,402.0,,,-0.0294392523364486,0.0,-0.0383177570093458,0.016129032258064516
2020-05-25,2140.0,62.0,0.3972602739726017,,,,0.03878504672897196,0.04838709677419355,0.06448598130841121,0.04838709677419355
2020-05-26,2304.0,66.0,0.39999999999999897,410.0,,,-0.0078125,-0.060606060606060615,-0.03211805555555555,-0.015151515151515154
2020-05-27,2402.0,67.0,0.4027397260273962,367.0,,,0.013738551207327226,-0.01492537313432836,0.022897585345545386,0.02985074626865672
2020-05-28,2659.0,68.0,0.40547945205479347,327.0,,,-0.03309514855208725,0.029411764705882363,-0.0473862354268522,0.07352941176470587
2020-05-29,2832.0,68.0,0.4082191780821907,398.0,,,-0.00847457627118644,0.04411764705882353,-0.01694915254237288,0.014705882352941175
2020-05-30,2832.0,68.0,0.41095890410958796,357.0,,,0.0423728813559322,0.04411764705882353,0.04307909604519774,0.04411764705882353
2020-05-31,2965.0,68.0,0.4136986301369852,,,,-0.0064080944350758855,0.014705882352941175,-0.015514333895446882,0.07352941176470587
2020-06-01,3048.0,71.0,0.41643835616438246,,,,0.01804461942257218,0.0,-0.009514435695538058,-0.028169014084507043
2020-06-02,3194.0,71.0,0.4191780821917797,610.0,,,-0.017532874139010644,0.04225352112676056,-0.045710707576706325,0.0
2020-06-03,3325.0,71.0,0.42191780821917696,650.0,,,0.00661654135338346,0.04225352112676056,0.019548872180451128,0.07042253521126761
2020-06-04,3494.0,74.0,0.4246575342465742,415.0,,,-0.010875787063537493,0.040540540540540536,-0.012306811677160849,0.0
2020-06-05,3643.0,77.0,0.42739726027397146,440.0,,,-0.006587976942080703,-0.025974025974025976,0.009332967334614329,-0.012987012987012988
2020-06-06,3763.0,80.0,0.4301369863013687,492.0,,,0.0005314908317831517,0.0,0.019665160775976614,0.025
2020-06-07,3877.0,81.0,0.43287671232876596,,,,-0.006964147536755222,0.04938271604938271,0.02089244261026567,0.02469135802469136
2020-06-08,4015.0,84.0,0.4356164383561632,,,,-0.02092154420921544,-0.023809523809523808,0.00398505603985056,0.023809523809523808
2020-06-09,4105.0,87.0,0.43835616438356045,392.0,,,-0.02192448233861145,-0.03448275862068965,0.002192448233861145,0.02298850574712644
