date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-19,943.0,19.0,0.5479452054794505,,,0.04984093319194061,0,0.033934252386002124,0
2020-07-20,1001.0,20.0,0.5506849315068477,,,0.017982017982017984,-0.05,-0.003996003996003996,-0.05
2020-07-21,1029.0,21.0,0.5534246575342451,,,0.029154518950437316,-0.047619047619047616,0.05928085519922255,0.0
2020-07-22,1079.0,21.0,0.5561643835616422,,,-0.005560704355885079,0.047619047619047616,-0.005560704355885079,0
2020-07-23,1131.0,21.0,0.5589041095890395,,,-0.022104332449160036,0,0.03183023872679045,0
2020-07-24,1176.0,21.0,0.5616438356164367,,,0.04421768707482993,0.09523809523809523,0.02040816326530612,0
2020-07-25,1234.0,23.0,0.564383561643834,,,-0.012155591572123177,-0.08695652173913043,-0.009724473257698542,0.0
2020-07-26,1305.0,23.0,0.5671232876712312,,,-0.011494252873563218,0,0.027586206896551724,0
2020-07-27,1381.0,23.0,0.5698630136986285,,,-0.015930485155684286,0,0.01955104996379435,0
2020-07-28,1439.0,23.0,0.5726027397260257,,,0.021542738012508687,0.043478260869565216,0.018763029881862403,0
2020-07-29,1483.0,24.0,0.575342465753423,,,0.0,-0.041666666666666664,0.03641267700606878,0.0
2020-07-30,1510.0,24.0,0.5780821917808202,,,0.04039735099337748,0,0.02847682119205298,0.375
2020-07-31,1607.0,26.0,0.5808219178082175,,,-0.017423771001866834,-0.07692307692307693,-0.001866832607342875,-0.07692307692307693
2020-08-01,1650.0,26.0,0.5835616438356147,,,0.0018181818181818182,0.07692307692307693,0.03939393939393939,0.038461538461538464
2020-08-02,1706.0,26.0,0.5863013698630121,,,0.029894490035169988,0,0.0123094958968347,0.038461538461538464
2020-08-03,1760.0,26.0,0.5890410958904092,,,0.02784090909090909,0,0.03920454545454546,0.038461538461538464
2020-08-04,1849.0,27.0,0.5917808219178065,,,-0.002163331530557058,-0.037037037037037035,-0.01838831800973499,0.14814814814814814
2020-08-05,1893.0,27.0,0.5945205479452037,,,0.028526148969889066,0.037037037037037035,0.008980454305335447,0.037037037037037035
2020-08-06,1981.0,27.0,0.5972602739726011,,,-0.009086320040383645,0.3333333333333333,0.02574457344775366,0.2222222222222222
2020-08-07,2050.0,27.0,0.5999999999999982,,,0.012195121951219513,0,0.004878048780487805,0
2020-08-08,2096.0,29.0,0.6027397260273955,,,0.029580152671755726,-0.034482758620689655,0.011927480916030535,-0.034482758620689655
2020-08-09,2203.0,29.0,0.6054794520547927,,,-0.013617793917385384,0.034482758620689655,-0.005901044030866999,0.034482758620689655
2020-08-10,2306.0,29.0,0.60821917808219,,,0.008673026886383347,0.034482758620689655,0.0026019080659150044,0.034482758620689655
2020-08-11,2391.0,29.0,0.6109589041095872,,,-0.012547051442910916,0.1724137931034483,-0.019657047260560435,0.034482758620689655
