date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-02-27,0.0,0.0,0.15616438356164378,,,0,0,1,0
2020-02-28,0.0,0.0,0.15890410958904105,,,0,0,0,0
2020-02-29,0.0,0.0,0.16164383561643828,,,0,0,1,0
2020-03-01,0.0,0.0,0.16438356164383552,,,0,0,1,0
2020-03-02,0.0,0.0,0.16712328767123275,,,0,0,1,0
2020-03-03,0.0,0.0,0.16986301369863002,,,1,0,1,0
2020-03-04,0.0,0.0,0.17260273972602727,,,0,0,0,0
2020-03-05,0.0,0.0,0.17534246575342452,,,1,0,1,0
2020-03-06,0.0,0.0,0.17808219178082174,,,0,0,0,0
2020-03-07,0.0,0.0,0.18082191780821905,,,1,0,1,0
2020-03-08,0.0,0.0,0.18356164383561627,,,1,0,1,0
2020-03-09,0.0,0.0,0.18630136986301352,,,1,0,1,0
2020-03-10,2.0,0.0,0.1890410958904108,,,1,0,1,0
2020-03-11,2.0,0.0,0.191780821917808,,,0,0,1,1
2020-03-12,6.0,0.0,0.19452054794520526,,,1,0,0.6666666666666666,0
2020-03-13,6.0,0.0,0.1972602739726025,,,0,0,1,0
2020-03-14,14.0,0.0,0.19999999999999976,,,0.07142857142857142,0,0.5714285714285714,1
2020-03-15,21.0,0.0,0.20273972602739698,,,0.47619047619047616,0,0.47619047619047616,0
2020-03-16,30.0,0.0,0.20547945205479426,,,0.06666666666666667,0,0.8666666666666667,1
2020-03-17,40.0,0.0,0.2082191780821915,,,0.275,0,0.15,1
2020-03-18,40.0,0.0,0.2109589041095888,,,0.2,1,0.8,1
2020-03-19,58.0,0.0,0.21369863013698603,,,-0.1724137931034483,0,0.6896551724137931,1
2020-03-20,58.0,0.0,0.21643835616438328,,,0.2413793103448276,0,0.6206896551724138,0
2020-03-21,67.0,0.0,0.2191780821917805,,,0.1044776119402985,1,0.4626865671641791,0
2020-03-22,84.0,0.0,0.22191780821917773,,,0.0,0,0.15476190476190477,0
2020-03-23,95.0,0.0,0.224657534246575,,,0.25263157894736843,1,0.09473684210526316,0
2020-03-24,116.0,0.0,0.22739726027397225,,,-0.04310344827586207,1,-0.017241379310344827,0
2020-03-25,124.0,3.0,0.2301369863013695,,,0.1935483870967742,-0.6666666666666666,0.1693548387096774,-1.0
2020-03-26,132.0,3.0,0.23287671232876675,,,0.3787878787878788,0.3333333333333333,0.18181818181818182,0
2020-03-27,146.0,3.0,0.235616438356164,,,0.1506849315068493,0,0.1643835616438356,0.3333333333333333
2020-03-28,162.0,5.0,0.23835616438356125,,,0.14814814814814814,-0.4,0.09259259259259259,-0.4
2020-03-29,179.0,5.0,0.2410958904109585,530.0,,0.07262569832402235,0,0.0223463687150838,0
2020-03-30,214.0,6.0,0.2438356164383557,400.0,,-0.07009345794392523,-0.16666666666666666,-0.08411214953271028,0.0
2020-03-31,230.0,7.0,0.24657534246575302,550.0,,0.013043478260869565,-0.14285714285714285,0.05652173913043478,0.0
2020-04-01,262.0,8.0,0.24931506849315024,779.0,,-0.011450381679389313,-0.125,0.003816793893129771,-0.125
2020-04-02,320.0,9.0,0.2520547945205475,603.0,,-0.08125,-0.1111111111111111,-0.11875,-0.1111111111111111
2020-04-03,356.0,9.0,0.2547945205479448,668.0,,0.0056179775280898875,0.1111111111111111,-0.0449438202247191,0
2020-04-04,396.0,9.0,0.25753424657534196,698.0,,-0.022727272727272728,0,-0.10101010101010101,0
2020-04-05,426.0,9.0,0.2602739726027393,792.0,,-0.02112676056338028,0,-0.009389671361502348,0
2020-04-06,446.0,9.0,0.2630136986301365,718.0,,-0.006726457399103139,0.1111111111111111,-0.03139013452914798,0
2020-04-07,465.0,9.0,0.26575342465753377,1353.0,,0.021505376344086023,0.1111111111111111,-0.030107526881720432,0
2020-04-08,494.0,9.0,0.268493150684931,1256.0,,0.008097165991902834,0,-0.03441295546558704,0
2020-04-09,526.0,9.0,0.27123287671232826,1216.0,,-0.022813688212927757,0,-0.049429657794676805,0.2222222222222222
2020-04-10,564.0,10.0,0.2739726027397255,819.0,,-0.031914893617021274,-0.1,-0.05851063829787234,-0.1
2020-04-11,595.0,10.0,0.2767123287671228,811.0,,-0.052100840336134456,0,-0.03697478991596639,0
2020-04-12,616.0,10.0,0.27945205479452,804.0,,0.008116883116883116,0,-0.024350649350649352,0
2020-04-13,633.0,11.0,0.2821917808219173,891.0,,-0.017377567140600316,-0.09090909090909091,-0.01579778830963665,-0.09090909090909091
2020-04-14,662.0,12.0,0.2849315068493145,1703.0,,-0.03625377643504532,-0.08333333333333333,-0.03625377643504532,0.0
2020-04-15,695.0,12.0,0.28767123287671176,2312.0,,-0.030215827338129497,0,-0.025899280575539568,0
2020-04-16,715.0,12.0,0.290410958904109,2905.0,,-0.019580419580419582,0.16666666666666666,-0.019580419580419582,0
2020-04-17,735.0,12.0,0.29315068493150626,3241.0,,-0.02040816326530612,0,-0.017687074829931974,0
2020-04-18,735.0,12.0,0.2958904109589035,3209.0,,0.012244897959183673,0,0.009523809523809525,0
2020-04-19,761.0,12.0,0.29863013698630075,1803.0,,-0.026281208935611037,0,-0.024967148488830485,0
2020-04-20,767.0,12.0,0.301369863013698,1669.0,,0.001303780964797914,0,0.002607561929595828,0
2020-04-21,772.0,12.0,0.30410958904109525,1325.0,,0.0,0.08333333333333333,-0.0038860103626943004,0
2020-04-22,784.0,12.0,0.3068493150684925,1441.0,,0.003826530612244898,0,-0.01020408163265306,0
2020-04-23,790.0,14.0,0.3095890410958897,2322.0,,0.0,-0.14285714285714285,-0.0012658227848101266,-0.14285714285714285
2020-04-24,795.0,14.0,0.312328767123287,2698.0,,0.0025157232704402514,0,0.0012578616352201257,0
2020-04-25,804.0,14.0,0.31506849315068425,2467.0,,-0.0024875621890547263,0,-0.008706467661691543,0
2020-04-26,810.0,14.0,0.3178082191780815,2415.0,,0.0012345679012345679,0,-0.006172839506172839,0
2020-04-27,817.0,14.0,0.32054794520547875,1796.0,,0.0012239902080783353,0,-0.0012239902080783353,0.07142857142857142
2020-04-28,822.0,15.0,0.32328767123287605,2999.0,,-0.0036496350364963502,-0.06666666666666667,-0.0024330900243309003,-0.06666666666666667
2020-04-29,837.0,15.0,0.32602739726027324,2436.0,,-0.013142174432497013,0,-0.015531660692951015,0
2020-04-30,843.0,15.0,0.3287671232876705,2454.0,,-0.0011862396204033216,0,-0.004744958481613286,0.06666666666666667
2020-05-01,850.0,15.0,0.3315068493150677,2427.0,,-0.001176470588235294,0,-0.0058823529411764705,0
2020-05-02,857.0,15.0,0.33424657534246505,1731.0,,-0.005834305717619603,0,-0.004667444574095682,0
2020-05-03,864.0,15.0,0.33698630136986224,1968.0,,-0.006944444444444444,0,-0.003472222222222222,0
2020-05-04,872.0,15.0,0.3397260273972595,1490.0,,-0.0022935779816513763,0.06666666666666667,-0.006880733944954129,0
2020-05-05,874.0,15.0,0.34246575342465674,1250.0,,0.0011441647597254005,0,-0.0011441647597254005,0
2020-05-06,878.0,15.0,0.345205479452054,2062.0,,-0.002277904328018223,0,-0.003416856492027335,0
2020-05-07,883.0,15.0,0.34794520547945124,1774.0,,-0.0033975084937712344,0.06666666666666667,-0.0011325028312570782,0
2020-05-08,889.0,15.0,0.3506849315068485,1957.0,,-0.0044994375703037125,0,-0.00562429696287964,0
2020-05-09,891.0,15.0,0.3534246575342457,1978.0,,0.001122334455667789,0,0.002244668911335578,0
2020-05-10,892.0,15.0,0.3561643835616429,1393.0,,0.0033632286995515697,0,-0.0011210762331838565,0
2020-05-11,898.0,16.0,0.35890410958904023,1046.0,,-0.004454342984409799,-0.0625,0.0022271714922048997,-0.0625
2020-05-12,901.0,16.0,0.3616438356164375,1153.0,,-0.0022197558268590455,0,-0.0011098779134295228,0
2020-05-13,903.0,16.0,0.3643835616438347,1946.0,,-0.0011074197120708748,0,0.0,0
2020-05-14,905.0,17.0,0.3671232876712321,1659.0,,0.0022099447513812156,-0.058823529411764705,-0.0022099447513812156,-0.058823529411764705
2020-05-15,907.0,17.0,0.3698630136986292,1794.0,,-0.0011025358324145535,0,0.0,0
2020-05-16,910.0,17.0,0.3726027397260265,1564.0,,0.001098901098901099,0,-0.0032967032967032967,0
