date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-08-08,70727.0,471.0,0.6027397260273955,2844.0,,,0.0002403608240134602,0.006369426751592357,-0.00254499696014252,0.0
2020-08-09,71199.0,474.0,0.6054794520547927,3223.0,,,0.0005618056433376873,0.002109704641350211,0.0030337504740235114,-0.002109704641350211
2020-08-10,71713.0,478.0,0.60821917808219,3450.0,,,-8.366683864850167e-05,-0.0020920502092050207,0.0007948349671607659,-0.0041841004184100415
2020-08-11,72400.0,482.0,0.6109589041095872,3658.0,,,-0.0008977900552486187,-0.006224066390041493,-0.0035220994475138124,-0.002074688796680498
2020-08-12,73068.0,486.0,0.6136986301369844,4397.0,,,-0.00034214704111238845,-0.00205761316872428,-0.0007527234904472546,-0.006172839506172839
2020-08-13,73785.0,489.0,0.6164383561643817,4147.0,,,-0.0005692213864606628,-0.002044989775051125,-0.00025750491292268074,-0.002044989775051125
2020-08-14,74486.0,489.0,0.619178082191779,4576.0,,,-0.0010606019923207043,0.00408997955010225,-0.00036248422522353193,0.002044989775051125
2020-08-15,75185.0,494.0,0.6219178082191762,3356.0,,,-0.0026202034980381725,-0.006072874493927126,-0.0008778346744696416,-0.004048582995951417
2020-08-16,75697.0,498.0,0.6246575342465734,2863.0,,,0.0023250591172701692,-0.004016064257028112,0.0017702154642852425,-0.002008032128514056
2020-08-17,76205.0,501.0,0.6273972602739707,4334.0,,,0.0008267174069942918,-0.001996007984031936,-0.001259759858277016,-0.001996007984031936
2020-08-18,76827.0,502.0,0.6301369863013679,5306.0,,,-0.002473088888021139,0.00398406374501992,-0.0019394223385007874,0.0
2020-08-19,77470.0,505.0,0.6328767123287652,4811.0,,,-0.0003872466761326965,-0.0039603960396039604,0.0007615851297276366,0.0
2020-08-20,78145.0,507.0,0.6356164383561624,4337.0,,,0.00029432465288886043,0.0,-0.00010237379230916884,-0.001972386587771204
2020-08-21,78767.0,509.0,0.6383561643835597,3530.0,,,0.0006601749463607858,-0.001964636542239685,0.003529396828621123,-0.001964636542239685
2020-08-22,79269.0,511.0,0.6410958904109569,4006.0,,,0.0016526006383327655,0.0019569471624266144,0.0045793437535480465,-0.0019569471624266144
2020-08-23,79957.0,513.0,0.6438356164383542,2443.0,,,-0.0005252823392573508,0.0019493177387914235,0.00040021511562464825,0.0019493177387914235
2020-08-24,80528.0,515.0,0.6465753424657514,3056.0,,,-0.001974468507848202,0.0,0.0005960659646334195,0.003883495145631068
2020-08-25,80960.0,518.0,0.6493150684931487,4426.0,,,0.0005064229249011859,-0.003861003861003861,0.004607213438735178,-0.0019305019305019305
2020-08-26,81573.0,519.0,0.6520547945205459,4364.0,,,0.0010910472828019077,0.0038535645472061657,0.0029911858090299484,0.0019267822736030828
2020-08-27,82271.0,521.0,0.6547945205479432,4191.0,,,-0.00037680349090201895,-0.001919385796545105,0.0017016931847187956,0.003838771593090211
2020-08-28,82945.0,522.0,0.6575342465753404,4317.0,,,0.0027246970884320936,0.0,0.0007957079992766291,0.005747126436781609
2020-08-29,83578.0,525.0,0.6602739726027377,3718.0,,,0.002775850104094379,-0.0038095238095238095,0.00023929742276675685,-0.0038095238095238095
2020-08-30,84224.0,528.0,0.6630136986301349,2490.0,,,0.0008786094224924012,0.0,0.001068579027355623,-0.003787878787878789
2020-08-31,84636.0,530.0,0.6657534246575322,3490.0,,,0.0024457677584006805,0.0037735849056603774,0.0016659577484758258,0.0
2020-09-01,85109.0,531.0,0.6684931506849294,3997.0,,,0.0039008800479385258,0.0018832391713747645,0.002761165094173355,0.003766478342749529
2020-09-02,85811.0,534.0,0.6712328767123267,4425.0,,,0.0018062952302152406,-0.0018726591760299626,0.001479996737015068,0.003745318352059925
2020-09-03,86478.0,535.0,0.6739726027397239,5441.0,,,0.0019773815305626865,0.005607476635514018,0.00035847267513124733,0.003738317757009346
2020-09-04,87378.0,536.0,0.6767123287671212,4738.0,,,-0.001831124539357733,0.005597014925373134,-0.0008583396278239372,0.005597014925373134
2020-09-05,88243.0,537.0,0.6794520547945184,4414.0,,,-0.0024024568521015827,0.0,-0.0018245073263601645,0.0074487895716946
2020-09-06,88963.0,540.0,0.6821917808219157,3093.0,,,0.00017985005002079516,-0.003703703703703704,-0.0022368849971336397,-0.003703703703703704
2020-09-07,89582.0,544.0,0.6849315068493129,4324.0,,,-0.0007367551517045835,-0.0036764705882352936,-0.002612131901498069,-0.0018382352941176468
2020-09-08,90387.0,546.0,0.6876712328767102,5048.0,,,-0.0010731631761204598,0.001831501831501832,-0.0030424729219909945,-0.001831501831501832
2020-09-09,91244.0,548.0,0.6904109589041074,4652.0,,,-0.00030686949278856693,0.005474452554744526,-0.001512428214457937,0.0018248175182481753
2020-09-10,92082.0,552.0,0.6931506849315047,5384.0,,,-0.0015203840055602615,-0.0018115942028985507,-0.002410894637388415,-0.0036231884057971015
2020-09-11,92822.0,556.0,0.6958904109589019,4870.0,,,0.0009157311844174873,0.0,-0.0020253819137704427,-0.0035971223021582736
2020-09-12,93475.0,557.0,0.6986301369862992,4998.0,,,0.0005456004279219042,0.007181328545780971,-0.0006739769991976465,0.0035906642728904853
2020-09-13,94211.0,558.0,0.7013698630136964,2739.0,,,-0.00228211143072465,0.0,0.00023351837895787118,0.0017921146953405016
2020-09-14,94764.0,560.0,0.7041095890410937,3928.0,,,-0.0017728251234646066,0.0017857142857142854,-0.0021949263433371324,0.0035714285714285718
2020-09-15,95472.0,563.0,0.7068493150684909,4534.0,,,-0.001864420982068041,-0.003552397868561279,-0.0028385285738226915,0.0017761989342806395
2020-09-16,96301.0,568.0,0.7095890410958882,5384.0,,,-0.0011422518976957664,-0.0035211267605633804,-0.0025129541749306862,-0.00528169014084507
2020-09-17,96999.0,571.0,0.7123287671232854,5968.0,,,-0.0008453695398921639,-0.0017513134851138356,-0.0008659883091578262,0.0
2020-09-18,97824.0,575.0,0.7150684931506827,5928.0,,,-0.0027907262021589795,-0.003478260869565217,-0.0033836277396140013,-0.003478260869565217
2020-09-19,98528.0,580.0,0.7178082191780799,3545.0,,,-0.0011570315037349784,-0.003448275862068965,-0.002973773952582007,-0.003448275862068965
2020-09-20,99049.0,581.0,0.7205479452054772,2263.0,,,0.0023927551010106108,0.0017211703958691911,-0.0015144019626649435,0.0068846815834767644
2020-09-21,99434.0,584.0,0.7232876712328744,3944.0,,,-0.00040227688718144704,0.0017123287671232876,0.001830359836675584,0.0017123287671232876
2020-09-22,99964.0,585.0,0.7260273972602717,4651.0,,,-0.0009303349205714057,0.005128205128205128,0.00037013324796926895,0.005128205128205128
2020-09-23,100683.0,588.0,0.7287671232876689,4622.0,,,-0.0013110455588331695,-0.0017006802721088435,-0.0004270830229532295,0.0017006802721088435
2020-09-24,101299.0,590.0,0.7315068493150662,4516.0,,,-1.9743531525483967e-05,0.001694915254237288,-0.0013919189725466194,0.00847457627118644
2020-09-25,101851.0,592.0,0.7342465753424634,4730.0,,,-0.0005694593082051231,0.0,0.001433466534447379,0.0016891891891891893
2020-09-26,102441.0,595.0,0.7369863013698607,4138.0,,,-0.0017473472535410627,0.0,0.00043927724251032304,0.006722689075630253
2020-09-27,103199.0,597.0,0.7397260273972579,2025.0,,,-0.0037500363375614094,0.005025125628140704,-0.0025775443560499627,0.006700167504187605
2020-09-28,103544.0,601.0,0.7424657534246552,2865.0,,,0.0021440160704627982,0.0,0.0019605191995673336,-0.001663893510815308
2020-09-29,103981.0,605.0,0.7452054794520524,4014.0,,,0.0012502284071128384,0.0,0.0032698281416797307,0.003305785123966942
2020-09-30,104568.0,607.0,0.7479452054794496,4436.0,,,0.0008511208017749214,0.0032948929159802307,0.002457730854563537,0.009884678747940693
2020-10-01,105182.0,610.0,0.7506849315068469,3930.0,,,-0.0013215188910650107,0.006557377049180328,-0.0007796010724268411,0.001639344262295082
2020-10-02,105676.0,612.0,0.7534246575342441,2612.0,,,0.00193042885801885,0.0016339869281045752,0.0023846474128468146,0.00980392156862745
2020-10-03,106087.0,615.0,0.7561643835616414,1990.0,,,0.0021114745444776447,0.006504065040650407,0.002997539755106657,0.004878048780487805
2020-10-04,106458.0,620.0,0.7589041095890386,2050.0,,,0.0011365984707584213,0.0016129032258064516,0.003456762291232223,-0.0016129032258064516
2020-10-05,107025.0,624.0,0.7616438356164359,3210.0,,,-0.00017752861480962393,-0.0016025641025641025,0.0008969866853538892,0.004807692307692308
2020-10-06,107592.0,628.0,0.7643835616438331,3583.0,,,0.0019518179790318985,0.0031847133757961785,0.0011060301881180756,0.007961783439490446
2020-10-07,108268.0,632.0,0.7671232876712304,4083.0,,,0.0015517050282631989,0.006329113924050633,0.0019396312853289985,0.0
2020-10-08,108743.0,639.0,0.7698630136986276,4120.0,,,0.0005241716708201908,-0.004694835680751174,0.003108246048021482,0.0
2020-10-09,109441.0,642.0,0.7726027397260249,3922.0,,,0.000438592483621312,0.00778816199376947,0.0017452325910764705,0.009345794392523364
2020-10-10,110076.0,649.0,0.7753424657534221,2805.0,,,0.000853955448962535,-0.0015408320493066256,0.0016079799411315818,0.004622496147919877
2020-10-11,110568.0,655.0,0.7780821917808194,2717.0,,,0.0022339193980175096,-0.003053435114503817,0.0018359742420953624,-0.003053435114503817
2020-10-12,111116.0,658.0,0.7808219178082166,6450.0,,,0.0010349544620036721,0.0060790273556231,0.0014399366427877169,-0.001519756838905775
2020-10-13,111893.0,664.0,0.7835616438356139,8055.0,,,-0.0008132769699623747,0.0045180722891566254,-0.0008490254082024793,-0.0045180722891566254
2020-10-14,112737.0,672.0,0.7863013698630111,4177.0,,,0.0003725484978312355,-0.005952380952380952,-0.0006120439607227441,-0.001488095238095238
2020-10-15,113269.0,676.0,0.7890410958904084,8554.0,,,0.002480819994879446,0.004437869822485207,0.002489648535786491,0.004437869822485207
2020-10-16,114015.0,684.0,0.7917808219178056,8014.0,,,0.0012542209358417753,0.0014619883040935672,0.00012279086085164234,-0.005847953216374269
2020-10-17,114744.0,690.0,0.7945205479452029,5701.0,,,0.000723349369030189,0.0057971014492753615,-0.0005054730530572403,0.0
2020-10-18,115483.0,694.0,0.7972602739726001,4959.0,,,-0.00038100846011967127,0.0,-0.0012988924776806974,0.002881844380403458
2020-10-19,116146.0,701.0,0.7999999999999974,6002.0,,,0.00038744339021576287,-0.007132667617689016,-0.0004735419213748213,-0.0057061340941512145
2020-10-20,116832.0,710.0,0.8027397260273946,7935.0,,,-3.4237195288961933e-05,-0.008450704225352112,0.0006248288140235553,-0.007042253521126761
