date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-13,11.0,0.0,0.531506849315067,,,0.18181818181818182,0,1,0
2020-07-14,11.0,0.0,0.5342465753424642,,,0,0,0,0
2020-07-15,11.0,0.0,0.5369863013698615,,,0.9090909090909091,0,0.09090909090909091,0
2020-07-16,11.0,0.0,0.5397260273972587,,,0.2727272727272727,0,0,1
2020-07-17,15.0,0.0,0.542465753424656,,,-0.2,0,-0.26666666666666666,1
2020-07-18,15.0,0.0,0.5452054794520532,,,0.06666666666666667,0,0.6,0
2020-07-19,15.0,0.0,0.5479452054794505,,,0.4666666666666667,0,1,0
2020-07-20,17.0,0.0,0.5506849315068477,,,1,0,1.0,0
2020-07-21,17.0,0.0,0.5534246575342451,,,0,0,0.058823529411764705,0
2020-07-22,27.0,0.0,0.5561643835616422,,,-0.3333333333333333,0,-0.25925925925925924,0
2020-07-23,30.0,0.0,0.5589041095890395,,,-0.1,1,1,0
2020-07-24,31.0,0.0,0.5616438356164367,,,-0.03225806451612903,1,0.2903225806451613,1
2020-07-25,32.0,0.0,0.564383561643834,,,0.25,0,0.75,0
2020-07-26,39.0,0.0,0.5671232876712312,,,0.3076923076923077,0,-0.1794871794871795,0
2020-07-27,62.0,0.0,0.5698630136986285,,,-0.06451612903225806,0,0.04838709677419355,0
2020-07-28,62.0,0.0,0.5726027397260257,,,0.016129032258064516,0,0,0
2020-07-29,63.0,0.0,0.575342465753423,,,0.031746031746031744,0,-0.015873015873015872,0
2020-07-30,63.0,1.0,0.5780821917808202,,,0.6190476190476191,-1.0,0.873015873015873,-1.0
2020-07-31,63.0,2.0,0.5808219178082175,,,0.15873015873015872,0.0,0.031746031746031744,-0.5
2020-08-01,72.0,2.0,0.5835616438356147,,,0.2222222222222222,0,-0.06944444444444445,0
2020-08-02,91.0,2.0,0.5863013698630121,,,-0.2087912087912088,0,-0.2087912087912088,0
2020-08-03,110.0,2.0,0.5890410958904092,,,0.06363636363636363,0,0.2636363636363636,0
2020-08-04,111.0,2.0,0.5917808219178065,,,-0.009009009009009009,0,0.08108108108108109,0
2020-08-05,114.0,2.0,0.5945205479452037,,,-0.02631578947368421,0,0.09649122807017543,0
2020-08-06,153.0,2.0,0.5972602739726011,,,0.10457516339869281,0,-0.17647058823529413,0
2020-08-07,163.0,3.0,0.5999999999999982,,,-0.049079754601226995,-0.3333333333333333,-0.049079754601226995,0.0
2020-08-08,188.0,3.0,0.6027397260273955,,,-0.11170212765957446,0,-0.13297872340425532,0
2020-08-09,188.0,3.0,0.6054794520547927,,,0,0,0,0
