date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-03-25,478.0,3.0,0.2301369863013695,1181.0,,,0.02510460251046025,1.0,-0.0020920502092050207,1.0
2020-03-26,526.0,6.0,0.23287671232876675,1075.0,,,-0.02091254752851711,-0.3333333333333333,-0.02281368821292776,-0.16666666666666666
2020-03-27,573.0,6.0,0.235616438356164,1384.0,,,0.013961605584642234,0.16666666666666666,-0.02443280977312391,0.6666666666666666
2020-03-28,634.0,8.0,0.23835616438356125,999.0,,,-0.033123028391167195,0.125,-0.04100946372239748,0.0
2020-03-29,686.0,10.0,0.2410958904109585,597.0,,,-0.016034985422740525,0.1,-0.033527696793002916,0.4
2020-03-30,733.0,12.0,0.24383561643835575,1125.0,,,-0.03683492496589359,0.16666666666666666,-0.040927694406548434,0.08333333333333333
2020-03-31,757.0,13.0,0.246575342465753,1288.0,,,-0.001321003963011889,0.15384615384615385,-0.022457067371202115,0.2307692307692308
2020-04-01,805.0,18.0,0.24931506849315024,1095.0,,,-0.016149068322981366,0.1111111111111111,-0.049689440993788817,-0.1111111111111111
2020-04-02,842.0,19.0,0.2520547945205475,1064.0,,,-0.0011876484560570072,0.05263157894736842,-0.011876484560570073,0.0
2020-04-03,897.0,20.0,0.25479452054794477,1188.0,,,-0.02452619843924192,0.15,-0.0379041248606466,-0.05
2020-04-04,937.0,23.0,0.257534246575342,655.0,,,-0.005336179295624333,-0.043478260869565216,-0.004268943436499468,0.13043478260869565
2020-04-05,978.0,26.0,0.26027397260273927,489.0,,,-0.012269938650306749,0.1153846153846154,-0.02862985685071575,0.038461538461538464
2020-04-06,998.0,30.0,0.2630136986301365,1202.0,,,-0.003006012024048096,-0.03333333333333333,-0.007014028056112225,-0.03333333333333333
2020-04-07,1021.0,33.0,0.26575342465753377,1214.0,,,-0.015670910871694418,0.030303030303030307,-0.01762977473065622,0.060606060606060615
2020-04-08,1056.0,40.0,0.268493150684931,1144.0,,,-0.02556818181818182,-0.1,-0.02462121212121212,-0.15
2020-04-09,1092.0,42.0,0.27123287671232826,1234.0,,,-0.008241758241758242,-0.023809523809523808,-0.024725274725274724,0.023809523809523808
2020-04-10,1125.0,46.0,0.2739726027397255,1232.0,,,-0.010666666666666666,-0.08695652173913042,-0.017777777777777778,-0.08695652173913042
2020-04-11,1160.0,48.0,0.27671232876712276,572.0,,,0.0008620689655172414,0.08333333333333333,-0.02413793103448276,-0.02083333333333333
2020-04-12,1189.0,54.0,0.27945205479452,554.0,,,-0.01345668629100084,-0.037037037037037035,-0.011774600504625737,-0.0925925925925926
2020-04-13,1206.0,57.0,0.28219178082191726,541.0,,,-0.003316749585406302,0.0,-0.00746268656716418,-0.03508771929824561
2020-04-14,1213.0,61.0,0.2849315068493145,1168.0,,,-0.0016488046166529267,0.016393442622950817,-0.0008244023083264633,-0.06557377049180327
2020-04-15,1221.0,64.0,0.28767123287671176,1023.0,,,0.000819000819000819,-0.03125,-0.001638001638001638,0.0
2020-04-16,1248.0,65.0,0.290410958904109,1193.0,,,-0.014423076923076926,0.030769230769230767,-0.014423076923076926,0.030769230769230767
2020-04-17,1269.0,65.0,0.29315068493150626,1250.0,,,-0.006304176516942475,0.0,-0.007880220646178092,0.015384615384615384
2020-04-18,1305.0,71.0,0.2958904109589035,685.0,,,-0.022222222222222227,-0.07042253521126761,-0.02375478927203065,-0.04225352112676056
2020-04-19,1318.0,75.0,0.29863013698630075,537.0,,,0.0015174506828528073,-0.04,-0.006069802731411229,-0.02666666666666667
2020-04-20,1331.0,78.0,0.301369863013698,1174.0,,,-0.0037565740045078892,-0.02564102564102564,-0.009767092411720512,-0.01282051282051282
2020-04-21,1336.0,83.0,0.30410958904109525,1478.0,,,0.0007485029940119763,-0.060240963855421686,-0.00374251497005988,-0.04819277108433735
2020-04-22,1345.0,84.0,0.3068493150684925,1457.0,,,-0.0022304832713754648,0.023809523809523808,-0.0022304832713754648,-0.011904761904761904
2020-04-23,1354.0,87.0,0.30958904109588975,1510.0,,,0.0,0.0,-0.004431314623338257,-0.011494252873563218
2020-04-24,1367.0,87.0,0.312328767123287,1380.0,,,-0.001463057790782736,0.011494252873563218,-0.008778346744696415,0.0
2020-04-25,1374.0,88.0,0.31506849315068425,1012.0,,,-0.001455604075691412,0.022727272727272728,-0.004366812227074236,0.0
2020-04-26,1389.0,89.0,0.3178082191780815,831.0,,,-0.007199424046076314,0.011235955056179777,-0.007919366450683946,0.0
2020-04-27,1397.0,90.0,0.32054794520547875,826.0,,,-0.005726556907659271,0.011111111111111113,-0.0035790980672870437,0.0
2020-04-28,1403.0,90.0,0.323287671232876,1360.0,,,-0.004276550249465432,0.011111111111111113,-0.002138275124732716,0.0
2020-04-29,1409.0,93.0,0.32602739726027324,1370.0,,,0.0,-0.03225806451612903,-0.003548616039744499,-0.03225806451612903
2020-04-30,1418.0,96.0,0.3287671232876705,1382.0,,,-0.0042313117066290545,-0.010416666666666666,-0.004936530324400564,-0.02083333333333333
2020-05-01,1429.0,97.0,0.33150684931506774,771.0,,,-0.006997900629811057,-0.010309278350515464,-0.006997900629811057,-0.010309278350515464
2020-05-02,1434.0,100.0,0.334246575342465,535.0,,,-0.0027894002789400282,-0.02,-0.0027894002789400282,-0.03
2020-05-03,1439.0,102.0,0.33698630136986224,616.0,,,-0.0006949270326615705,-0.00980392156862745,-0.003474635163307853,-0.0196078431372549
2020-05-04,1439.0,104.0,0.3397260273972595,1338.0,,,0.0020847810979847115,-0.009615384615384616,0.0006949270326615705,-0.019230769230769232
2020-05-05,1439.0,105.0,0.34246575342465674,1449.0,,,0.0020847810979847115,-0.009523809523809523,0.0,-0.009523809523809523
2020-05-06,1445.0,105.0,0.345205479452054,1055.0,,,-0.0034602076124567475,0.0,-0.0034602076124567475,0.0
2020-05-07,1448.0,107.0,0.34794520547945124,1049.0,,,-0.0006906077348066298,-0.009345794392523364,-0.0013812154696132596,-0.009345794392523364
2020-05-08,1449.0,107.0,0.3506849315068485,1176.0,,,0.0,0.0,-0.0006901311249137336,0.009345794392523364
2020-05-09,1450.0,108.0,0.35342465753424573,625.0,,,0.0,-0.009259259259259259,-0.0006896551724137927,-0.009259259259259259
2020-05-10,1454.0,109.0,0.356164383561643,537.0,,,-0.002751031636863824,-0.009174311926605505,-0.002751031636863824,-0.009174311926605505
2020-05-11,1457.0,110.0,0.35890410958904023,1182.0,,,-0.0013726835964310224,-0.00909090909090909,-0.002059025394646534,-0.00909090909090909
2020-05-12,1460.0,110.0,0.3616438356164375,1147.0,,,-0.002054794520547945,0.0,-0.0013698630136986301,0.0
2020-05-13,1461.0,110.0,0.36438356164383473,984.0,,,0.0,0.0,-0.0006844626967830253,0.0
2020-05-14,1463.0,111.0,0.367123287671232,1023.0,,,-0.000683526999316473,0.0,0.0,-0.009009009009009007
2020-05-15,1464.0,111.0,0.36986301369862923,1151.0,,,-0.0006830601092896175,0.009009009009009007,0.0006830601092896175,0.0
2020-05-16,1465.0,111.0,0.3726027397260265,511.0,,,-0.0006825938566552901,0.0,-0.0006825938566552901,0.0
2020-05-17,1465.0,111.0,0.3753424657534237,479.0,,,0.0,0.0,0.0,0.0
2020-05-18,1466.0,111.0,0.378082191780821,1128.0,,,-0.0006821282401091405,0.0,-0.0006821282401091405,0.0
2020-05-19,1466.0,111.0,0.3808219178082182,981.0,,,0.0006821282401091405,0.0,0.0,0.0
2020-05-20,1467.0,111.0,0.3835616438356155,909.0,,,-0.0006816632583503749,0.0,0.0006816632583503749,0.0
