date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-19,1028.0,15.0,0.5479452054794505,,,0.0038910505836575876,0,-0.0038910505836575876,0
2020-07-20,1039.0,15.0,0.5506849315068477,,,-0.004812319538017324,0,-0.008662175168431183,0
2020-07-21,1049.0,16.0,0.5534246575342451,,,-0.0019065776930409914,-0.0625,-0.00667302192564347,-0.0625
2020-07-22,1073.0,16.0,0.5561643835616422,,,-0.0130475302889096,0,-0.008387698042870456,0
2020-07-23,1085.0,16.0,0.5589041095890395,,,-0.0064516129032258064,0.0625,-0.0027649769585253456,0
2020-07-24,1104.0,16.0,0.5616438356164367,,,-0.009963768115942028,0,-0.010869565217391304,0
2020-07-25,1117.0,16.0,0.564383561643834,,,-0.008952551477170993,0,-0.008952551477170993,0
2020-07-26,1131.0,16.0,0.5671232876712312,,,-0.007073386383731211,0,-0.004420866489832007,0
2020-07-27,1137.0,16.0,0.5698630136986285,,,-0.003518029903254178,0,0.016710642040457344,0
2020-07-28,1145.0,16.0,0.5726027397260257,,,-0.004366812227074236,0,0.005240174672489083,0
2020-07-29,1155.0,16.0,0.575342465753423,,,0.004329004329004329,0,0.003463203463203463,0
2020-07-30,1160.0,17.0,0.5780821917808202,,,0.0034482758620689655,-0.058823529411764705,0.0,-0.058823529411764705
2020-07-31,1168.0,17.0,0.5808219178082175,,,-0.0008561643835616438,0,0.012842465753424657,0
2020-08-01,1171.0,17.0,0.5835616438356147,,,0.0,0,0.010247651579846286,0
2020-08-02,1177.0,17.0,0.5863013698630121,,,0.002548853016142736,0,0.0076465590484282074,0
2020-08-03,1179.0,17.0,0.5890410958904092,,,0.019508057675996608,0,0.002544529262086514,0
2020-08-04,1182.0,17.0,0.5917808219178065,,,0.009306260575296108,0,0.005922165820642978,0
2020-08-05,1197.0,17.0,0.5945205479452037,,,-0.000835421888053467,0,-0.004177109440267335,0
2020-08-06,1206.0,17.0,0.5972602739726011,,,-0.003316749585406302,0,0.0,0
2020-08-07,1213.0,17.0,0.5999999999999982,,,0.013190436933223413,0,0.006595218466611707,0
2020-08-08,1216.0,17.0,0.6027397260273955,,,0.009868421052631578,0,0.004934210526315789,0
2020-08-09,1225.0,17.0,0.6054794520547927,,,0.004897959183673469,0,0.006530612244897959,0
2020-08-10,1250.0,17.0,0.60821917808219,,,-0.016,0,-0.012,0
2020-08-11,1264.0,17.0,0.6109589041095872,,,-0.0031645569620253164,0,-0.004746835443037975,0.11764705882352941
2020-08-12,1278.0,17.0,0.6136986301369844,,,-0.003129890453834116,0,-0.005477308294209703,0
2020-08-13,1283.0,17.0,0.6164383561643817,,,0.003117692907248636,0,0.004676539360872954,0
2020-08-14,1306.0,17.0,0.619178082191779,,,-0.006125574272588055,0,-0.011485451761102604,0
2020-08-15,1321.0,17.0,0.6219178082191762,,,-0.004542013626040878,0,-0.006056018168054504,0
