date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-05-06,1120.0,2.0,0.345205479452054,,,0.022321428571428572,0,0.08571428571428572,0
2020-05-07,1124.0,3.0,0.34794520547945124,,,0.0071174377224199285,-0.3333333333333333,0.18327402135231316,0.3333333333333333
2020-05-08,1133.0,3.0,0.3506849315068485,,,0.00617828773168579,0,0.1853486319505737,0.3333333333333333
2020-05-09,1135.0,3.0,0.3534246575342457,,,0.02026431718061674,0.3333333333333333,0.1947136563876652,0
2020-05-10,1189.0,3.0,0.3561643835616429,,,-0.02691337258200168,0,-0.045416316232127836,0
2020-05-11,1210.0,3.0,0.35890410958904023,,,0.04049586776859504,0,-0.017355371900826446,0
2020-05-12,1227.0,3.0,0.3616438356164375,,,0.08149959250203749,1.0,0.14751426242868787,1
2020-05-13,1256.0,3.0,0.3643835616438347,,,0.05652866242038217,0,-0.02308917197452229,0
2020-05-14,1268.0,3.0,0.3671232876712321,,,0.15615141955835962,0.6666666666666666,0.17113564668769715,1
2020-05-15,1284.0,3.0,0.3698630136986292,,,0.15809968847352024,0.3333333333333333,0.15654205607476634,0.6666666666666666
2020-05-16,1309.0,4.0,0.3726027397260265,,,0.15126050420168066,-0.25,-0.019098548510313215,-0.25
2020-05-17,1331.0,4.0,0.3753424657534237,,,-0.01652892561983471,0,0.19383921863260706,0.5
2020-05-18,1401.0,4.0,0.37808219178082103,,,-0.049964311206281226,0,0.06423982869379015,0.5
2020-05-19,1518.0,7.0,0.3808219178082182,,,0.0533596837944664,0.14285714285714285,0.06455862977602109,-0.42857142857142855
2020-05-20,1618.0,7.0,0.3835616438356155,,,-0.06180469715698393,0,0.06798516687268233,0.14285714285714285
2020-05-21,1828.0,9.0,0.3863013698630127,,,0.010393873085339168,0.2222222222222222,-0.02954048140043764,-0.1111111111111111
2020-05-22,2047.0,10.0,0.38904109589041,,,-0.0009770395701025891,0.1,-0.048851978505129456,-0.1
2020-05-23,2270.0,10.0,0.3917808219178072,,,-0.09823788546255506,0,-0.06784140969162995,0
