date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-06-30,5351.0,31.0,0.4958904109589027,,,,-0.0016819286114744911,0.0,0.0037376191366099796,0.03225806451612903
2020-07-01,5391.0,33.0,0.49863013698629993,,,,-0.002596920793915785,-0.060606060606060615,-0.0018549434242255609,-0.060606060606060615
2020-07-02,5404.0,33.0,0.5013698630136972,,,,0.008882309400444115,0.0,0.0116580310880829,0.0
2020-07-03,5450.0,46.0,0.5041095890410945,,,,0.0253211009174312,-0.2391304347826087,0.0067889908256880726,-0.2608695652173913
2020-07-04,5521.0,33.0,0.5068493150684917,,,,0.003079152327476905,0.42424242424242425,0.0,0.3939393939393939
2020-07-05,5570.0,34.0,0.509589041095889,,,,0.00466786355475763,-0.029411764705882363,0.0021543985637342907,-0.029411764705882363
2020-07-06,5610.0,34.0,0.5123287671232862,,,,0.010160427807486631,0.0,0.0023172905525846704,0.0
2020-07-07,5610.0,34.0,0.5150684931506835,,,,0.00516934046345811,0.029411764705882363,0.00819964349376114,0.029411764705882363
2020-07-08,5636.0,34.0,0.5178082191780807,,,,0.0007097232079489,0.0,0.001596877217885025,0.029411764705882363
2020-07-09,5697.0,34.0,0.520547945205478,,,,0.002632964718272775,0.0,0.010707389854309286,0.0
2020-07-10,5881.0,36.0,0.5232876712328752,,,,-0.017173950008501956,-0.027777777777777776,-0.02125488862438361,-0.027777777777777776
2020-07-11,5969.0,37.0,0.5260273972602725,,,,-0.002848048249287988,-0.027027027027027032,-0.004523370748869157,-0.027027027027027032
2020-07-12,6044.0,37.0,0.5287671232876697,,,,-0.002316346790205162,0.0,-0.002481800132362674,0.0
2020-07-13,6141.0,37.0,0.531506849315067,,,,-0.0071649568474189875,0.0,-0.002605438853606905,0.027027027027027032
2020-07-14,6170.0,38.0,0.5342465753424642,,,,0.0027552674230145865,0.0,0.002917341977309562,0.02631578947368421
2020-07-15,6200.0,38.0,0.5369863013698615,,,,0.0008064516129032258,0.02631578947368421,0.006612903225806452,0.02631578947368421
2020-07-16,6276.0,38.0,0.5397260273972587,,,,0.0073295092415551315,0.0,-0.003027405991077119,0.0
2020-07-17,6359.0,39.0,0.542465753424656,,,,-0.003774178329926089,0.0,-0.003774178329926089,-0.02564102564102564
2020-07-18,6430.0,39.0,0.5452054794520532,,,,-0.0015552099533437016,0.0,-0.0007776049766718508,0.0
2020-07-19,6491.0,39.0,0.5479452054794505,,,,-0.00015405946695424435,0.0,-0.009397627484208904,0.0
2020-07-20,6544.0,39.0,0.5506849315068477,,,,0.004278728606356968,0.02564102564102564,0.0004584352078239608,0.0
2020-07-21,6590.0,40.0,0.553424657534245,,,,0.0001517450682852807,0.025,0.0012139605462822456,-0.025
2020-07-22,6625.0,41.0,0.5561643835616422,,,,0.005433962264150944,0.0,0.005433962264150944,0.024390243902439025
2020-07-23,6747.0,41.0,0.5589041095890395,,,,-0.009633911368015412,0.0,-0.005335704757670075,0.024390243902439025
2020-07-24,6806.0,42.0,0.5616438356164367,,,,0.0,-0.023809523809523808,0.004407875404055245,-0.023809523809523808
2020-07-25,6867.0,42.0,0.564383561643834,,,,0.0007281199941750401,0.0,0.007572447939420417,0.023809523809523808
2020-07-26,6927.0,42.0,0.5671232876712312,,,,-0.0086617583369424,0.0,0.005485780280063518,0.0
2020-07-27,7008.0,43.0,0.5698630136986285,,,,-0.003567351598173516,-0.02325581395348837,-0.0037100456621004564,-0.02325581395348837
2020-07-28,7055.0,45.0,0.5726027397260257,,,,0.0009922041105598868,-0.04444444444444445,-0.0035435861091424525,-0.04444444444444445
2020-07-29,7126.0,46.0,0.575342465753423,,,,0.0,0.021739130434782608,-0.0007016559079427449,-0.021739130434782608
2020-07-30,7183.0,46.0,0.5780821917808202,,,,0.004037310316023945,0.021739130434782608,0.005707921481275234,0.0
2020-07-31,7242.0,46.0,0.5808219178082175,,,,0.004142502071251036,0.0,0.003175918254625793,0.0
2020-08-01,7308.0,46.0,0.5835616438356147,,,,0.006431308155446087,0.021739130434782608,-0.0005473453749315818,0.0
2020-08-02,7308.0,46.0,0.586301369863012,,,,0.013409961685823757,0.0,0.011357416529830322,0.0
2020-08-03,7364.0,46.0,0.5890410958904092,,,,-0.00013579576317218902,0.0,0.011271048343291687,0.021739130434782608
2020-08-04,7418.0,46.0,0.5917808219178065,,,,-0.004313831221353465,0.0,0.011323806956052843,0.0
2020-08-05,7489.0,48.0,0.5945205479452037,,,,-0.0006676458806249165,-0.04166666666666666,0.003204700226999599,-0.02083333333333333
