date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-02,1190.0,318.0,0.5013698630136972,,,-0.009243697478991597,-0.009433962264150943,-0.018487394957983194,-0.006289308176100629
2020-07-03,1221.0,325.0,0.5041095890410945,,,0.005733005733005733,0.009230769230769232,-0.004095004095004095,-0.006153846153846154
2020-07-04,1240.0,335.0,0.5068493150684917,,,0.004032258064516129,-0.020895522388059702,0.004032258064516129,-0.023880597014925373
2020-07-05,1248.0,337.0,0.509589041095889,,,0.0008012820512820513,-0.002967359050445104,-0.002403846153846154,0.002967359050445104
2020-07-06,1265.0,338.0,0.5123287671232862,,,0.04980237154150197,0.15384615384615385,0.006324110671936759,0.0029585798816568047
2020-07-07,1284.0,345.0,0.5150684931506835,,,0.010903426791277258,0.0,-0.004672897196261682,-0.014492753623188406
2020-07-08,1297.0,348.0,0.5178082191780807,,,0.0038550501156515036,0.005747126436781609,-0.002313030069390902,0.017241379310344827
2020-07-09,1318.0,351.0,0.520547945205478,,,-0.00834597875569044,0.002849002849002849,-0.007587253414264037,-0.002849002849002849
2020-07-10,1356.0,361.0,0.5232876712328752,,,-0.008849557522123894,-0.013850415512465374,-0.017699115044247787,-0.019390581717451522
2020-07-11,1380.0,364.0,0.5260273972602725,,,0.0,-0.0027472527472527475,-0.002898550724637681,0.013736263736263736
2020-07-12,1389.0,365.0,0.5287671232876697,,,-0.0028797696184305254,0.005479452054794521,-0.0064794816414686825,0.010958904109589041
2020-07-13,1469.0,418.0,0.531506849315067,,,-0.037440435670524165,-0.12200956937799043,-0.049693669162695714,-0.11483253588516747
2020-07-14,1502.0,425.0,0.5342465753424642,,,-0.013315579227696404,-0.011764705882352941,-0.015312916111850865,-0.007058823529411765
2020-07-15,1520.0,430.0,0.5369863013698615,,,-0.005263157894736842,0.009302325581395349,-0.003947368421052632,-0.009302325581395349
2020-07-16,1530.0,434.0,0.5397260273972587,,,0.00065359477124183,-0.004608294930875576,-0.00130718954248366,-0.0069124423963133645
2020-07-17,1556.0,439.0,0.542465753424656,,,-0.007712082262210797,-0.004555808656036446,-0.007069408740359897,-0.00683371298405467
2020-07-18,1580.0,441.0,0.5452054794520532,,,-0.002531645569620253,0.013605442176870748,-0.013924050632911392,0.009070294784580499
2020-07-19,1585.0,444.0,0.5479452054794505,,,-0.0031545741324921135,0.0045045045045045045,-0.0018927444794952682,-0.0045045045045045045
2020-07-20,1610.0,446.0,0.5506849315068477,,,-0.011180124223602485,0.006726457399103139,-0.013043478260869565,0.002242152466367713
2020-07-21,1623.0,448.0,0.5534246575342451,,,-0.0018484288354898336,0.004464285714285714,-0.008009858287122612,0.0
2020-07-22,1633.0,457.0,0.5561643835616422,,,0.001224739742804654,-0.0175054704595186,0.009797917942437232,-0.00437636761487965
2020-07-23,1644.0,459.0,0.5589041095890395,,,-0.0018248175182481751,-0.002178649237472767,-0.004866180048661801,0.0
2020-07-24,1658.0,462.0,0.5616438356164367,,,0.0006031363088057901,-0.0021645021645021645,-0.005428226779252111,-0.006493506493506494
2020-07-25,1678.0,470.0,0.564383561643834,,,-0.010727056019070322,-0.00425531914893617,0.004767580452920143,-0.00851063829787234
2020-07-26,1678.0,475.0,0.5671232876712312,,,0.0011918951132300357,-0.008421052631578947,0.0005959475566150178,-0.010526315789473684
2020-07-27,1685.0,480.0,0.5698630136986285,,,-0.0017804154302670622,-0.004166666666666667,0.0,-0.004166666666666667
2020-07-28,1695.0,484.0,0.5726027397260257,,,-0.0058997050147492625,-0.004132231404958678,0.007079646017699115,-0.002066115702479339
2020-07-29,1707.0,485.0,0.575342465753423,,,0.008201523140011716,0.012371134020618556,-0.004100761570005858,0.008247422680412371
2020-07-30,1715.0,486.0,0.5780821917808202,,,-0.0029154518950437317,0.00205761316872428,0.0011661807580174927,0.00823045267489712
2020-07-31,1730.0,488.0,0.5808219178082175,,,-0.005780346820809248,-0.004098360655737705,-0.005202312138728324,-0.004098360655737705
2020-08-01,1732.0,494.0,0.5835616438356147,,,0.015011547344110854,-0.004048582995951417,0.005196304849884526,-0.012145748987854251
2020-08-02,1734.0,495.0,0.5863013698630121,,,-0.0005767012687427913,-0.00202020202020202,-0.0011534025374855825,-0.00202020202020202
2020-08-03,1738.0,498.0,0.5890410958904092,,,0.0017261219792865361,0.0,0.004027617951668585,-0.002008032128514056
2020-08-04,1738.0,500.0,0.5917808219178065,,,0.012658227848101266,0.002,0.007479861910241657,0.006
2020-08-05,1764.0,507.0,0.5945205479452037,,,-0.011904761904761904,-0.0039447731755424065,-0.010770975056689343,-0.009861932938856016
2020-08-06,1767.0,509.0,0.5972602739726011,,,0.003961516694963215,0.005893909626719057,0.0,0.0
2020-08-07,1772.0,509.0,0.5999999999999982,,,0.000564334085778781,0,0.001128668171557562,0.003929273084479371
2020-08-08,1800.0,513.0,0.6027397260273955,,,-0.009444444444444445,-0.007797270955165692,-0.011666666666666667,-0.005847953216374269
2020-08-09,1801.0,513.0,0.6054794520547927,,,-0.000555247084952804,0,0.0,0.007797270955165692
2020-08-10,1808.0,516.0,0.60821917808219,,,0.0022123893805309734,-0.001937984496124031,-0.00165929203539823,0.007751937984496124
2020-08-11,1830.0,519.0,0.6109589041095872,,,-0.004918032786885246,0.0038535645472061657,-0.009289617486338797,-0.0019267822736030828
2020-08-12,1835.0,524.0,0.6136986301369844,,,0.0010899182561307902,-0.0057251908396946565,0.0016348773841961854,-0.0057251908396946565
2020-08-13,1845.0,529.0,0.6164383561643817,,,-0.003794037940379404,-0.005671077504725898,-0.002168021680216802,-0.003780718336483932
2020-08-14,1851.0,529.0,0.619178082191779,,,0.0005402485143165856,0.003780718336483932,-0.0016207455429497568,0.003780718336483932
2020-08-15,1862.0,529.0,0.6219178082191762,,,-0.0021482277121374865,0.001890359168241966,-0.0005370569280343716,0.001890359168241966
2020-08-16,1862.0,529.0,0.6246575342465734,,,0.0005370569280343716,0.007561436672967864,0.001611170784103115,0
2020-08-17,1873.0,531.0,0.6273972602739707,,,-0.0037373198077949813,0.009416195856873822,-0.002135611318739989,-0.0018832391713747645
2020-08-18,1886.0,536.0,0.6301369863013679,,,-0.0042417815482502655,-0.005597014925373134,-0.0042417815482502655,-0.005597014925373134
2020-08-19,1893.0,538.0,0.6328767123287652,,,0.0005282620179609086,0.0,-0.001584786053882726,0.0037174721189591076
2020-08-20,1896.0,540.0,0.6356164383561624,,,0.0015822784810126582,0.001851851851851852,0.0058016877637130804,-0.001851851851851852
2020-08-21,1903.0,542.0,0.6383561643835597,,,-0.0021019442984760903,0.0,-0.0021019442984760903,-0.0036900369003690036
2020-08-22,1910.0,543.0,0.6410958904109569,,,0.0015706806282722514,0.0,-0.0015706806282722514,0.0
