date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-09-28,731693.0,7997.0,0.7424657534246552,115523.0,,-5.193434951543885e-05,-0.001375515818431912,4.783426929053578e-05,-0.0011254220332624733
2020-09-29,739835.0,8062.0,0.7452054794520524,114940.0,,0.00025816567207553035,-0.0009923096005953857,0.00027303385214270747,-0.0008682709005209626
2020-09-30,747992.0,8130.0,0.7479452054794496,112098.0,,0.00011230066631728682,-0.0015990159901599016,0.00027406710232195,-0.0007380073800738007
2020-10-01,756113.0,8195.0,0.7506849315068469,113546.0,,0.0002512851914991542,-0.0010982306284319707,0.00037031501905138517,-0.0009762050030506406
2020-10-02,764250.0,8262.0,0.7534246575342441,114857.0,,0.00027216225057245666,-0.0010893246187363835,0.0003742230945371279,-0.00012103606874848704
2020-10-03,772422.0,8325.0,0.7561643835616414,103219.0,,0.00024209564201951782,-0.0009609609609609609,0.00047901276763220104,0.0012012012012012011
2020-10-04,780654.0,8384.0,0.7589041095890386,104402.0,,0.00018830365309086997,-0.00035782442748091603,0.0002830959682522603,0.0014312977099236641
2020-10-05,788813.0,8441.0,0.7616438356164359,115632.0,,9.25441137506608e-05,0.00023693875133278048,0.0004893428480514393,0.0017770406349958536
2020-10-06,797146.0,8498.0,0.7643835616438331,112421.0,,1.379922874856049e-05,0.00011767474699929395,0.0005306430691491898,0.002118145445987291
2020-10-07,805387.0,8553.0,0.7671232876712304,116608.0,,0.00015023833262766843,0.0008184262831754939,0.0004755477801355125,0.002221442768619198
2020-10-08,813698.0,8609.0,0.7698630136986276,117101.0,,0.00011060614626065199,0.00011615750958299454,0.0005309095020511295,0.0013938901149959345
2020-10-09,822043.0,8667.0,0.7726027397260249,115295.0,,9.488554734971285e-05,0.000923041421483789,0.0005924264302475662,0.0014999423099111573
2020-10-10,830402.0,8722.0,0.7753424657534221,113102.0,,0.00022037519177458629,0.0020637468470534283,0.0006454705070556188,0.0021783994496675074
2020-10-11,838781.0,8778.0,0.7780821917808194,109301.0,,8.822326685988357e-05,0.0017088174982911825,0.0005269551885414667,0.0014809751651856916
2020-10-12,847013.0,8837.0,0.7808219178082166,115605.0,,0.0003695338796452947,0.0014710874731243635,0.0006080190032502452,0.0014710874731243635
2020-10-13,855357.0,8895.0,0.7835616438356139,114992.0,,0.00048167022658375394,0.0019111860595840359,0.0006827558551575541,0.0019111860595840359
2020-10-14,863719.0,8957.0,0.7863013698630111,115328.0,,0.0003033393962619787,0.00133973428603327,0.0006680413421494722,0.0015630233337054818
2020-10-15,872120.0,9014.0,0.7890410958904084,116103.0,,0.00039214786955923497,0.0012203239405369425,0.0007269641792413888,0.002218770800976259
2020-10-16,880543.0,9080.0,0.7917808219178056,117005.0,,0.0004644861182247772,0.0005506607929515419,0.0007109249633464805,0.0006607929515418502
2020-10-17,889085.0,9153.0,0.7945205479452029,112131.0,,0.00039703740362282574,0.00010925379656943078,0.0005736234443275952,0.000546268982847154
2020-10-18,897538.0,9224.0,0.7972602739726001,101403.0,,0.0004100104953773545,-0.0002168256721595837,0.0005459378878665862,0.0004336513443191674
2020-10-19,906083.0,9296.0,0.7999999999999974,116249.0,,0.0002229376337487846,0.0,0.0003211626307965164,0.0002151462994836489
