date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-02,16898.0,549.0,0.5013698630136972,,,,0.002663037045804237,0.014571948998178506,0.0027813942478399807,0.0036429872495446266
2020-07-03,17150.0,563.0,0.5041095890410945,,,,-0.003323615160349855,-0.0017761989342806395,-0.00163265306122449,-0.01776198934280639
2020-07-04,17445.0,576.0,0.5068493150684917,,,,-0.002120951562052164,-0.008680555555555556,-0.003725995987388937,-0.006944444444444444
2020-07-05,17672.0,582.0,0.509589041095889,,,,0.0032254413761883204,-0.001718213058419244,0.004130828429153463,-0.001718213058419244
2020-07-06,17814.0,588.0,0.5123287671232862,,,,0.0017963399573369262,-0.006802721088435374,0.002469967441338273,0.003401360544217687
2020-07-07,17906.0,598.0,0.5150684931506835,,,,-0.001954652071931196,0.0,0.0024014296883726124,-0.0016722408026755853
2020-07-08,18141.0,604.0,0.5178082191780807,,,,0.0018742075960531395,0.0,0.0050713852599084935,0.008278145695364239
2020-07-09,18471.0,614.0,0.520547945205478,,,,0.00010827784093985166,-0.009771986970684038,0.0014076119322180714,-0.008143322475570033
2020-07-10,18666.0,627.0,0.5232876712328752,,,,0.001553626915246973,-0.014354066985645932,0.00600021429336762,-0.007974481658692184
2020-07-11,18924.0,635.0,0.5260273972602725,,,,-0.0014796026210103573,0.0015748031496062992,0.006341154090044389,-0.004724409448818898
2020-07-12,19208.0,640.0,0.5287671232876697,,,,0.0008329862557267803,0.0,0.003175760099958351,0.003125
2020-07-13,19382.0,642.0,0.531506849315067,,,,0.0006191311526158291,0.009345794392523364,0.0016510164069755446,0.00778816199376947
2020-07-14,19439.0,652.0,0.5342465753424642,,,,0.0040125520860126536,-0.0015337423312883436,0.0032409074540871445,0.0015337423312883436
2020-07-15,19708.0,658.0,0.5369863013698615,,,,0.002942967322914553,0.0075987841945288764,0.004972599959407347,0.0
2020-07-16,20040.0,662.0,0.5397260273972587,,,,0.0011976047904191614,0.0015105740181268882,0.00469061876247505,0.0015105740181268882
2020-07-17,20264.0,666.0,0.542465753424656,,,,0.004095933675483617,0.006006006006006006,0.008487958941966049,0.007507507507507507
2020-07-18,20494.0,675.0,0.5452054794520532,,,,0.0072216258417097685,-0.005925925925925926,0.0078071630721186685,-0.002962962962962963
2020-07-19,20794.0,680.0,0.5479452054794505,,,,0.0021640857939790323,0.002941176470588236,0.0038472636337405024,0.008823529411764706
2020-07-20,20980.0,688.0,0.5506849315068477,,,,0.0009532888465204957,-0.0014534883720930232,0.003002859866539561,-0.007267441860465115
2020-07-21,21115.0,697.0,0.553424657534245,,,,-0.0007103954534690977,0.0028694404591104736,-0.0007103954534690977,-0.0014347202295552368
2020-07-22,21442.0,708.0,0.5561643835616422,,,,0.001865497621490533,-0.007062146892655367,0.00023318720268631656,-0.0014124293785310734
2020-07-23,21798.0,713.0,0.5589041095890395,,,,0.0032113037893384713,0.0,0.002385539957794293,0.011220196353436185
2020-07-24,22105.0,721.0,0.5616438356164367,,,,0.0040262384076000905,0.0013869625520110955,0.0044786247455326856,-0.004160887656033287
2020-07-25,22483.0,726.0,0.564383561643834,,,,0.0005337366009874128,0.0027548209366391185,-0.0007116488013165503,0.0027548209366391185
2020-07-26,22828.0,733.0,0.5671232876712312,,,,0.0015332048361661119,0.005457025920873124,0.004731032065884003,-0.001364256480218281
2020-07-27,23034.0,740.0,0.5698630136986285,,,,0.0018668055917339585,-0.0054054054054054074,0.0004775549188156638,-0.004054054054054054
2020-07-28,23154.0,751.0,0.5726027397260257,,,,0.0,-0.0039946737683089215,0.002634533989807377,-0.007989347536617843
