date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-08-29,16667.0,624.0,0.6602739726027377,25184.0,,,0.005579888402231955,0.0016025641025641025,0.014339713205735884,0.0
2020-08-30,16749.0,624.0,0.6630136986301349,25244.0,,,0.006866081557107886,0.0,0.01307540748701415,0.0
2020-08-31,16852.0,624.0,0.6657534246575322,39637.0,,,0.007061476382625208,0.0,0.011452646570140043,0.0
2020-09-01,16971.0,624.0,0.6684931506849294,39253.0,,,0.010370632255023271,0.0016025641025641025,0.015261328148017204,0.00641025641025641
2020-09-02,17169.0,625.0,0.6712328767123267,40019.0,,,0.007513541848680762,-0.0016,0.01380394897780884,-0.0016
2020-09-03,17324.0,626.0,0.6739726027397239,38809.0,,,0.007850380974370815,-0.001597444089456869,0.022800738859385824,-0.001597444089456869
2020-09-04,17516.0,626.0,0.6767123287671212,40138.0,,,0.009990865494405116,0.001597444089456869,0.01844028316967344,0.003194888178913738
2020-09-05,17716.0,627.0,0.6794520547945184,28976.0,,,0.008241137954391511,-0.001594896331738437,0.015522691352449762,-0.001594896331738437
2020-09-06,17913.0,627.0,0.6821917808219157,29754.0,,,0.005805839334561492,0.0,0.012225757829509295,0.0
2020-09-07,18135.0,627.0,0.6849315068493129,47893.0,,,0.004080507306313758,0.0,0.010256410256410256,0.0
2020-09-08,18430.0,628.0,0.6876712328767102,48354.0,,,0.004503526858383071,0.004777070063694267,0.012967986977753662,0.006369426751592357
2020-09-09,18757.0,628.0,0.6904109589041074,48838.0,,,0.005757850402516394,0.0,0.01375486485045583,0.0015923566878980893
2020-09-10,19048.0,628.0,0.6931506849315047,52171.0,,,0.01359722805543889,0.0,0.018794624107517848,0.0031847133757961785
2020-09-11,19415.0,629.0,0.6958904109589019,50575.0,,,0.007622971928920938,0.001589825119236884,0.011898016997167141,0.001589825119236884
