date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-09-12,18869.0,119.0,0.6986301369862992,1756.0,,,0.002225873125231862,0.0,0.002914833854470295,0.0
2020-09-13,18987.0,120.0,0.7013698630136964,786.0,,,-0.006214778532680255,-0.008333333333333333,-0.006214778532680255,-0.008333333333333333
2020-09-14,18987.0,120.0,0.7041095890410937,1413.0,,,0.003634065413177437,0.0,0.003844735871912361,0.0
2020-09-15,19013.0,120.0,0.7068493150684909,1098.0,,,0.0013148898122337348,0.0,-0.0007363382948508915,0.0
2020-09-16,19100.0,120.0,0.7095890410958882,1553.0,,,-0.0041884816753926715,0.0,-0.0030890052356020944,0.0
2020-09-17,19132.0,120.0,0.7123287671232854,1253.0,,,0.003711060004181476,0.0,0.0012021743675517454,0.0
2020-09-18,19158.0,120.0,0.7150684931506827,1392.0,,,0.0023488881929220173,0.0,0.0002609875769913352,0.0
2020-09-19,19200.0,120.0,0.7178082191780799,1689.0,,,0.0006770833333333334,0.0,-0.00020833333333333327,0.0
2020-09-20,19200.0,120.0,0.7205479452054772,1881.0,,,0.0,0.0,0.0,0.0
2020-09-21,19269.0,120.0,0.7232876712328744,155.0,,,0.00020758731641496705,0.0,-0.0006746587783486429,0.0
2020-09-22,19320.0,120.0,0.7260273972602717,546.0,,,-0.0020186335403726712,0.0,-0.0007763975155279503,0.0
2020-09-23,19327.0,120.0,0.7287671232876689,1742.0,,,0.0010865628395508873,0.0,-0.0003621876131836291,0.0
2020-09-24,19430.0,120.0,0.7315068493150662,1420.0,,,-0.0024704065877509005,0.0,-0.004374678332475553,0.0
2020-09-25,19501.0,120.0,0.7342465753424634,1632.0,,,-0.0020511768627249887,0.0,0.00041023537254499773,0.0
2020-09-26,19556.0,120.0,0.7369863013698607,1263.0,,,-0.0008692984250357948,0.0,-0.0028124360809981593,0.0
2020-09-27,19556.0,120.0,0.7397260273972579,907.0,,,0.0,0.0,0.002761300879525465,0.0
2020-09-28,19629.0,120.0,0.7424657534246552,236.0,,,-0.0008660655153089816,0.0,-0.003718987212797392,0.0
2020-09-29,19641.0,120.0,0.7452054794520524,693.0,,,0.0012219337100962276,0.0,0.005396873886258338,0.0
2020-09-30,19669.0,120.0,0.7479452054794496,1660.0,,,-0.001423559916620062,0.0,5.084142559357365e-05,0.0
2020-10-01,19724.0,120.0,0.7506849315068469,934.0,,,-0.001875887243966741,0.0,-0.0010646927600892317,0.008333333333333333
2020-10-02,19755.0,120.0,0.7534246575342441,1124.0,,,0.002429764616552772,0.0,0.0004555808656036447,0.0
2020-10-03,19793.0,120.0,0.7561643835616414,896.0,,,-0.00191987066134492,0.0,-0.00191987066134492,0.0
2020-10-04,19793.0,120.0,0.7589041095890386,794.0,,,0.002728237255595413,0.0,0.0009094124185318043,0.0
2020-10-05,19849.0,120.0,0.7616438356164359,170.0,,,-0.0028213008212000608,0.0,-0.0004030429744571515,0.0
2020-10-06,19885.0,120.0,0.7643835616438331,384.0,,,0.004123711340206186,0.0,-0.001760120693990445,0.0
2020-10-07,19885.0,120.0,0.7671232876712304,1226.0,,,0.0014583857178777973,0.0,0.0009052049283379431,0.0
2020-10-08,19903.0,120.0,0.7698630136986276,1095.0,,,0.0008038989097121038,0.008333333333333333,0.00015073104557101946,0.0
2020-10-09,19982.0,120.0,0.7726027397260249,1099.0,,,-0.0019517565809228305,0.0,-0.002602342107897108,0.0
2020-10-10,19982.0,120.0,0.7753424657534221,1805.0,,,0.0,0.0,0.0007506756080472426,0.0
2020-10-11,20036.0,120.0,0.7780821917808194,906.0,,,-0.0017967658215212613,0.0,-0.002695148732281893,0.0
2020-10-12,20036.0,120.0,0.7808219178082166,68.0,,,0.002395687762028349,0.0,0.0032441605110800557,0.008333333333333333
2020-10-13,20154.0,120.0,0.7835616438356139,941.0,,,-0.005805299196189342,0.0,-0.005854917138037114,0.0
2020-10-14,20183.0,120.0,0.7863013698630111,1443.0,,,-0.0005450131298617648,0.0,-0.0005450131298617648,0.0
2020-10-15,20217.0,121.0,0.7890410958904084,1178.0,,,-0.0006430231982984617,-0.008264462809917356,0.001632289657219172,0.008264462809917356
2020-10-16,20257.0,121.0,0.7917808219178056,973.0,,,-0.0006417534679370095,0.0,0.0016290664955324085,0.0
2020-10-17,20257.0,121.0,0.7945205479452029,984.0,,,0.0007404847706965495,0.0,0.0,0.0
2020-10-18,20275.0,121.0,0.7972602739726001,1239.0,,,-0.0008877928483353883,0.0,0.002268803945745993,0.0
2020-10-19,20323.0,121.0,0.7999999999999974,760.0,,,0.0008364906755892339,0.008264462809917356,-0.0011809280125965654,0.016528925619834708
2020-10-20,20324.0,121.0,0.8027397260273946,935.0,,,-4.92029128124385e-05,0.0,0.001771304861247786,0.0
2020-10-21,20342.0,121.0,0.8054794520547919,,,,0.0,0.0,-0.00029495624815652346,0.0
2020-10-22,20363.0,121.0,0.8082191780821891,,,,0.0022589991651524827,0.016528925619834708,-0.0003928694200265187,0.0
2020-10-23,20390.0,121.0,0.8109589041095864,1396.0,,,0.0022560078469838155,0.0,-0.0007846983815595881,0.0
2020-10-24,20405.0,121.0,0.8136986301369836,1608.0,,,-0.0007351139426611125,0.0,-0.0001470227885322225,0.0
2020-10-25,20405.0,121.0,0.8164383561643809,1613.0,,,0.0031364861553540803,0.0,0.0,0.0
2020-10-26,20470.0,122.0,0.8191780821917781,699.0,,,-0.002002931118710308,0.008196721311475409,-0.0031753786028334147,-0.008196721311475409
2020-10-27,20470.0,122.0,0.8219178082191754,336.0,,,0.001807523204689789,0.0,0.0015144113336590132,0.0
2020-10-28,20488.0,122.0,0.8246575342465726,1064.0,,,-0.00029285435376805933,0.0,-0.0001464271768840297,0.0
2020-10-29,20555.0,124.0,0.8273972602739699,2278.0,,,-0.0026270980296764783,-0.016129032258064516,-0.0028703478472391145,-0.008064516129032258
