date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-08-13,95963.0,5085.0,0.6164383561643817,,,,0.0003334618550899826,-0.0025565388397246805,0.0008023925888102706,-0.0013765978367748278
2020-08-14,96108.0,5107.0,0.619178082191779,,,,-0.0003537686769051484,-0.0013706677109849227,0.0009572564198609897,0.0005874290189935383
2020-08-15,96220.0,5124.0,0.6219178082191762,,,,0.00011432134691332363,0.00039032006245121,0.0011536063188526296,0.000585480093676815
2020-08-16,96336.0,5141.0,0.6246575342465734,,,,-0.0002802690582959641,-0.0009725734292939117,0.000996512207274539,-0.000583544057576347
2020-08-17,96475.0,5160.0,0.6273972602739707,,,,-0.00037315366675304485,0.0,0.0009432495465146412,0.0007751937984496124
2020-08-18,96590.0,5173.0,0.6301369863013679,,,,0.00023811988818718286,0.0009665571235260004,0.001004244745832902,0.0017398028223468006
2020-08-19,96753.0,5184.0,0.6328767123287652,,,,-0.00022738313023885567,0.0013503086419753086,0.0001343627587775056,0.0015432098765432098
2020-08-20,96914.0,5197.0,0.6356164383561624,,,,0.0004643291990837237,0.0011545122185876466,4.127370658521989e-05,0.001539349624783529
2020-08-21,97025.0,5212.0,0.6383561643835597,,,,0.0012986343725843856,0.001918649270913277,0.0003504251481576913,0.0005755947812739831
2020-08-22,97148.0,5231.0,0.6410958904109569,,,,0.001029357269321036,0.00019116803670426303,0.00034998147156915224,-0.0005735041101127893
2020-08-23,97237.0,5243.0,0.6438356164383542,,,,0.0012649505846539894,0.00038146099561319857,0.0004216501948846632,0.0007629219912263971
2020-08-24,97340.0,5262.0,0.6465753424657514,,,,0.0013047051571810151,0.0007601672367920942,0.0004931169098006987,0.0
2020-08-25,97478.0,5280.0,0.6493150684931487,,,,0.0007591456533781981,0.0007575757575757576,0.00041034900182605305,-0.0013257575757575758
2020-08-26,97619.0,5298.0,0.6520547945205459,,,,0.0003585367602618344,0.00018875047187617969,0.00047121974205841086,0.00018875047187617969
2020-08-27,97825.0,5317.0,0.6547945205479432,,,,-0.0004191157679529773,0.0003761519653940192,-0.00031689240991566574,-0.0003761519653940192
2020-08-28,98062.0,5342.0,0.6575342465753404,,,,-0.0009381819665109829,-0.0013103706476974915,-0.0008464032958740387,-0.0022463496817671283
2020-08-29,98285.0,5362.0,0.6602739726027377,,,,-0.0006715165081141577,-0.0007459903021260724,-0.000732563463397263,-0.0005594927265945542
2020-08-30,98497.0,5376.0,0.6630136986301349,,,,-0.0008325126653603662,0.0003720238095238095,-0.0006497659827202859,0.0011160714285714283
2020-08-31,98727.0,5399.0,0.6657534246575322,,,,-0.0008001863725222077,-0.0007408779403593258,-0.0007799284896735443,-0.0003704389701796629
2020-09-01,98939.0,5421.0,0.6684931506849294,,,,-0.00034364608496144085,-0.002029145914038,-0.00044471846289127645,-0.0016602102933038186
2020-09-02,99115.0,5440.0,0.6712328767123267,,,,0.00011098219240276447,0.0,-0.00013116077283963074,-0.0001838235294117647
2020-09-03,99280.0,5461.0,0.6739726027397239,,,,0.0001007252215954875,-0.0007324665812122322,-5.036261079774375e-05,-0.0007324665812122322
2020-09-04,99425.0,5479.0,0.6767123287671212,,,,9.052049283379433e-05,-0.0009125752874612156,-4.023133014835303e-05,0.0001825150574922431
2020-09-05,99582.0,5495.0,0.6794520547945184,,,,-6.025185274447189e-05,0.0001819836214740673,-0.0002610913618927115,0.0003639672429481347
2020-09-06,99712.0,5511.0,0.6821917808219157,,,,0.00018051989730423612,0.0007258210851025222,-2.0057766367137354e-05,0.00018145527127563056
2020-09-07,99863.0,5530.0,0.6849315068493129,,,,2.0027437589497613e-05,0.0003616636528028933,-0.000360493876610957,0.00018083182640144663
2020-09-08,100041.0,5541.0,0.6876712328767102,,,,-9.995901680311071e-05,0.0003609456776755098,-0.0005197868873761756,0.0010828370330265298
2020-09-09,100228.0,5560.0,0.6904109589041074,,,,-0.0002394540447779064,-0.00017985611510791367,-0.0007383166380652113,0.0
2020-09-10,100403.0,5577.0,0.6931506849315047,,,,-0.00014939792635678214,0.0,-0.000537832534884416,-0.00017930787161556393
2020-09-11,100557.0,5590.0,0.6958904109589019,,,,-0.00012927991089630757,0.0010733452593917714,-0.00015911373648776317,0.0
2020-09-12,100708.0,5607.0,0.6986301369862992,,,,-0.00019859395480001588,0.00017834849295523454,-0.00038725821186003095,0.00017834849295523454
2020-09-13,100856.0,5627.0,0.7013698630136964,,,,-0.00019830253034028715,-0.0005331437711036076,-0.00036685968112953123,-0.0007108583614714769
2020-09-14,101009.0,5648.0,0.7041095890410937,,,,-0.0003762041006246968,-0.00017705382436260624,-0.00048510528764763536,-0.0012393767705382436
2020-09-15,101177.0,5661.0,0.7068493150684909,,,,-0.00041511410696106816,0.0007065889418830598,-0.0005238344683080147,0.0008832361773538244
2020-09-16,101340.0,5679.0,0.7095890410958882,,,,-0.0004933885928557331,0.00017608733932030288,-0.0003848431024274719,-0.0008804366966015145
2020-09-17,101500.0,5696.0,0.7123287671232854,,,,-0.00038423645320197046,-0.00017556179775280898,-0.00040394088669950737,-0.00017556179775280898
2020-09-18,101641.0,5715.0,0.7150684931506827,,,,-2.95156482128275e-05,-0.0010498687664041997,-0.0002164480868940684,-0.0005249343832020997
2020-09-19,101772.0,5733.0,0.7178082191780799,,,,-0.00018669182093306608,0.0,0.00017686593562079943,-0.0013954299668585382
2020-09-20,101900.0,5750.0,0.7205479452054772,,,,-0.00016683022571148184,-0.00017391304347826088,-0.00018645731108930325,-0.0005217391304347826
2020-09-21,102015.0,5770.0,0.7232876712328744,,,,-0.0001078272803019164,-0.0010398613518197574,-6.86173601921286e-05,-0.001559792027729636
2020-09-22,102141.0,5787.0,0.7260273972602717,,,,-0.00010769426576986716,0.00017280110592707794,-0.0002741308583232982,-0.0013824088474166235
2020-09-23,102254.0,5806.0,0.7287671232876689,,,,0.00010757525377980323,-0.0010334137099552187,7.823654820349326e-05,-0.0013778849466069586
2020-09-24,102375.0,5822.0,0.7315068493150662,,,,-1.953601953601953e-05,0.0,0.00011721611721611721,-0.001202335967021642
2020-09-25,102513.0,5835.0,0.7342465753424634,,,,-0.00018534234682430518,0.00051413881748072,-0.00016583262610595732,-0.0010282776349614397
2020-09-26,102625.0,5853.0,0.7369863013698607,,,,0.00036053593179049935,-0.0013668204339654876,-5.846528623629721e-05,-0.0010251153254741158
2020-09-27,102736.0,5869.0,0.7397260273972579,,,,-1.946737268338265e-05,-0.00034077355597205664,0.00013627160878367856,-0.0008519338899301414
2020-09-28,102840.0,5883.0,0.7424657534246552,,,,3.889537145079735e-05,-0.0005099439061703213,0.00024309607156748346,-0.0003399626041135475
2020-09-29,102955.0,5901.0,0.7452054794520524,,,,-0.00016512068379389053,-0.001525165226232842,0.00016512068379389053,-0.0013557024233180814
2020-09-30,103079.0,5914.0,0.7479452054794496,,,,-2.9103891190252138e-05,-0.0003381805884342238,0.00014551945595126068,-0.0006763611768684477
2020-10-01,103198.0,5930.0,0.7506849315068469,,,,0.00013566154382836876,-0.0011804384485666105,8.721099246109421e-05,-0.0016863406408094436
2020-10-02,103317.0,5946.0,0.7534246575342441,,,,1.9357898506538128e-05,-0.0015136226034308778,-9.678949253269066e-06,-0.0008409014463504878
2020-10-03,103466.0,5956.0,0.7561643835616414,,,,-0.00041559546131096213,0.000335795836131632,-0.00022229524674772388,0.000167897918065816
2020-10-04,103575.0,5970.0,0.7589041095890386,,,,0.00015447743181269612,-0.0005025125628140704,0.00027999034516051164,-0.0006700167504187605
2020-10-05,103683.0,5981.0,0.7616438356164359,,,,0.0002025404357512804,0.00016719612104999166,0.0001832508704416346,0.0
2020-10-06,103781.0,5990.0,0.7643835616438331,,,,0.00032761295420163613,0.0001669449081803005,0.00024089187808943837,0.0001669449081803005
2020-10-07,103902.0,6001.0,0.7671232876712304,,,,0.00017324016862043078,-0.00033327778703549416,0.00035610479105310767,0.00016663889351774705
2020-10-08,104035.0,6010.0,0.7698630136986276,,,,-4.806074878646609e-05,-0.0004991680532445924,0.0004325467390781948,0.0006655574043261231
2020-10-09,104156.0,6017.0,0.7726027397260249,,,,-2.8802949422020812e-05,0.0006647831145088915,0.0005376550558777219,0.0006647831145088915
2020-10-10,104262.0,6029.0,0.7753424657534221,,,,0.0001918244422704341,-0.0001658649859014762,0.0006138382152653893,-0.0003317299718029524
2020-10-11,104387.0,6040.0,0.7780821917808194,,,,0.000124536580225507,-0.00016556291390728477,0.0004023489514977919,0.0
2020-10-12,104516.0,6052.0,0.7808219178082166,,,,-1.913582609361246e-05,-0.00016523463317911433,0.00013395078265528724,0.0
2020-10-13,104648.0,6062.0,0.7835616438356139,,,,-8.60025991896644e-05,0.0,0.0003344545524042504,0.0003299241174529858
2020-10-14,104787.0,6071.0,0.7863013698630111,,,,0.000181320201933446,0.0004941525284137704,0.00029583822420720134,0.0003294350189425136
2020-10-15,104915.0,6077.0,0.7890410958904084,,,,0.0004765762760329791,0.0011518841533651473,0.0002382881380164896,0.0009873292743129837
2020-10-16,105033.0,6088.0,0.7917808219178056,,,,0.0005617282187502977,0.0,0.000580769853284206,0.000328515111695138
2020-10-17,105159.0,6099.0,0.7945205479452029,,,,0.0004184140206734564,-0.00016396130513198886,0.00047547047803801865,0.0
2020-10-18,105297.0,6109.0,0.7972602739726001,,,,0.0002754114552171477,0.00016369291209690612,0.000303902295412025,-0.00032738582419381234
