date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-06-02,83.0,1.0,0.4191780821917797,147.0,,0,0,0,0
2020-06-03,83.0,1.0,0.42191780821917696,108.0,,0,0,0,0
2020-06-04,83.0,1.0,0.4246575342465742,76.0,,0,0,0,0
2020-06-05,83.0,1.0,0.42739726027397146,22.0,,0,0,0,0
2020-06-06,83.0,1.0,0.4301369863013687,4.0,,0,0,0,0
2020-06-07,83.0,1.0,0.432876712328766,12.0,,0,0,0,0
2020-06-08,83.0,1.0,0.4356164383561632,111.0,,0,0,0,0
2020-06-09,83.0,1.0,0.4383561643835605,82.0,,0,0,0,0
2020-06-10,83.0,1.0,0.4410958904109577,78.0,,0,0,0,0
2020-06-11,83.0,1.0,0.44383561643835495,5.0,,0,0,0,0
2020-06-12,83.0,1.0,0.4465753424657522,19.0,,0,0,0,0
2020-06-13,83.0,1.0,0.4493150684931495,2.0,,0,0,0,0
2020-06-14,83.0,1.0,0.4520547945205467,7.0,,0,0,0,0
2020-06-15,83.0,1.0,0.454794520547944,129.0,,0,0,0,0
2020-06-16,83.0,1.0,0.4575342465753412,116.0,,0,0,0,0
2020-06-17,83.0,1.0,0.4602739726027385,92.0,,0,0,0,0
2020-06-18,83.0,1.0,0.4630136986301357,30.0,,0,0,0.012048192771084338,0
2020-06-19,83.0,1.0,0.465753424657533,29.0,,0,0,0,0
2020-06-20,83.0,1.0,0.4684931506849302,1.0,,0,0,0,0
2020-06-21,83.0,1.0,0.4712328767123274,6.0,,0,0,0,0
2020-06-22,83.0,1.0,0.4739726027397247,37.0,,0,0,0.012048192771084338,0
2020-06-23,83.0,1.0,0.4767123287671219,32.0,,0,0,0,0
2020-06-24,83.0,1.0,0.4794520547945192,34.0,,0,0,0,0
2020-06-25,83.0,1.0,0.4821917808219165,23.0,,0.012048192771084338,0,0,0
2020-06-26,83.0,1.0,0.4849315068493137,25.0,,0,0,0,0
2020-06-27,83.0,1.0,0.4876712328767109,2.0,,0,0,0,0
2020-06-28,83.0,1.0,0.4904109589041082,1.0,,0,0,0,0
2020-06-29,83.0,1.0,0.4931506849315054,150.0,,0.012048192771084338,0,0,0
2020-06-30,83.0,1.0,0.4958904109589027,103.0,,0,0,0,0
2020-07-01,83.0,1.0,0.4986301369862999,97.0,,0,0,0,0
2020-07-02,84.0,1.0,0.5013698630136972,60.0,,-0.011904761904761904,0,-0.011904761904761904,0
2020-07-03,84.0,1.0,0.5041095890410945,38.0,,0,0,0.011904761904761904,0
2020-07-04,84.0,1.0,0.5068493150684917,8.0,,0,0,0.011904761904761904,0
2020-07-05,84.0,1.0,0.509589041095889,19.0,,0,0,0,0
2020-07-06,85.0,1.0,0.5123287671232862,42.0,,-0.011764705882352941,0,-0.011764705882352941,0
2020-07-07,85.0,1.0,0.5150684931506835,35.0,,0,0,0,0
2020-07-08,85.0,1.0,0.5178082191780807,32.0,,0,0,0,0
2020-07-09,85.0,1.0,0.520547945205478,24.0,,0,0,0,0
2020-07-10,85.0,1.0,0.5232876712328752,26.0,,0.011764705882352941,0,0,0
2020-07-11,85.0,1.0,0.5260273972602725,4.0,,0.011764705882352941,0,0,0
2020-07-12,85.0,1.0,0.5287671232876697,15.0,,0,0,0,0
2020-07-13,85.0,1.0,0.531506849315067,145.0,,0,0,0,0
2020-07-14,85.0,1.0,0.5342465753424642,87.0,,0,0,0.011764705882352941,0
2020-07-15,85.0,1.0,0.5369863013698615,73.0,,0,0,0.011764705882352941,0
2020-07-16,85.0,1.0,0.5397260273972587,36.0,,0,0,0,0
2020-07-17,86.0,1.0,0.542465753424656,38.0,,-0.011627906976744186,0,-0.011627906976744186,0
2020-07-18,87.0,1.0,0.5452054794520532,7.0,,-0.011494252873563218,0,-0.011494252873563218,0
2020-07-19,87.0,1.0,0.5479452054794505,12.0,,0,0,0,0
2020-07-20,87.0,1.0,0.5506849315068477,43.0,,0,0,0,0
2020-07-21,87.0,1.0,0.5534246575342451,31.0,,0.011494252873563218,0,0,0
2020-07-22,87.0,1.0,0.5561643835616422,33.0,,0.011494252873563218,0,0,0
2020-07-23,87.0,1.0,0.5589041095890395,27.0,,0,0,0,0
2020-07-24,87.0,1.0,0.5616438356164367,22.0,,0,0,0,0
2020-07-25,87.0,1.0,0.564383561643834,2.0,,0,0,0,0
2020-07-26,87.0,1.0,0.5671232876712312,10.0,,0,0,0,0
2020-07-27,87.0,1.0,0.5698630136986285,112.0,,0,0,0,0
2020-07-28,88.0,1.0,0.5726027397260257,78.0,,-0.011363636363636364,0,0.0,0
2020-07-29,89.0,1.0,0.575342465753423,83.0,,-0.011235955056179775,0,0.0,0
2020-07-30,89.0,1.0,0.5780821917808202,39.0,,0,0,0.011235955056179775,0
2020-07-31,89.0,1.0,0.5808219178082175,25.0,,0,0,0.011235955056179775,0
2020-08-01,89.0,1.0,0.5835616438356147,3.0,,0,0,0.011235955056179775,0
2020-08-02,89.0,1.0,0.5863013698630121,8.0,,0,0,0,0
2020-08-03,89.0,1.0,0.5890410958904092,49.0,,0,0,0.033707865168539325,0
2020-08-04,89.0,1.0,0.5917808219178065,24.0,,0.011235955056179775,0,0.011235955056179775,0
2020-08-05,89.0,1.0,0.5945205479452037,28.0,,0.011235955056179775,0,0.011235955056179775,0
2020-08-06,89.0,1.0,0.5972602739726011,44.0,,0.011235955056179775,0,0,0
2020-08-07,89.0,1.0,0.5999999999999982,33.0,,0.011235955056179775,0,0.011235955056179775,0
2020-08-08,89.0,1.0,0.6027397260273955,2.0,,0.011235955056179775,0,0,0
2020-08-09,89.0,1.0,0.6054794520547927,10.0,,0,0,0.011235955056179775,0
