date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-08-04,27178.0,339.0,0.5917808219178065,,,0.004120980204577232,-0.005899705014749263,0.0014717786444918685,0.005899705014749263
2020-08-05,27489.0,342.0,0.5945205479452037,,,-0.0035286842009531094,-0.0029239766081871343,-0.003492306013314417,0.0
2020-08-06,27821.0,347.0,0.5972602739726011,373143.0,,0.003019301966140685,-0.005763688760806916,-0.0008626577046116242,-0.002881844380403458
2020-08-07,28104.0,352.0,0.5999999999999982,378945.0,,0.0016011955593509821,-0.011363636363636364,-0.00017791061770566468,-0.002840909090909091
2020-08-08,28245.0,353.0,0.6027397260273955,,,0.003965303593556382,-0.0028328611898017,0.00046025845282350857,0.0
2020-08-09,28432.0,353.0,0.6054794520547927,385560.0,,-0.0019696117051209907,0.0,-0.002743387732132809,0.0056657223796034
2020-08-10,28696.0,354.0,0.60821917808219,,,-0.0025439085586841373,-0.002824858757062147,-0.0036938946194591577,-0.002824858757062147
2020-08-11,29030.0,357.0,0.6109589041095872,,,-0.002480192903892525,0.011204481792717087,-6.889424733034793e-05,-0.0028011204481792717
2020-08-12,29244.0,359.0,0.6136986301369844,398463.0,,3.419504855696895e-05,0.0027855153203342627,0.00458213650663384,0.005571030640668525
2020-08-13,29660.0,362.0,0.6164383561643817,,,-0.0036412677006068773,0.0027624309392265192,-0.001416048550236008,0.0027624309392265192
2020-08-14,29988.0,363.0,0.619178082191779,406588.0,,-0.0016673336001067091,0.008264462809917356,0.00023342670401493927,0.011019283746556474
2020-08-15,30241.0,363.0,0.6219178082191762,411000.0,,-0.0032737012664925107,0.0027548209366391185,0.002116332131873946,0.0027548209366391185
2020-08-16,30372.0,363.0,0.6246575342465734,,,-0.0007243513762676149,0.005509641873278237,0.005333860134334255,0.0
2020-08-17,30563.0,363.0,0.6273972602739707,,,-0.0010797369368190292,0.0,0.0016359650557864086,0.005509641873278237
2020-08-18,30825.0,370.0,0.6301369863013679,422230.0,,0.002270884022708841,-0.013513513513513514,0.0008110300081103001,-0.010810810810810813
2020-08-19,31040.0,373.0,0.6328767123287652,,,0.00428479381443299,0.0026809651474530827,0.00663659793814433,0.0
2020-08-20,31348.0,377.0,0.6356164383561624,,,0.002105397473523032,0.0,0.005295393645527625,-0.005305039787798408
2020-08-21,31626.0,381.0,0.6383561643835597,,,0.0018023145513185355,0.0026246719160104987,-0.002719281603743755,-0.007874015748031496
2020-08-22,31780.0,382.0,0.6410958904109569,,,0.00512901195720579,0.0,-0.00031466331025802404,0.007853403141361256
