date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-05-17,1896.0,43.0,0.3753424657534237,,,,0.0015822784810126582,0.0,-0.014767932489451475,0.0
2020-05-18,1927.0,44.0,0.378082191780821,,,,0.00467047223663726,0.0,0.008303061754021795,-0.022727272727272728
2020-05-19,1987.0,45.0,0.3808219178082182,,,,-0.008555611474584801,-0.022222222222222227,-0.019124308002013084,0.06666666666666668
2020-05-20,2068.0,49.0,0.3835616438356155,,,,-0.030947775628626693,0.020408163265306117,-0.02321083172147002,-0.061224489795918366
2020-05-21,2163.0,51.0,0.3863013698630127,,,,-0.02496532593619972,-0.0196078431372549,-0.0319001386962552,-0.0392156862745098
2020-05-22,2233.0,52.0,0.38904109589040997,,,,-0.013434841021047918,0.019230769230769232,-0.013434841021047918,0.07692307692307693
2020-05-23,2282.0,52.0,0.3917808219178072,,,,-0.0065731814198071855,0.019230769230769232,0.009640666082383871,0.019230769230769232
2020-05-24,2336.0,53.0,0.39452054794520447,,,,-0.01327054794520548,0.0,-0.004280821917808219,-0.018867924528301886
2020-05-25,2376.0,54.0,0.3972602739726017,,,,0.002946127946127946,-0.018518518518518517,-0.008838383838383838,-0.018518518518518517
2020-05-26,2419.0,54.0,0.39999999999999897,,,,-0.0086812732534105,0.07407407407407407,-0.0086812732534105,0.0
2020-05-27,2436.0,59.0,0.4027397260273962,,,,0.006568144499178982,-0.06779661016949153,0.009441707717569787,-0.06779661016949153
2020-05-28,2477.0,60.0,0.40547945205479347,,,,-0.0060557125555107,-0.016666666666666666,-0.0012111425111021395,0.0
2020-05-29,2517.0,62.0,0.4082191780821907,,,,0.0,0.04838709677419355,-0.0015891934843067146,-0.03225806451612903
2020-05-30,2551.0,63.0,0.41095890410958796,,,,0.014504116032928262,0.0,0.0031360250882007056,-0.015873015873015872
2020-05-31,2574.0,64.0,0.4136986301369852,,,,0.008158508158508158,-0.015625,-0.0003885003885003885,-0.015625
2020-06-01,2621.0,64.0,0.41643835616438246,,,,-0.0106829454406715,0.0,-0.009538344143456695,0.0
2020-06-02,2643.0,68.0,0.4191780821917797,,,,0.0,-0.05882352941176471,0.0003783579265985623,-0.05882352941176471
2020-06-03,2676.0,69.0,0.42191780821917696,,,,0.0026158445440956648,0.0,0.002242152466367713,0.0
2020-06-04,2702.0,69.0,0.4246575342465742,,,,0.0044411547002220575,0.014492753623188406,0.0011102886750555144,0.043478260869565216
2020-06-05,2742.0,74.0,0.42739726027397146,,,,-0.001458789204959883,-0.06756756756756757,-0.002917578409919766,-0.054054054054054064
2020-06-06,2813.0,75.0,0.4301369863013687,,,,-0.010309278350515464,-0.013333333333333334,-0.016352648418059012,-0.013333333333333334
2020-06-07,2857.0,75.0,0.43287671232876596,,,,-0.0077003850192509625,0.0,-0.002450122506125306,0.013333333333333334
2020-06-08,2876.0,75.0,0.4356164383561632,,,,0.001043115438108484,0.0,0.002086230876216968,0.0
2020-06-09,2898.0,75.0,0.43835616438356045,,,,0.0003450655624568668,0.0,-0.005175983436853002,0.013333333333333334
2020-06-10,2938.0,76.0,0.4410958904109577,,,,-0.0003403675970047651,0.0,0.0003403675970047651,0.013157894736842105
2020-06-11,2976.0,77.0,0.44383561643835495,,,,-0.0030241935483870967,0.025974025974025976,-0.0020161290322580645,0.0
2020-06-12,3012.0,77.0,0.4465753424657522,,,,-0.0013280212483399733,0.012987012987012988,-0.0026560424966799467,0.0
2020-06-13,3054.0,77.0,0.44931506849314945,,,,-0.005566470203012442,0.0,-0.0016371971185330713,0.0
2020-06-14,3076.0,77.0,0.4520547945205467,,,,0.004876462938881665,0.012987012987012988,0.0042262678803641094,0.012987012987012988
2020-06-15,3098.0,77.0,0.45479452054794395,,,,0.0009683666881859263,0.0,0.007746933505487411,0.0
2020-06-16,3121.0,77.0,0.4575342465753412,,,,-0.00512656199935918,0.012987012987012988,0.004806151874399232,0.0
2020-06-17,3160.0,78.0,0.46027397260273845,,,,0.0006329113924050633,0.01282051282051282,0.0,0.0
2020-06-18,3189.0,81.0,0.4630136986301357,,,,0.0009407337723424273,-0.02469135802469136,0.004390090937597993,-0.037037037037037035
2020-06-19,3221.0,82.0,0.46575342465753294,,,,-0.0012418503570319776,-0.012195121951219513,0.009624340266997829,-0.012195121951219513
2020-06-20,3246.0,82.0,0.4684931506849302,,,,0.0036968576709796672,0.0,0.009858287122612448,0.0
2020-06-21,3283.0,83.0,0.47123287671232744,,,,-0.0006091989034419737,0.0,-0.00030459945172098686,-0.012048192771084338
2020-06-22,3308.0,83.0,0.4739726027397247,,,,0.0063482466747279325,0.0,0.002418379685610641,0.0
2020-06-23,3315.0,84.0,0.47671232876712194,,,,0.009351432880844644,-0.011904761904761904,0.013273001508295627,0.03571428571428571
2020-06-24,3356.0,86.0,0.4794520547945192,,,,-0.0005959475566150177,-0.011627906976744186,0.009535160905840286,-0.06976744186046513
2020-06-25,3388.0,87.0,0.48219178082191644,,,,0.003246753246753247,-0.011494252873563218,0.01977567886658796,-0.011494252873563218
2020-06-26,3416.0,87.0,0.4849315068493137,,,,0.010245901639344263,0.0,0.016393442622950817,0.0
2020-06-27,3453.0,87.0,0.48767123287671094,,,,0.005792064871126557,0.0,0.014769765421372719,0.02298850574712644
2020-06-28,3488.0,88.0,0.4904109589041082,,,,0.00028669724770642203,-0.011363636363636364,0.016055045871559634,-0.011363636363636364
2020-06-29,3534.0,88.0,0.49315068493150543,,,,-0.0036785512167515563,0.0,0.01584606677985286,0.0
2020-06-30,3572.0,88.0,0.4958904109589027,,,,0.003639417693169093,0.045454545454545456,0.004479283314669653,0.011363636363636364
2020-07-01,3611.0,89.0,0.49863013698629993,,,,0.009415674328440876,-0.05617977528089888,0.008861811132650235,-0.011235955056179777
2020-07-02,3654.0,89.0,0.5013698630136972,,,,0.01532567049808429,0.0,0.016420361247947456,0.011235955056179777
2020-07-03,3717.0,89.0,0.5041095890410945,,,,0.005649717514124294,0.0,0.015873015873015872,0.011235955056179777
2020-07-04,3774.0,89.0,0.5068493150684917,,,,0.008214096449390567,0.02247191011235955,0.015368309485956544,0.0
2020-07-05,3810.0,89.0,0.509589041095889,,,,0.014435695538057744,0.0,0.02020997375328084,0.02247191011235955
2020-07-06,3843.0,89.0,0.5123287671232862,,,,0.01795472287275566,0.0,0.018995576372625552,0.011235955056179777
2020-07-07,3894.0,93.0,0.5150684931506835,,,,0.0007704160246533128,-0.03225806451612903,0.007960965588084233,-0.03225806451612903
2020-07-08,3967.0,89.0,0.5178082191780807,,,,-0.0005041593143433325,0.0449438202247191,0.0216788505167633,0.06741573033707865
2020-07-09,4066.0,89.0,0.520547945205478,,,,0.000983767830791933,0.011235955056179777,0.006394490900147565,0.011235955056179777
2020-07-10,4150.0,89.0,0.5232876712328752,,,,0.009156626506024095,0.011235955056179777,0.009156626506024095,0.02247191011235955
2020-07-11,4238.0,91.0,0.5260273972602725,,,,0.006370929683813119,-0.02197802197802198,0.007786691835771591,-0.02197802197802198
