date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-05-01,7884.0,170.0,0.33150684931506774,,,,-0.043252156265854894,0.023529411764705882,-0.04629629629629629,0.05882352941176471
2020-05-02,8641.0,175.0,0.334246575342465,,,,-0.0628399490799676,0.022857142857142857,-0.055317671565791,0.028571428571428567
2020-05-03,9169.0,184.0,0.33698630136986224,,,,-0.02617515541498528,0.021739130434782608,-0.022357945250299924,-0.021739130434782608
2020-05-04,9703.0,188.0,0.3397260273972595,,,,-0.012367309079666084,0.010638297872340424,-0.02370400906935999,0.0
2020-05-05,10111.0,207.0,0.34246575342465674,,,,0.012956186331717929,-0.004830917874396135,-0.0013846306003362677,-0.00966183574879227
2020-05-06,10404.0,219.0,0.345205479452054,,,,0.008073817762399077,0.0228310502283105,-0.002691272587466359,0.0182648401826484
2020-05-07,11059.0,231.0,0.34794520547945124,,,,-0.024324079934894657,0.0,-0.008951984808753052,0.025974025974025976
2020-05-08,11457.0,243.0,0.3506849315068485,,,,-0.002094789211835559,0.02469135802469136,-0.005586104564894824,0.02880658436213992
2020-05-09,11671.0,252.0,0.35342465753424573,,,,0.005569359952017822,0.003968253968253968,0.014994430640047985,0.03968253968253968
2020-05-10,11959.0,265.0,0.356164383561643,,,,0.002926666109206456,-0.03018867924528302,0.005936951250104524,-0.011320754716981131
2020-05-11,12373.0,271.0,0.35890410958904023,,,,-0.00889032570920553,-0.007380073800738006,-0.007193081710175382,-0.003690036900369004
2020-05-12,12912.0,289.0,0.3616438356164375,,,,-0.011229863692688972,-0.0034602076124567475,-0.03198574969021065,0.0034602076124567475
2020-05-13,13289.0,306.0,0.36438356164383473,,,,-0.008428023177063737,-0.0032679738562091504,0.021070057942659343,-0.013071895424836602
2020-05-14,13675.0,318.0,0.367123287671232,,,,0.01243144424131627,0.018867924528301886,-0.012650822669104205,0.0031446540880503146
2020-05-15,14049.0,336.0,0.36986301369862923,,,,-0.002847177735070112,0.002976190476190476,-0.0014947683109118087,0.0
2020-05-16,14328.0,346.0,0.3726027397260265,,,,0.007677275265214963,0.02601156069364162,0.0027219430485762143,-0.0028901734104046237
2020-05-17,14651.0,351.0,0.3753424657534237,,,,0.0024571701590335128,0.014245014245014244,-0.0010238208995972972,-0.0056980056980056966
2020-05-18,14955.0,355.0,0.378082191780821,,,,0.0014042126379137413,0.0028169014084507052,-0.010631895687061185,0.03661971830985916
2020-05-19,15349.0,372.0,0.3808219178082182,,,,-0.017460420874324062,0.005376344086021507,-0.0048863118118444215,-0.01881720430107527
2020-05-20,15614.0,388.0,0.3835616438356155,,,,0.02510567439477392,-0.007731958762886598,-0.014474189829640069,-0.007731958762886598
2020-05-21,16170.0,406.0,0.3863013698630127,,,,-0.021212121212121213,-0.012315270935960592,0.01199752628324057,-0.029556650246305417
2020-05-22,16504.0,425.0,0.38904109589040997,,,,0.0011512360639844884,-0.002352941176470588,0.0007876878332525447,-0.01647058823529412
2020-05-23,16893.0,444.0,0.3917808219178072,,,,-0.0042029242881666965,-0.022522522522522518,-0.00372935535428876,-0.029279279279279282
2020-05-24,17252.0,454.0,0.39452054794520447,,,,-0.002956178993739857,-0.015418502202643172,-0.009853929979132856,-0.00881057268722467
2020-05-25,17577.0,459.0,0.3972602739726017,,,,-0.010240655401945723,0.026143790849673203,-0.00028446265005404784,0.006535947712418301
2020-05-26,17703.0,478.0,0.39999999999999897,,,,0.01090210698751624,-0.018828451882845192,0.006947974919505169,-0.014644351464435146
2020-05-27,18360.0,491.0,0.4027397260273962,,,,-0.03366013071895425,0.0,-0.01862745098039216,-0.014256619144602854
2020-05-28,18573.0,504.0,0.40547945205479347,,,,0.02891293813600388,-0.013888888888888888,0.00936843805524148,-0.007936507936507936
2020-05-29,18926.0,522.0,0.4082191780821907,,,,-0.00031702419951389624,-0.011494252873563218,0.002430518862939871,-0.02681992337164751
2020-05-30,19244.0,531.0,0.41095890410958796,,,,0.00041571398877572233,-0.005649717514124294,0.003221783413011848,-0.003766478342749529
2020-05-31,19552.0,534.0,0.4136986301369852,,,,-0.00608633387888707,0.005617977528089888,-0.00506342062193126,-0.0018726591760299626
2020-06-01,19697.0,551.0,0.41643835616438246,,,,0.00888460171599736,-0.016333938294010888,-0.000913844747931157,-0.02540834845735028
2020-06-02,20016.0,561.0,0.4191780821917797,,,,-0.0034972022382094323,0.0035650623885918,-0.00964228617106315,0.0071301247771836
2020-06-03,20055.0,574.0,0.42191780821917696,,,,0.013762154076290202,-0.012195121951219513,0.01211667913238594,-0.0156794425087108
2020-06-04,20805.0,580.0,0.4246575342465742,,,,-0.017447728911319394,0.0051724137931034465,-0.017159336697909155,0.0
2020-06-05,21152.0,592.0,0.42739726027397146,,,,0.0024583963691376704,-0.013513513513513514,0.0034984871406959148,-0.01689189189189189
2020-06-06,21478.0,598.0,0.4301369863013687,,,,0.0025142005773349475,0.0016722408026755853,-0.004888723344817953,-0.010033444816053512
2020-06-07,21667.0,604.0,0.43287671232876596,,,,0.0009230627221119675,-0.006622516556291391,0.012830571837356348,-0.0033112582781456954
2020-06-08,21987.0,612.0,0.4356164383561632,,,,-0.008777914222040297,-0.008169934640522876,-0.01055168963478419,-0.011437908496732024
2020-06-09,22236.0,624.0,0.43835616438356045,,,,-0.005531570426335672,0.003205128205128205,0.003282964561971577,-0.016025641025641024
2020-06-10,22551.0,630.0,0.4410958904109577,,,,-0.0014633497405880005,-0.0031746031746031746,0.0007538468360604851,-0.0031746031746031746
2020-06-11,22938.0,639.0,0.44383561643835495,,,,0.0002615746795710175,-0.004694835680751174,0.004577556892492807,-0.009389671361502348
2020-06-12,23337.0,643.0,0.4465753424657522,,,,0.0009427090028709776,-0.0031104199066874032,0.0038565368299267257,0.0077760497667185065
2020-06-13,23717.0,650.0,0.44931506849314945,,,,-0.006704051945861618,-0.010769230769230769,-0.002276847830669984,-0.010769230769230769
2020-06-14,23926.0,652.0,0.4520547945205467,,,,0.01078324834907632,0.003067484662576687,0.011201203711443616,-0.0015337423312883436
2020-06-15,24053.0,655.0,0.45479452054794395,,,,-0.0016214193655677044,-0.003053435114503817,0.0069014260175445895,0.0
2020-06-16,24179.0,669.0,0.4575342465753412,,,,0.008106207866330286,-0.017937219730941704,0.0040944621365647865,-0.010463378176382659
2020-06-17,24461.0,673.0,0.46027397260273845,,,,0.002044070152487633,0.0,0.006622787294059932,-0.0029717682020802376
2020-06-18,24854.0,679.0,0.4630136986301357,,,,0.003983262251549047,-0.004418262150220913,0.014685764866822241,-0.0073637702503681875
2020-06-19,25275.0,681.0,0.46575342465753294,,,,0.002690405539070228,0.01027900146842878,-0.007952522255192879,0.0
2020-06-20,25496.0,681.0,0.4684931506849302,,,,0.004118293065578914,0.0,0.015335738939441481,0.0014684287812041115
2020-06-21,25963.0,685.0,0.47123287671232744,,,,0.0003851635019065594,-0.004379562043795621,-0.00597003427955167,-0.00583941605839416
2020-06-22,26051.0,686.0,0.4739726027397247,,,,0.007869179686000538,0.002915451895043732,0.008291428352078616,0.001457725947521866
2020-06-23,26373.0,688.0,0.47671232876712194,,,,-0.003678004019262125,0.007267441860465115,0.0018958783604443934,0.0
2020-06-24,26705.0,692.0,0.4794520547945192,,,,0.004193971166448231,-0.0028901734104046237,0.005542033327092305,0.008670520231213872
2020-06-25,27197.0,695.0,0.48219178082191644,,,,0.009780490495275214,-0.002877697841726619,0.00878773394124352,0.0014388489208633096
2020-06-26,27686.0,704.0,0.4849315068493137,,,,-0.009716102001011341,-0.009943181818181818,0.009210431264899227,-0.007102272727272726
2020-06-27,28012.0,704.0,0.48767123287671094,,,,0.010209910038554905,0.0014204545454545455,0.012030558332143369,0.007102272727272726
2020-06-28,28489.0,705.0,0.4904109589041082,,,,-0.005791709080697813,-0.0014184397163120568,-0.0018603671592544487,0.0014184397163120568
2020-06-29,28782.0,708.0,0.49315068493150543,,,,0.00038218330901257727,-0.0014124293785310734,0.00573274963518866,0.0014124293785310734
2020-06-30,29007.0,715.0,0.4958904109589027,,,,0.005067742269107457,-0.006993006993006993,0.0032750715344572,-0.0055944055944055935
2020-07-01,29451.0,717.0,0.49863013698629993,,,,0.0012223693592747274,0.011157601115760113,-6.790940884859597e-05,0.0041841004184100415
2020-07-02,30209.0,718.0,0.5013698630136972,,,,-0.000893773378794399,0.004178272980501393,0.0027475255718494487,0.020891364902506964
2020-07-03,30429.0,720.0,0.5041095890410945,,,,0.017220414735942685,0.0027777777777777783,0.012159453153241974,0.005555555555555557
2020-07-04,31041.0,721.0,0.5068493150684917,,,,0.0016429883057891175,0.005547850208044383,-0.013756000128861828,0.0027739251040221915
2020-07-05,31353.0,721.0,0.509589041095889,,,,0.0035722259432909133,0.0027739251040221915,0.016075016744809108,0.009708737864077669
2020-07-06,31657.0,723.0,0.5123287671232862,,,,0.0048646428909877755,0.0027662517289073307,0.004390814037969485,0.0013831258644536654
2020-07-07,32029.0,725.0,0.5150684931506835,,,,-0.0016235286771363452,0.0013793103448275859,-0.0019981891410908864,0.004137931034482761
2020-07-08,32509.0,735.0,0.5178082191780807,,,,-0.0011689070718877848,-0.006802721088435374,-0.0049524746993140365,-0.005442176870748299
2020-07-09,33240.0,739.0,0.520547945205478,,,,0.003309265944645006,0.016238159675236806,0.003309265944645006,0.008119079837618403
2020-07-10,33984.0,743.0,0.5232876712328752,,,,-0.004531544256120528,0.00269179004037685,-0.0031485404896421845,0.001345895020188425
2020-07-11,34647.0,748.0,0.5260273972602725,,,,-0.013796288278927468,-0.00267379679144385,-0.007590844806188127,-0.00267379679144385
2020-07-12,35071.0,750.0,0.5287671232876697,,,,0.011177325995837015,0.006666666666666667,0.002993926606027773,-0.0013333333333333333
2020-07-13,35529.0,754.0,0.531506849315067,,,,-0.0004221903233977877,-0.001326259946949602,-0.002927186242224661,0.002652519893899204
2020-07-14,35849.0,757.0,0.5342465753424642,,,,-0.00033473737063795364,0.002642007926023778,-0.002705793745990125,0.003963011889035667
2020-07-15,36291.0,762.0,0.5369863013698615,,,,-0.00338927006695875,0.0013123359580052493,0.0015981923892976221,0.0026246719160104987
2020-07-16,37132.0,778.0,0.5397260273972587,,,,0.0,-0.007712082262210797,-0.0021544759237315525,-0.006426735218508998
2020-07-17,37722.0,784.0,0.542465753424656,,,,0.0012459572663167382,-0.0012755102040816323,-0.0012194475372461694,0.005102040816326529
2020-07-18,37907.0,787.0,0.5452054794520532,,,,0.005671775661487325,0.0,0.005513493550003957,0.0025412960609911056
2020-07-19,38723.0,794.0,0.5479452054794505,,,,-0.007411615835549931,-0.007556675062972292,-0.007747333626010381,-0.003778337531486146
2020-07-20,39166.0,797.0,0.5506849315068477,,,,-0.00227237910432518,0.0037641154328732734,-0.002400040851759179,0.0037641154328732734
2020-07-21,39474.0,802.0,0.553424657534245,,,,-0.002153316106804479,0.0012468827930174565,-0.0027106449815068145,0.0012468827930174565
2020-07-22,39793.0,808.0,0.5561643835616422,,,,0.004548538687708894,0.0012376237623762374,0.00748875430352072,0.006188118811881188
2020-07-23,40634.0,818.0,0.5589041095890395,,,,-0.001968794605502781,0.0012224938875305626,-0.003420780627061082,-0.0012224938875305626
2020-07-24,41271.0,823.0,0.5616438356164367,,,,-0.002253398269971651,0.006075334143377886,-0.003222601826948705,0.0
2020-07-25,41671.0,826.0,0.564383561643834,,,,-0.00014398502555734203,0.0024213075060532693,0.0004319550766720261,0.010895883777239709
2020-07-26,42200.0,827.0,0.5671232876712312,,,,-0.0003080568720379147,0.003627569528415962,-0.0005450236966824645,0.004836759371221282
2020-07-27,42554.0,833.0,0.5698630136986285,,,,-0.0001174977675424167,0.0,-0.0016919678526108005,-0.003601440576230492
2020-07-28,42777.0,839.0,0.5726027397260257,,,,-0.0005142950651050799,0.0,0.0008181966944853543,0.0011918951132300355
2020-07-29,43277.0,846.0,0.575342465753423,,,,0.0027035145689396213,0.004728132387706857,-0.0005314601289368487,0.004728132387706857
