date,cases,deaths,time_of_year,daily_tests,daily_vaccinations,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-08-08,134915.0,2184.0,0.6027397260273955,1730290.0,,-0.0034836749064225624,0.000915750915750916,-0.0019271393099358856,0.0
2020-08-09,136250.0,2195.0,0.6054794520547927,,,-0.0013211009174311926,-0.004100227790432802,0.0006532110091743119,0.001366742596810934
2020-08-10,137006.0,2198.0,0.60821917808219,1770503.0,,0.0005474212808198181,0.004094631483166515,0.005700480270937039,0.0018198362147406734
2020-08-11,138074.0,2238.0,0.6109589041095872,1787640.0,,0.0009487666034155598,0.0004468275245755138,0.0013760736996103538,0.0
2020-08-12,139413.0,2277.0,0.6136986301369844,1803344.0,,7.890225445259768e-05,0.0,0.0013198195290252705,-0.005270092226613966
2020-08-13,141006.0,2313.0,0.6164383561643817,,,0.002397061117966611,-0.0017293558149589275,0.002936045274669163,-0.006917423259835711
2020-08-14,142544.0,2344.0,0.619178082191779,1860127.0,,0.002693905039847345,-0.0021331058020477816,-0.0006945223930856437,-0.003839590443686007
2020-08-15,143956.0,2370.0,0.6219178082191762,1882983.0,,0.0014587790713829225,-0.0008438818565400844,0.006717330295368029,0.002531645569620253
2020-08-16,145111.0,2372.0,0.6246575342465734,1908635.0,,0.0018537533336549265,0.0050590219224283285,-0.0012266471873255645,0.004637436762225971
2020-08-17,145942.0,2384.0,0.6273972602739707,,,0.004837538200106893,-0.0020973154362416107,0.004440120047690179,0.0
2020-08-18,147141.0,2425.0,0.6301369863013679,,,0.0004009759346477189,-0.0004123711340206186,0.005287445375524157,-0.002061855670103093
2020-08-19,148491.0,2464.0,0.6328767123287652,1956411.0,,0.0011650537743028194,-0.00487012987012987,-0.001185257018943909,-0.0008116883116883117
2020-08-20,150422.0,2496.0,0.6356164383561624,1982150.0,,0.0005052452433819522,-0.004807692307692308,-0.0018614298440387711,-0.003605769230769232
2020-08-21,152344.0,2522.0,0.6383561643835597,,,-0.003170456335661398,-0.0015860428231562252,0.0008861523919550492,0.005154639175257732
2020-08-22,153966.0,2546.0,0.6410958904109569,2033933.0,,0.004916669914136887,0.0031421838177533392,-0.0022472493927230687,0.008248232521602514
2020-08-23,155390.0,2560.0,0.6438356164383542,,,-0.0028766329879657635,-0.000390625,-0.0026192161657764327,-0.002734375
2020-08-24,156927.0,2567.0,0.6465753424657514,,,-0.00036959860317217557,0.0019477989871445266,-0.002969533604797135,-0.002726918582002337
2020-08-25,158185.0,2607.0,0.6493150684931487,2096126.0,,0.004545310870183646,-0.0015343306482546988,-0.002022947814268104,-0.006904487917146146
2020-08-26,159708.0,2634.0,0.6520547945205459,2111046.0,,-0.0021852380594585127,0.0037965072133637054,-0.0038319933879329775,0.007972665148063782
2020-08-27,161715.0,2654.0,0.6547945205479432,,,-0.0022014037040472435,0.0011303692539562926,-0.004532665491760195,0.0022607385079125852
2020-08-28,163154.0,2676.0,0.6575342465753404,,,0.0037878323547078227,0.006352765321375187,0.0009806685707981417,0.004484304932735426
2020-08-29,165533.0,2708.0,0.6602739726027377,,,-0.006663323929367557,0.0048005908419497785,-0.006089420236448322,-0.0033234859675036928
2020-08-30,166510.0,2721.0,0.6630136986301349,,,0.00024022581226352768,-0.002205071664829107,0.0002582427481832924,-0.002205071664829107
2020-08-31,167989.0,2733.0,0.6657534246575322,,,-0.0024287304525891576,-0.004390779363336993,-0.002125139146015513,0.0007317965605561652
2020-09-01,169966.0,2769.0,0.6684931506849294,2287415.0,,-0.006112987303343021,-0.005055976886962802,-0.005518750808985328,0.0018057060310581441
2020-09-02,171140.0,2806.0,0.6712328767123267,,,-0.0015367535351174474,0.003920171062009979,0.0008180437069066263,0.0014255167498218105
2020-09-03,172791.0,2829.0,0.6739726027397239,2331367.0,,-0.002181826599765034,0.0010604453870625664,-0.0008333767383717902,0.003181336161187699
2020-09-04,174848.0,2868.0,0.6767123287671212,2368246.0,,-0.002619418008784773,-0.0017433751743375176,-0.0039577232796486105,-0.005230125523012552
2020-09-05,176124.0,2913.0,0.6794520547945184,,,0.0005393927005973065,-0.00755235152763474,-0.0011185301265017827,-0.005835907998626846
2020-09-06,177141.0,2920.0,0.6821917808219157,,,1.6935661422256845e-05,0.0,0.0011854962995579792,0.0010273972602739725
2020-09-07,178212.0,2920.0,0.6849315068493129,,,0.00028617601508315935,0.004794520547945207,0.0002468969541893924,0.004452054794520548
2020-09-08,179150.0,2942.0,0.6876712328767102,2470106.0,,0.0005637733742673738,0.006458191706322229,0.0012670946134524142,0.005098572399728076
2020-09-09,180061.0,2990.0,0.6904109589041074,,,0.0022381304113605945,-0.0023411371237458192,0.0014550624510582526,-0.007692307692307694
2020-09-10,181335.0,3016.0,0.6931506849315047,2496263.0,,0.001284914660710839,0.001989389920424403,0.0029282819091736288,0.002984084880636605
2020-09-11,182934.0,3050.0,0.6958904109589019,2530135.0,,-0.001279149857325593,-0.003278688524590164,0.020898247455366416,0.0042622950819672135
2020-09-12,184305.0,3073.0,0.6986301369862992,,,-0.0015843303220205638,0.0016270745200130164,0.0011502672200971215,0.0026033192320208264
2020-09-13,185325.0,3080.0,0.7013698630136964,,,0.0011169566976932416,0.000974025974025974,0.000787805207068663,-0.0016233766233766235
2020-09-14,186447.0,3094.0,0.7041095890410937,,,-3.754418145639243e-05,-0.00032320620555914667,-0.0001716305438006511,-0.0016160310277957336
2020-09-15,187486.0,3135.0,0.7068493150684909,2646728.0,,0.0006720501797467545,-0.0012759170653907491,-0.0008107272009643387,0.0003189792663476873
2020-09-16,188800.0,3176.0,0.7095890410958882,,,-0.0007468220338983051,-0.005037783375314861,0.0016207627118644068,0.004093198992443325
2020-09-17,190307.0,3208.0,0.7123287671232854,2690863.0,,0.0015658909025942293,0.000935162094763092,0.0037150498930675173,0.0012468827930174565
2020-09-18,191672.0,3232.0,0.7150684931506827,,,0.02116636754455528,0.007116336633663368,0.0023581952502191245,0.0009282178217821783
2020-09-19,192751.0,3260.0,0.7178082191780799,2762911.0,,0.0026147724266021967,0.000920245398773006,0.004850817894589393,-0.0027607361963190185
2020-09-20,193978.0,3270.0,0.7205479452054772,,,-0.0003144686510841436,-0.0024464831804281344,-0.003273567105548052,-0.0012232415902140672
2020-09-21,195093.0,3283.0,0.7232876712328744,,,-0.00012814401336798346,-0.0012183978068839474,0.006607105329253228,-0.0030459945172098693
2020-09-22,196258.0,3320.0,0.7260273972602717,2830994.0,,-0.0014165027667661955,0.0015060240963855422,0.0011617360820960164,-0.0006024096385542169
2020-09-23,197431.0,3345.0,0.7287671232876689,2843328.0,,0.002264082135024388,0.008669656203288491,0.003738014800107379,0.0
