date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-06-03,8931.0,455.0,0.42191780821917696,,,,0.003694994961370507,-0.0021978021978021982,0.009293472175568245,-0.0043956043956043965
2020-06-04,9090.0,460.0,0.4246575342465742,,,,0.008360836083608363,-0.008695652173913044,0.00825082508250825,-0.004347826086956522
2020-06-05,9266.0,460.0,0.42739726027397146,,,,0.01090006475285992,0.0,0.025253615368012086,0.004347826086956522
2020-06-06,9460.0,463.0,0.4301369863013687,,,,0.008033826638477801,0.0,0.02653276955602537,-0.006479481641468682
2020-06-07,9649.0,465.0,0.43287671232876596,,,,0.003938231941133796,-0.002150537634408602,0.008809203026220333,-0.002150537634408602
2020-06-08,9786.0,469.0,0.4356164383561632,,,,-0.00316779072143879,0.0,0.019722051910893112,-0.008528784648187633
2020-06-09,10030.0,472.0,0.43835616438356045,,,,0.013459621136590228,-0.00211864406779661,0.02173479561316052,-0.006355932203389831
2020-06-10,10164.0,474.0,0.4410958904109577,,,,0.004919323101141283,-0.002109704641350211,0.045356158992522634,0.0
2020-06-11,10399.0,475.0,0.44383561643835495,,,,-9.616309260505818e-05,0.0042105263157894745,0.06269833637849792,0.0
2020-06-12,10676.0,475.0,0.4465753424657522,,,,0.01245784938179093,0.0042105263157894745,0.00974147620831772,0.00631578947368421
2020-06-13,10946.0,478.0,0.44931506849314945,,,,0.015987575369998168,-0.006276150627615064,0.01909373287045496,-0.0020920502092050207
2020-06-14,11173.0,479.0,0.4520547945205467,,,,0.004206569408395239,0.0,0.05316387720397386,-0.0020876826722338203
2020-06-15,11279.0,483.0,0.45479452054794395,,,,0.019859916659278304,-0.008281573498964804,0.055678694919762385,0.0
2020-06-16,11658.0,485.0,0.4575342465753412,,,,0.007119574541087666,-0.004123711340206186,0.01569737519300051,0.002061855670103093
2020-06-17,11842.0,486.0,0.46027397260273845,,,,0.03470697517311265,0.00205761316872428,0.03892923492653269,0.006172839506172839
2020-06-18,12076.0,489.0,0.4630136986301357,,,,0.054074196753892016,-0.00408997955010225,0.03295793309042728,0.022494887525562373
2020-06-19,12486.0,491.0,0.46575342465753294,,,,-0.0023226013134710877,0.002036659877800407,0.04605157776709915,0.002036659877800407
2020-06-20,12931.0,491.0,0.4684931506849302,,,,0.0026293403449075864,0.004073319755600814,0.03186141829711546,0.004073319755600814
2020-06-21,13205.0,492.0,0.47123287671232744,,,,0.04142370314274897,-0.002032520325203252,0.04308973873532753,0.006097560975609756
2020-06-22,13535.0,492.0,0.4739726027397247,,,,0.02984854082009605,0.008130081300813009,0.011895086811968969,0.006097560975609756
2020-06-23,13997.0,492.0,0.47671232876712194,,,,0.007144388083160677,0.006097560975609756,0.029577766664285205,0.022357723577235773
2020-06-24,14592.0,494.0,0.4794520547945192,,,,0.003426535087719298,0.004048582995951417,-0.005413925438596493,0.006072874493927126
2020-06-25,15479.0,495.0,0.48219178082191644,,,,-0.016473932424575233,0.026262626262626262,-0.01834743846501712,0.034343434343434336
2020-06-26,15860.0,498.0,0.4849315068493137,,,,0.03808322824716268,0.0,0.039281210592686,0.01004016064257028
2020-06-27,16339.0,500.0,0.48767123287671094,,,,0.023134830772997127,0.0,0.02760266846196217,0.022000000000000002
2020-06-28,17160.0,500.0,0.4904109589041082,,,,0.001282051282051282,0.008,0.0013986013986013984,0.002
2020-06-29,17894.0,504.0,0.49315068493150543,,,,-0.013579970939979879,-0.001984126984126984,0.005476696099251146,-0.007936507936507936
2020-06-30,18456.0,507.0,0.4958904109589027,,,,0.017013437364542697,0.015779092702169626,0.02936714347637625,0.03155818540433925
2020-07-01,19101.0,511.0,0.49863013698629993,,,,-0.0067535731113554254,0.0019569471624266144,0.010680069106329513,0.003913894324853229
