date,death,positive
2021-03-07,706.0,45794.0
2021-03-06,704.0,45635.0
2021-03-05,704.0,45452.0
2021-03-04,705.0,45227.0
2021-03-03,705.0,45091.0
2021-03-02,703.0,44944.0
2021-03-01,703.0,44762.0
2021-02-28,703.0,44634.0
2021-02-27,702.0,44492.0
2021-02-26,701.0,44295.0
2021-02-25,701.0,44117.0
2021-02-24,677.0,43900.0
2021-02-23,660.0,43736.0
2021-02-22,658.0,43594.0
2021-02-21,658.0,43497.0
2021-02-20,658.0,43367.0
2021-02-19,656.0,43224.0
2021-02-18,655.0,43090.0
2021-02-17,654.0,42872.0
2021-02-16,651.0,42768.0
2021-02-15,649.0,42677.0
2021-02-14,649.0,42529.0
2021-02-13,647.0,42419.0
2021-02-12,643.0,42259.0
2021-02-11,641.0,42058.0
2021-02-10,641.0,41883.0
2021-02-09,639.0,41630.0
2021-02-08,636.0,41419.0
2021-02-07,635.0,41218.0
2021-02-06,634.0,41064.0
2021-02-05,632.0,40799.0
2021-02-04,630.0,40534.0
2021-02-03,627.0,40233.0
2021-02-02,618.0,39960.0
2021-02-01,595.0,39543.0
2021-01-31,590.0,39324.0
2021-01-30,590.0,39168.0
2021-01-29,570.0,38813.0
2021-01-28,567.0,38454.0
2021-01-27,562.0,38170.0
2021-01-26,558.0,37708.0
2021-01-25,547.0,37046.0
2021-01-24,544.0,36598.0
2021-01-23,544.0,36598.0
2021-01-22,540.0,36274.0
2021-01-21,536.0,35638.0
2021-01-20,530.0,34963.0
2021-01-19,519.0,34262.0
2021-01-18,514.0,33876.0
2021-01-17,511.0,33559.0
2021-01-16,507.0,33219.0
2021-01-15,477.0,32781.0
2021-01-14,461.0,31958.0
2021-01-13,453.0,31150.0
2021-01-12,449.0,30326.0
2021-01-11,438.0,29611.0
2021-01-10,432.0,29298.0
2021-01-09,432.0,29019.0
2021-01-08,426.0,28407.0
2021-01-07,385.0,27625.0
2021-01-06,372.0,27090.0
2021-01-05,369.0,26565.0
2021-01-04,360.0,25968.0
2021-01-03,359.0,25592.0
2021-01-02,358.0,25245.0
2021-01-01,347.0,24201.0
2020-12-31,347.0,24201.0
2020-12-30,334.0,23499.0
2020-12-29,333.0,22909.0
2020-12-28,326.0,22319.0
2020-12-27,323.0,21880.0
2020-12-26,319.0,21547.0
2020-12-25,319.0,21547.0
2020-12-24,317.0,21226.0
2020-12-23,311.0,20491.0
2020-12-22,303.0,19743.0
2020-12-21,293.0,19285.0
2020-12-20,292.0,18946.0
2020-12-19,292.0,18739.0
2020-12-18,281.0,18337.0
2020-12-17,276.0,17901.0
2020-12-16,267.0,17311.0
2020-12-15,265.0,16760.0
2020-12-14,259.0,16349.0
2020-12-13,257.0,15923.0
2020-12-12,257.0,15620.0
2020-12-11,250.0,15206.0
2020-12-10,246.0,14861.0
2020-12-09,246.0,14454.0
2020-12-08,239.0,14049.0
2020-12-07,227.0,13775.0
2020-12-06,227.0,13348.0
2020-12-05,227.0,13127.0
2020-12-04,224.0,12844.0
2020-12-03,220.0,12554.0
2020-12-02,218.0,12208.0
2020-12-01,214.0,11976.0
2020-11-30,194.0,11757.0
2020-11-29,191.0,11508.0
2020-11-28,191.0,11288.0
2020-11-27,190.0,11265.0
2020-11-26,190.0,11265.0
2020-11-25,190.0,11027.0
2020-11-24,189.0,10799.0
2020-11-23,177.0,10544.0
2020-11-22,176.0,10359.0
2020-11-21,174.0,10123.0
2020-11-20,173.0,9958.0
2020-11-19,171.0,9734.0
2020-11-18,170.0,9519.0
2020-11-17,166.0,9363.0
