date,death,positive
2021-03-07,1976.0,374850.0
2021-03-06,1975.0,374438.0
2021-03-05,1970.0,373868.0
2021-03-04,1955.0,372708.0
2021-03-03,1955.0,372708.0
2021-03-02,1949.0,371979.0
2021-03-01,1940.0,371492.0
2021-02-28,1935.0,371235.0
2021-02-27,1929.0,370770.0
2021-02-26,1907.0,370084.0
2021-02-25,1890.0,369433.0
2021-02-24,1879.0,368601.0
2021-02-23,1865.0,367789.0
2021-02-22,1853.0,367073.0
2021-02-21,1852.0,366735.0
2021-02-20,1842.0,366034.0
2021-02-19,1834.0,365256.0
2021-02-18,1813.0,364399.0
2021-02-17,1806.0,363248.0
2021-02-16,1797.0,362347.0
2021-02-15,1796.0,361756.0
2021-02-14,1794.0,361294.0
2021-02-13,1790.0,360584.0
2021-02-12,1785.0,359641.0
2021-02-11,1774.0,358581.0
2021-02-10,1765.0,357339.0
2021-02-09,1748.0,356040.0
2021-02-08,1738.0,355122.0
2021-02-07,1736.0,354608.0
2021-02-06,1733.0,353700.0
2021-02-05,1728.0,352489.0
2021-02-04,1711.0,351273.0
2021-02-03,1697.0,350000.0
2021-02-02,1685.0,348409.0
2021-02-01,1668.0,347208.0
2021-01-31,1665.0,346624.0
2021-01-30,1663.0,345430.0
2021-01-29,1655.0,343962.0
2021-01-28,1620.0,342445.0
2021-01-27,1620.0,340684.0
2021-01-26,1613.0,338675.0
2021-01-25,1597.0,337264.0
2021-01-24,1595.0,336405.0
2021-01-23,1582.0,334889.0
2021-01-22,1571.0,333118.0
2021-01-21,1547.0,330469.0
2021-01-20,1517.0,328380.0
2021-01-19,1507.0,326221.0
2021-01-18,1500.0,324919.0
2021-01-17,1493.0,323837.0
2021-01-16,1485.0,322252.0
2021-01-15,1472.0,320102.0
2021-01-14,1460.0,317559.0
2021-01-13,1449.0,314817.0
2021-01-12,1422.0,309629.0
2021-01-11,1396.0,307483.0
2021-01-10,1392.0,305999.0
2021-01-09,1390.0,303723.0
2021-01-08,1381.0,301110.0
2021-01-07,1359.0,297317.0
2021-01-06,1330.0,292720.0
2021-01-05,1312.0,288951.0
2021-01-04,1305.0,285633.0
2021-01-03,1301.0,283473.0
2021-01-02,1294.0,281654.0
2021-01-01,1269.0,276612.0
2020-12-31,1269.0,276612.0
2020-12-30,1256.0,271940.0
2020-12-29,1235.0,269326.0
2020-12-28,1219.0,266590.0
2020-12-27,1214.0,264874.0
2020-12-26,1212.0,264078.0
2020-12-25,1204.0,260589.0
2020-12-24,1204.0,260589.0
2020-12-23,1196.0,257697.0
2020-12-22,1173.0,255085.0
2020-12-21,1161.0,252783.0
2020-12-20,1155.0,250964.0
2020-12-19,1148.0,248970.0
2020-12-18,1140.0,246562.0
2020-12-17,1126.0,243918.0
2020-12-16,1096.0,240715.0
2020-12-15,1077.0,237787.0
2020-12-14,1062.0,235872.0
2020-12-13,1055.0,233904.0
2020-12-12,1038.0,231821.0
2020-12-11,1025.0,228129.0
2020-12-10,1016.0,225946.0
2020-12-09,995.0,222545.0
2020-12-08,972.0,219971.0
2020-12-07,949.0,217638.0
2020-12-06,939.0,215407.0
2020-12-05,939.0,212844.0
2020-12-04,925.0,209170.0
2020-12-03,917.0,206165.0
2020-12-02,906.0,202220.0
2020-12-01,890.0,198216.0
2020-11-30,871.0,195706.0
2020-11-29,868.0,193809.0
2020-11-28,863.0,192087.0
2020-11-27,849.0,190044.0
2020-11-26,834.0,183902.0
2020-11-25,834.0,183902.0
2020-11-24,808.0,182121.0
2020-11-23,797.0,179420.0
2020-11-22,793.0,177176.0
2020-11-21,787.0,173979.0
2020-11-20,773.0,170584.0
2020-11-19,756.0,165996.0
2020-11-18,740.0,162028.0
2020-11-17,732.0,158957.0
2020-11-16,723.0,155779.0
2020-11-15,718.0,153808.0
2020-11-14,710.0,151141.0
2020-11-13,701.0,145789.0
2020-11-12,687.0,143639.0
2020-11-11,678.0,139720.0
2020-11-10,672.0,137385.0
2020-11-09,661.0,134868.0
2020-11-08,659.0,132621.0
2020-11-07,658.0,130235.0
2020-11-06,649.0,127279.0
2020-11-05,632.0,124292.0
2020-11-04,625.0,121485.0
2020-11-03,620.0,119375.0
2020-11-02,614.0,117706.0
2020-11-01,614.0,116510.0
2020-10-31,604.0,114656.0
2020-10-30,601.0,112932.0
2020-10-29,598.0,110640.0
2020-10-28,588.0,108803.0
2020-10-27,578.0,107228.0
2020-10-26,574.0,106083.0
2020-10-25,572.0,104882.0
2020-10-24,568.0,103117.0
2020-10-23,567.0,101509.0
2020-10-22,563.0,99549.0
2020-10-21,557.0,98006.0
2020-10-20,551.0,96643.0
2020-10-19,546.0,95562.0
2020-10-18,543.0,94394.0
2020-10-17,540.0,93297.0
2020-10-16,537.0,91957.0
2020-10-15,529.0,90461.0
2020-10-14,527.0,88963.0
