date,death,positive
2021-03-07,7106.0,621654.0
2021-03-06,7102.0,621277.0
2021-03-05,7094.0,620663.0
2021-03-04,7082.0,619942.0
2021-03-03,7069.0,619087.0
2021-03-02,7050.0,618307.0
2021-03-01,7014.0,617700.0
2021-02-28,7014.0,617367.0
2021-02-27,7014.0,616886.0
2021-02-26,6999.0,616018.0
2021-02-25,6994.0,615225.0
2021-02-24,6936.0,614260.0
2021-02-23,6910.0,613419.0
2021-02-22,6871.0,612712.0
2021-02-21,6871.0,612240.0
2021-02-20,6871.0,611789.0
2021-02-19,6852.0,610974.0
2021-02-18,6816.0,610055.0
2021-02-17,6798.0,609189.0
2021-02-16,6788.0,608418.0
2021-02-15,6749.0,607639.0
2021-02-14,6745.0,607213.0
2021-02-13,6744.0,606651.0
2021-02-12,6734.0,605785.0
2021-02-11,6723.0,604683.0
2021-02-10,6705.0,603255.0
2021-02-09,6663.0,602256.0
2021-02-08,6614.0,601391.0
2021-02-07,6613.0,600782.0
2021-02-06,6611.0,600016.0
2021-02-05,6575.0,598902.0
2021-02-04,6545.0,597475.0
2021-02-03,6496.0,595756.0
2021-02-02,6480.0,594217.0
2021-02-01,6436.0,592921.0
2021-01-31,6434.0,592140.0
2021-01-30,6430.0,590997.0
2021-01-29,6390.0,589384.0
2021-01-28,6334.0,587580.0
2021-01-27,6302.0,585600.0
2021-01-26,6264.0,584041.0
2021-01-25,6199.0,582477.0
2021-01-24,6190.0,581377.0
2021-01-23,6184.0,580003.0
2021-01-22,6135.0,577991.0
2021-01-21,6090.0,575688.0
2021-01-20,6035.0,573119.0
2021-01-19,5973.0,571268.0
2021-01-18,5926.0,569335.0
2021-01-17,5906.0,568166.0
2021-01-16,5905.0,566275.0
2021-01-15,5770.0,563866.0
2021-01-14,5728.0,561160.0
2021-01-13,5679.0,558020.0
2021-01-12,5633.0,555249.0
2021-01-11,5575.0,551942.0
2021-01-10,5570.0,550260.0
2021-01-09,5567.0,548134.0
2021-01-08,5529.0,544618.0
2021-01-07,5477.0,540508.0
2021-01-06,5435.0,535999.0
2021-01-05,5366.0,531890.0
2021-01-04,5269.0,527871.0
2021-01-03,5261.0,526245.0
2021-01-02,5256.0,523652.0
2021-01-01,5254.0,522523.0
2020-12-31,5242.0,520438.0
2020-12-30,5192.0,516226.0
2020-12-29,5152.0,513056.0
2020-12-28,5060.0,510137.0
2020-12-27,5039.0,508580.0
2020-12-26,5029.0,506022.0
2020-12-25,5025.0,505345.0
2020-12-24,5019.0,503706.0
2020-12-23,4953.0,500443.0
2020-12-22,4879.0,497380.0
2020-12-21,4751.0,494353.0
2020-12-20,4743.0,492724.0
2020-12-19,4722.0,490679.0
2020-12-18,4632.0,486364.0
2020-12-17,4561.0,482443.0
2020-12-16,4493.0,478162.0
2020-12-15,4408.0,475340.0
2020-12-14,4352.0,471285.0
2020-12-13,4339.0,468956.0
2020-12-12,4324.0,465991.0
2020-12-11,4266.0,461367.0
2020-12-10,4209.0,456889.0
2020-12-09,4142.0,452180.0
2020-12-08,4054.0,448009.0
2020-12-07,3973.0,443389.0
2020-12-06,3952.0,441067.0
2020-12-05,3934.0,437918.0
