date,death,positive
2021-03-07,208.0,16083.0
2021-03-06,208.0,15964.0
2021-03-05,207.0,15819.0
2021-03-04,207.0,15686.0
2021-03-03,207.0,15487.0
2021-03-02,206.0,15372.0
2021-03-01,205.0,15284.0
2021-02-28,204.0,15198.0
2021-02-27,204.0,15098.0
2021-02-26,204.0,14963.0
2021-02-25,203.0,14840.0
2021-02-24,201.0,14768.0
2021-02-23,199.0,14691.0
2021-02-22,198.0,14608.0
2021-02-21,197.0,14493.0
2021-02-20,196.0,14359.0
2021-02-19,193.0,14251.0
2021-02-18,193.0,14149.0
2021-02-17,191.0,13996.0
2021-02-16,191.0,13917.0
2021-02-15,190.0,13862.0
2021-02-14,189.0,13677.0
2021-02-13,189.0,13561.0
2021-02-12,189.0,13415.0
2021-02-11,188.0,13249.0
2021-02-10,187.0,13122.0
2021-02-09,186.0,13105.0
2021-02-08,183.0,13046.0
2021-02-07,183.0,12900.0
2021-02-06,182.0,12766.0
2021-02-05,181.0,12612.0
2021-02-04,181.0,12503.0
2021-02-03,179.0,12329.0
2021-02-02,176.0,12196.0
2021-02-01,175.0,12083.0
2021-01-31,174.0,11965.0
2021-01-30,173.0,11831.0
2021-01-29,172.0,11658.0
2021-01-28,172.0,11523.0
2021-01-27,172.0,11379.0
2021-01-26,171.0,11285.0
2021-01-25,171.0,11165.0
2021-01-24,170.0,11033.0
2021-01-23,170.0,10908.0
2021-01-22,169.0,10759.0
2021-01-21,168.0,10580.0
2021-01-20,165.0,10471.0
2021-01-19,163.0,10321.0
2021-01-18,163.0,10220.0
2021-01-17,163.0,10057.0
2021-01-16,163.0,9915.0
2021-01-15,163.0,9734.0
2021-01-14,162.0,9573.0
2021-01-13,158.0,9368.0
2021-01-12,158.0,9247.0
2021-01-11,156.0,9078.0
2021-01-10,156.0,8967.0
2021-01-09,156.0,8790.0
2021-01-08,156.0,8619.0
2021-01-07,155.0,8403.0
2021-01-06,152.0,8158.0
2021-01-05,149.0,8038.0
2021-01-04,144.0,7873.0
2021-01-03,140.0,7793.0
2021-01-02,139.0,7689.0
2021-01-01,136.0,7412.0
2020-12-31,136.0,7412.0
2020-12-30,134.0,7276.0
2020-12-29,130.0,7202.0
2020-12-28,129.0,7120.0
2020-12-27,127.0,7029.0
2020-12-26,121.0,6966.0
2020-12-25,120.0,6781.0
2020-12-24,120.0,6781.0
2020-12-23,117.0,6680.0
2020-12-22,112.0,6608.0
2020-12-21,111.0,6534.0
2020-12-20,111.0,6443.0
2020-12-19,108.0,6343.0
2020-12-18,107.0,6243.0
2020-12-17,105.0,6149.0
2020-12-16,105.0,6009.0
2020-12-15,100.0,5923.0
2020-12-14,96.0,5857.0
2020-12-13,95.0,5753.0
2020-12-12,95.0,5626.0
2020-12-11,93.0,5541.0
2020-12-10,89.0,5413.0
2020-12-09,86.0,5285.0
2020-12-08,85.0,5180.0
2020-12-07,81.0,5080.0
2020-12-06,79.0,5015.0
2020-12-05,79.0,4894.0
2020-12-04,77.0,4763.0
2020-12-03,75.0,4690.0
2020-12-02,74.0,4466.0
2020-12-01,72.0,4365.0
2020-11-30,69.0,4296.0
2020-11-29,67.0,4225.0
2020-11-28,67.0,4155.0
2020-11-27,67.0,4115.0
2020-11-26,64.0,4017.0
2020-11-25,64.0,3938.0
2020-11-24,64.0,3845.0
2020-11-23,63.0,3795.0
2020-11-22,63.0,3727.0
2020-11-21,63.0,3639.0
2020-11-20,62.0,3551.0
2020-11-19,61.0,3407.0
2020-11-18,60.0,3255.0
2020-11-17,59.0,3201.0
2020-11-16,59.0,3095.0
2020-11-15,59.0,2971.0
2020-11-14,59.0,2927.0
2020-11-13,59.0,2829.0
2020-11-12,59.0,2727.0
2020-11-11,59.0,2602.0
2020-11-10,59.0,2513.0
2020-11-09,59.0,2461.0
2020-11-08,59.0,2436.0
2020-11-07,59.0,2382.0
2020-11-06,58.0,2354.0
2020-11-05,58.0,2326.0
2020-11-04,58.0,2288.0
2020-11-03,58.0,2257.0
2020-11-02,58.0,2235.0
2020-11-01,58.0,2212.0
2020-10-31,58.0,2195.0
2020-10-30,58.0,2173.0
2020-10-29,58.0,2154.0
2020-10-28,58.0,2138.0
2020-10-27,58.0,2127.0
