date,death,positive
2021-03-07,1030.0,41419.0
2021-03-06,1030.0,41273.0
2021-03-05,1027.0,41122.0
2021-03-04,1024.0,41014.0
2021-03-03,1023.0,40818.0
2021-03-02,1019.0,40767.0
2021-03-01,1019.0,40684.0
2021-02-28,1017.0,40598.0
2021-02-27,1010.0,40478.0
2021-02-26,1009.0,40284.0
2021-02-25,1005.0,40122.0
2021-02-24,1001.0,39943.0
2021-02-23,998.0,39844.0
2021-02-22,995.0,39755.0
2021-02-21,995.0,39648.0
2021-02-20,994.0,39553.0
2021-02-19,993.0,39461.0
2021-02-18,992.0,39301.0
2021-02-17,985.0,39180.0
2021-02-16,982.0,39131.0
2021-02-15,980.0,39001.0
2021-02-14,979.0,38918.0
2021-02-13,979.0,38796.0
2021-02-12,976.0,38670.0
2021-02-11,973.0,38533.0
2021-02-10,965.0,38348.0
2021-02-09,961.0,38281.0
2021-02-08,956.0,38136.0
2021-02-07,952.0,38035.0
2021-02-06,947.0,37877.0
2021-02-05,940.0,37634.0
2021-02-04,932.0,37365.0
2021-02-03,926.0,37199.0
2021-02-02,921.0,37138.0
2021-02-01,916.0,37008.0
2021-01-31,913.0,36872.0
2021-01-30,909.0,36662.0
2021-01-29,907.0,36414.0
2021-01-28,902.0,36132.0
2021-01-27,895.0,35865.0
2021-01-26,888.0,35700.0
2021-01-25,879.0,35505.0
2021-01-24,872.0,35301.0
2021-01-23,870.0,35077.0
2021-01-22,867.0,34905.0
2021-01-21,864.0,34612.0
2021-01-20,863.0,34403.0
2021-01-19,861.0,34259.0
2021-01-18,857.0,34033.0
2021-01-17,850.0,33851.0
2021-01-16,847.0,33537.0
2021-01-15,842.0,33140.0
2021-01-14,842.0,32820.0
2021-01-13,831.0,32600.0
2021-01-12,825.0,32423.0
2021-01-11,821.0,31993.0
2021-01-10,817.0,31791.0
2021-01-09,813.0,31457.0
2021-01-08,809.0,31107.0
2021-01-07,808.0,30750.0
2021-01-06,806.0,30482.0
2021-01-05,801.0,30166.0
2021-01-04,797.0,29904.0
2021-01-03,794.0,29764.0
2021-01-02,792.0,29509.0
2021-01-01,788.0,29252.0
2020-12-31,786.0,28983.0
2020-12-30,780.0,28758.0
2020-12-29,775.0,28535.0
2020-12-28,771.0,28342.0
2020-12-27,768.0,28202.0
2020-12-26,762.0,27710.0
2020-12-25,756.0,27436.0
2020-12-24,756.0,27436.0
2020-12-23,751.0,27226.0
2020-12-22,744.0,26900.0
2020-12-21,742.0,26740.0
2020-12-20,737.0,26601.0
2020-12-19,730.0,26342.0
2020-12-18,728.0,26104.0
2020-12-17,725.0,25830.0
2020-12-16,720.0,25602.0
2020-12-15,720.0,25339.0
2020-12-14,716.0,25038.0
2020-12-13,715.0,24874.0
2020-12-12,713.0,24643.0
2020-12-11,709.0,24357.0
2020-12-10,708.0,24098.0
2020-12-09,704.0,23854.0
2020-12-08,701.0,23589.0
2020-12-07,701.0,23319.0
2020-12-06,697.0,23136.0
2020-12-05,695.0,22872.0
2020-12-04,693.0,22480.0
2020-12-03,692.0,22164.0
2020-12-02,690.0,21842.0
2020-12-01,685.0,21685.0
2020-11-30,680.0,21552.0
2020-11-29,680.0,21448.0
2020-11-28,678.0,21308.0
2020-11-27,677.0,20937.0
2020-11-26,677.0,20736.0
2020-11-25,677.0,20516.0
2020-11-24,673.0,20409.0
2020-11-23,672.0,20290.0
2020-11-22,670.0,20151.0
2020-11-21,670.0,19961.0
2020-11-20,669.0,19808.0
2020-11-19,667.0,19678.0
2020-11-18,665.0,19465.0
2020-11-17,660.0,19309.0
2020-11-16,660.0,19064.0
2020-11-15,660.0,18977.0
2020-11-14,658.0,18814.0
2020-11-13,657.0,18666.0
2020-11-12,657.0,18507.0
2020-11-11,657.0,18379.0
2020-11-10,657.0,18173.0
2020-11-09,655.0,18087.0
2020-11-08,654.0,18001.0
2020-11-07,654.0,17891.0
2020-11-06,652.0,17792.0
2020-11-05,650.0,17682.0
2020-11-04,647.0,17601.0
2020-11-03,647.0,17524.0
2020-11-02,647.0,17438.0
2020-11-01,646.0,17369.0
2020-10-31,646.0,17266.0
2020-10-30,646.0,17144.0
2020-10-29,645.0,17074.0
2020-10-28,644.0,16973.0
2020-10-27,644.0,16906.0
2020-10-26,642.0,16812.0
2020-10-25,642.0,16767.0
2020-10-24,642.0,16706.0
2020-10-23,642.0,16609.0
2020-10-22,642.0,16537.0
2020-10-21,642.0,16498.0
2020-10-20,642.0,16445.0
2020-10-19,641.0,16395.0
2020-10-18,641.0,16370.0
2020-10-17,641.0,16334.0
2020-10-16,641.0,16255.0
2020-10-15,638.0,16166.0
2020-10-14,638.0,16132.0
2020-10-13,637.0,16068.0
2020-10-12,637.0,16022.0
2020-10-11,637.0,15984.0
2020-10-10,636.0,15918.0
2020-10-09,634.0,15843.0
2020-10-08,634.0,15765.0
2020-10-07,632.0,15697.0
2020-10-06,631.0,15652.0
2020-10-05,631.0,15547.0
2020-10-04,631.0,15519.0
2020-10-03,629.0,15473.0
2020-10-02,629.0,15423.0
2020-10-01,628.0,15358.0
2020-09-30,627.0,15326.0
2020-09-29,626.0,15300.0
2020-09-28,624.0,15264.0
2020-09-27,624.0,15250.0
2020-09-26,624.0,15215.0
2020-09-25,623.0,15163.0
2020-09-24,621.0,15106.0
2020-09-23,621.0,15050.0
2020-09-22,621.0,15021.0
2020-09-21,621.0,14978.0
2020-09-20,620.0,14955.0
2020-09-19,619.0,14902.0
2020-09-18,619.0,14852.0
