date,death,positive
2021-03-07,682.0,54764.0
2021-03-06,682.0,54764.0
2021-03-05,682.0,54764.0
2021-03-04,682.0,54685.0
2021-03-03,682.0,54616.0
2021-03-02,682.0,54527.0
2021-03-01,671.0,54471.0
2021-02-28,671.0,54394.0
2021-02-27,671.0,54350.0
2021-02-26,671.0,54350.0
2021-02-25,671.0,54202.0
2021-02-24,671.0,53988.0
2021-02-23,671.0,53944.0
2021-02-22,662.0,53900.0
2021-02-21,662.0,53795.0
2021-02-20,662.0,53683.0
2021-02-19,662.0,53683.0
2021-02-18,662.0,53531.0
2021-02-17,662.0,53450.0
2021-02-16,662.0,53351.0
2021-02-15,647.0,53136.0
2021-02-14,647.0,53136.0
2021-02-13,647.0,53086.0
2021-02-12,647.0,53086.0
2021-02-11,647.0,52979.0
2021-02-10,647.0,52874.0
2021-02-09,647.0,52830.0
2021-02-08,624.0,52784.0
2021-02-07,624.0,52627.0
2021-02-06,624.0,52618.0
2021-02-05,624.0,52576.0
2021-02-04,624.0,52468.0
2021-02-03,624.0,52288.0
2021-02-02,624.0,52128.0
2021-02-01,596.0,52057.0
2021-01-31,596.0,51912.0
2021-01-30,596.0,51704.0
2021-01-29,596.0,51690.0
2021-01-28,596.0,51430.0
2021-01-27,596.0,51368.0
2021-01-26,596.0,51152.0
2021-01-25,571.0,51062.0
2021-01-24,571.0,50898.0
2021-01-23,571.0,50583.0
2021-01-22,571.0,50583.0
2021-01-21,550.0,50424.0
2021-01-20,550.0,50124.0
2021-01-19,550.0,49922.0
2021-01-18,522.0,49708.0
2021-01-17,522.0,49363.0
2021-01-16,522.0,49068.0
2021-01-15,522.0,48909.0
2021-01-14,522.0,48701.0
2021-01-13,522.0,48289.0
2021-01-12,522.0,48072.0
2021-01-11,489.0,47395.0
2021-01-10,489.0,46832.0
2021-01-09,489.0,46719.0
2021-01-08,489.0,46647.0
2021-01-07,489.0,46168.0
2021-01-06,464.0,45890.0
2021-01-05,464.0,45569.0
2021-01-04,438.0,45247.0
2021-01-03,438.0,44875.0
2021-01-02,438.0,44573.0
2021-01-01,438.0,44409.0
2020-12-31,438.0,44409.0
2020-12-30,405.0,44133.0
2020-12-29,405.0,43923.0
2020-12-28,405.0,43704.0
2020-12-27,373.0,43200.0
2020-12-26,373.0,43146.0
2020-12-25,373.0,42664.0
2020-12-24,373.0,42664.0
2020-12-23,373.0,42664.0
2020-12-22,373.0,42379.0
2020-12-21,351.0,42118.0
2020-12-20,351.0,41662.0
