date,death,positive
2021-03-07,2296.0,157079.0
2021-03-06,2293.0,156884.0
2021-03-05,2284.0,156673.0
2021-03-04,2252.0,156287.0
2021-03-03,2225.0,156037.0
2021-03-02,2212.0,155787.0
2021-03-01,2208.0,155597.0
2021-02-28,2208.0,155315.0
2021-02-27,2206.0,154878.0
2021-02-26,2204.0,154554.0
2021-02-25,2194.0,154062.0
2021-02-24,2162.0,153645.0
2021-02-23,2155.0,153134.0
2021-02-22,2155.0,152818.0
2021-02-21,2154.0,152711.0
2021-02-20,2149.0,152190.0
2021-02-19,2149.0,151713.0
2021-02-18,2143.0,151257.0
2021-02-17,2138.0,150875.0
2021-02-16,2137.0,150464.0
2021-02-15,2137.0,150281.0
2021-02-14,2137.0,150034.0
2021-02-13,2094.0,149576.0
2021-02-12,2056.0,149082.0
2021-02-11,2044.0,148475.0
2021-02-10,2031.0,147932.0
2021-02-09,2024.0,147419.0
2021-02-08,2023.0,147122.0
2021-02-07,2019.0,146741.0
2021-02-06,2002.0,146138.0
2021-02-05,1998.0,145320.0
2021-02-04,1991.0,144605.0
2021-02-03,1981.0,143978.0
2021-02-02,1958.0,143373.0
2021-02-01,1957.0,142416.0
2021-01-31,1957.0,142416.0
2021-01-30,1938.0,141729.0
2021-01-29,1930.0,140783.0
2021-01-28,1924.0,140063.0
2021-01-27,1904.0,139355.0
2021-01-26,1882.0,138587.0
2021-01-25,1880.0,138168.0
2021-01-24,1877.0,137600.0
2021-01-23,1865.0,136839.0
2021-01-22,1843.0,135973.0
2021-01-21,1832.0,135142.0
2021-01-20,1808.0,134468.0
2021-01-19,1803.0,133851.0
2021-01-18,1800.0,133205.0
2021-01-17,1799.0,132412.0
2021-01-16,1758.0,131258.0
2021-01-15,1737.0,130246.0
2021-01-14,1708.0,129109.0
2021-01-13,1667.0,127780.0
2021-01-12,1613.0,126607.0
2021-01-11,1605.0,125683.0
2021-01-10,1603.0,124476.0
2021-01-09,1575.0,122847.0
2021-01-08,1568.0,121085.0
2021-01-07,1558.0,120223.0
2021-01-06,1550.0,119488.0
2021-01-05,1506.0,118453.0
2021-01-04,1500.0,117745.0
2021-01-03,1492.0,116348.0
2021-01-02,1490.0,115339.0
2021-01-01,1477.0,113909.0
2020-12-31,1468.0,112260.0
2020-12-30,1449.0,111227.0
2020-12-29,1433.0,110545.0
2020-12-28,1427.0,109725.0
